,nsga3_adaptation,custom_adaptation,nsga3_confidence,custom_confidence,nsga3_score,custom_score,score_diff,score_improvement[%],nsga3_time,custom_time,speed-up
39,"[1.00000000e+00 6.44870019e+00 0.00000000e+00 4.00000000e+00
 1.00000000e+01 2.01192790e+04 8.90000000e+01]","[1.0000000e+00 6.0010000e+00 0.0000000e+00 4.0000000e+00 1.0000000e+01
 2.0119279e+04 8.9000000e+01]","[0.94078903 0.91020487 1.         0.83997558 0.90212532 0.9
 0.84662997 0.80858859 0.85295347 0.81758153 0.9        0.99788231]","[0.94078903 0.92363078 1.         0.83997558 0.91665595 0.89
 0.84662997 0.90885691 0.88557484 0.91280904 0.91       0.99788231]",290.551299810411,290.999,0.4477001895889998,0.001540864521621933,17.007615089416504,0.2855992317199707,59.550633196704204
40,"[1.00000000e+00 6.44870019e+00 0.00000000e+00 4.00000000e+00
 3.00000000e+00 2.91576326e+04 4.10000000e+01]","[1.00000000e+00 6.00100000e+00 0.00000000e+00 4.00000000e+00
 3.00000000e+00 2.91576326e+04 4.10000000e+01]","[0.94154743 0.89868866 1.         0.85731378 0.90039996 0.94
 0.85510196 0.88996164 0.86888238 0.88212457 0.9        0.94854492]","[0.94154743 0.91367313 1.         0.85731378 0.91516264 0.94
 0.85510196 0.87352231 0.91897562 0.88347915 0.88       0.94854492]",290.5512998104168,290.999,0.4477001895832018,0.001540864521601947,20.049307823181152,0.405742883682251,49.413824935700774
41,"[1.00000000e+00 9.19404724e+00 0.00000000e+00 4.00000000e+00
 1.70000000e+01 2.94135572e+04 9.50000000e+01]","[1.00000000e+00 9.00100000e+00 0.00000000e+00 4.00000000e+00
 1.70000000e+01 2.94135572e+04 9.50000000e+01]","[0.95548464 0.8673743  1.         0.80025344 0.86664253 0.88
 0.80742094 0.8627289  0.81259668 0.8827848  0.88       0.94057435]","[0.9715763  0.8673743  1.         0.85883858 0.86664253 0.91
 0.89211169 0.88685125 0.90611142 0.89223281 0.95       0.9911409 ]",287.8059527573692,287.999,0.19304724263082562,0.0006707548637590947,37.381736755371094,0.4514446258544922,82.80469987789782
42,"[1.00000000e+00 6.38324985e+00 0.00000000e+00 4.00000000e+00
 9.00000000e+00 1.45345757e+04 6.10000000e+01]","[1.00000000e+00 6.00100000e+00 0.00000000e+00 4.00000000e+00
 9.00000000e+00 1.45345757e+04 6.10000000e+01]","[0.93104907 0.90186667 1.         0.82883084 0.90185441 0.92
 0.81679442 0.8967457  0.84815839 0.88536151 0.86       0.99400723]","[0.93104907 0.90186667 1.         0.82883084 0.90185441 0.91
 0.81679442 0.8967457  0.87864773 0.88669068 0.87       0.99400723]",290.6167501520812,290.999,0.38224984791884253,0.0013153056309342436,49.68517589569092,0.34833645820617676,142.6355890266381
43,"[9.29265857e-01 8.95178932e+00 4.89970619e-01 4.00000000e+00
 1.90000000e+01 3.22794437e+04 1.00000000e+02]","[1.00000000e+00 5.00100000e+00 0.00000000e+00 4.00000000e+00
 1.90000000e+01 3.22794437e+04 1.00000000e+02]","[0.87765297 0.45785307 1.         0.61133817 0.38092822 0.58
 0.60324723 0.4132625  0.8134607  0.48476787 0.59       0.98249477]","[0.886501   0.21985738 1.         0.27394912 0.15325301 0.57
 0.34353009 0.46667939 0.7785084  0.528621   0.58       0.99243236]",287.48750591921333,291.999,4.51149408078669,0.01569283529856933,9.872223377227783,2.207608699798584,4.47190816838532
44,"[1.00000000e+00 6.38325000e+00 0.00000000e+00 4.00000000e+00
 1.90000000e+01 3.17219016e+04 6.10000000e+01]","[1.00000000e+00 6.00100000e+00 0.00000000e+00 4.00000000e+00
 1.90000000e+01 3.17219016e+04 6.10000000e+01]","[0.9441105  0.91476161 1.         0.85500608 0.91599287 0.9
 0.84064197 0.89663273 0.88793935 0.90199288 0.88       0.9942584 ]","[0.95077952 0.91476161 1.         0.85500608 0.91599287 0.9
 0.84064197 0.89663273 0.91127639 0.91000204 0.9        0.9942584 ]",290.61675000190735,290.999,0.382249998092675,0.0013153061483557513,18.54930329322815,0.7360236644744873,25.202047418505416
45,"[1.00000000e+00 6.67275023e+00 0.00000000e+00 1.00000000e+00
 1.60000000e+01 1.18739550e+04 3.40000000e+01]","[1.0000000e+00 6.0010000e+00 0.0000000e+00 1.0000000e+00 1.6000000e+01
 1.1873955e+04 3.4000000e+01]","[0.92657232 0.80312249 1.         0.85955398 0.80079336 0.95
 0.85779641 0.87748679 0.84885189 0.88784921 0.92       0.99916136]","[0.92657232 0.91762462 1.         0.85955398 0.92362254 0.92
 0.85779641 0.90483629 0.88999198 0.91129679 0.93       0.99916136]",293.3272497654308,293.999,0.671750234569231,0.002290105113338154,19.172221422195435,0.29386067390441895,65.24255582572913
46,"[1.00000000e+00 6.44870019e+00 0.00000000e+00 1.00000000e+00
 1.80000000e+01 3.05960696e+04 2.20000000e+01]","[1.00000000e+00 6.00100000e+00 0.00000000e+00 1.00000000e+00
 1.80000000e+01 3.05960696e+04 2.20000000e+01]","[0.92493072 0.90332279 1.         0.85657602 0.90955077 0.91
 0.86476039 0.90013817 0.87711519 0.89178956 0.94       0.99824667]","[0.92493072 0.91768463 1.         0.85657602 0.92307301 0.92
 0.86476039 0.90479137 0.924337   0.91211486 0.94       0.99824667]",293.5512998104108,293.999,0.4477001895892272,0.001525117381113192,18.21450138092041,0.32312607765197754,56.36964219439544
47,"[1.00000000e+00 9.15975046e+00 4.67398304e-17 2.00000000e+00
 7.00000000e+00 3.02311799e+04 9.70000000e+01]","[1.00000000e+00 9.00100000e+00 0.00000000e+00 2.00000000e+00
 7.00000000e+00 3.02311799e+04 9.70000000e+01]","[0.94587305 0.85142966 1.         0.84312709 0.85041959 0.94
 0.84830603 0.89265765 0.81545562 0.88263387 0.9        0.98967957]","[0.97339278 0.85142966 1.         0.85935111 0.85041959 0.95
 0.88783681 0.89265765 0.89219587 0.88263387 0.96       0.99168956]",289.84024953842163,289.999,0.1587504615783928,0.0005477171022009784,20.798492670059204,1.2838354110717773,16.200279639191532
48,"[1.00000000e+00 9.15975046e+00 0.00000000e+00 3.00000000e+00
 8.00000000e+00 1.72177393e+04 9.70000000e+01]","[1.00000000e+00 9.00100000e+00 0.00000000e+00 3.00000000e+00
 8.00000000e+00 1.72177393e+04 9.70000000e+01]","[0.94736661 0.81161452 1.         0.82844519 0.81647729 0.92
 0.83179209 0.88287337 0.83088557 0.86312022 0.82       0.99258995]","[0.97414772 0.81161452 1.         0.84591013 0.81647729 0.93
 0.87499217 0.88287337 0.90575352 0.86312022 0.89       0.99258995]",288.8402495384227,288.999,0.15875046157731276,0.0005496133652806415,17.37898898124695,0.9729607105255127,17.861963790768343
