formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
1.0,6.38324997886361,0.0,2.0,1.0,24642.5303,93.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.4487001895904505,4.2681601335329154e-17,2.0,15.0,12402.5563,21.0,True,True,True,True,True,True,True,True,True,True,True,True
0.306243086485001,7.966578439776695,0.2195389338510263,4.0,0.0,16458.2527,14.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.448700189589392,0.0,2.0,10.0,20918.3168,33.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,6.67275023460384,0.0,1.0,22.0,35710.7171,78.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023174,6.386315618425209,0.0,4.0,0.0,6682.9483,3.0,False,True,True,False,True,True,False,False,False,False,False,False
1.0,9.078200817101177,0.0,2.0,7.0,26789.7672,1.0,False,True,True,False,True,True,False,False,False,False,True,True
1.0,6.448700189580397,0.0,3.0,8.0,7451.643,43.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,9.078200816261733,0.0,3.0,12.0,33957.6175,6.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,6.448700189538439,0.0,4.0,22.0,19241.2218,36.0,True,False,True,False,False,False,False,False,False,False,False,True
1.0,6.3832499980926505,6.739074460251859e-17,2.0,21.0,24371.7178,70.0,False,True,True,False,True,True,False,False,False,False,True,True
1.0,6.448700189217929,0.0,4.0,23.0,12482.2942,60.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.383249986157808,0.0,3.0,4.0,33619.7609,59.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.448700189590314,0.0,4.0,8.0,21047.6223,50.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,6.383249825618534,0.0,4.0,0.0,23048.3464,46.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,9.07820081710797,5.698696579825695e-17,4.0,15.0,33315.3366,10.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.448700189359495,0.0,3.0,10.0,30376.9232,31.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.448700189500115,0.0,1.0,21.0,1477.5675,35.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.448700189575103,0.0,2.0,18.0,35728.686,60.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.448700189590454,0.0,2.0,22.0,4841.2868,53.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,9.078200817106977,0.0,4.0,14.0,37198.108,72.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.383249967137292,0.0,4.0,12.0,15465.6218,64.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,9.078200817108153,3.4551957897826284e-17,2.0,22.0,20219.202,67.0,True,False,True,False,False,False,False,False,False,False,False,True
1.0,6.672750234603881,3.145953012876262e-17,1.0,17.0,6047.7072,31.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0018273667406955,5.100487896689547,0.0011545657571113,2.0,12.0,38861.7471,21.0,False,True,True,False,True,True,False,True,False,True,True,True
