formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
0.5000713291344148,6.3902215965202815,2.1091252381383507e-08,3.0,10.0,24055.5035,60.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000566425559779,5.928586053623002,6.779511339453256e-09,1.0,16.0,32598.4996,14.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5002462230924464,6.389376818779194,1.5817374217361646e-08,4.0,4.0,24164.1234,26.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000679278200391,6.392698516390113,7.152037340965323e-08,1.0,2.0,27996.2709,64.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5002569832620866,5.072375518424953,0.5000579122692927,2.0,12.0,3074.0156,100.0,False,False,True,False,False,False,False,False,False,False,False,False
0.5001242909323358,5.20183606115217,3.403322901237875e-08,3.0,2.0,19984.9801,82.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000001278620196,6.390281258433553,6.856849673008362e-09,2.0,10.0,14403.0872,36.0,True,True,True,True,True,True,True,True,True,True,True,True
1.4126955994408827e-09,5.072104322663575,0.5000448443076217,3.0,21.0,10452.307,95.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5001037085284881,6.388520887763953,3.028630369900169e-10,3.0,7.0,30757.6342,22.0,True,True,True,True,True,True,True,True,True,True,True,True
0.500159522048733,6.392821510004954,5.87630418182131e-10,1.0,13.0,32518.1604,37.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000160227774098,6.39079259668468,5.342498868450866e-09,4.0,7.0,33577.484,41.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000005575147424,6.393244142114541,1.4698222473516139e-09,1.0,13.0,37364.5672,17.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000749281802629,6.391854033602888,1.1654494437505315e-11,1.0,2.0,27148.6166,39.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000008662368235,6.388748052118408,2.7999702690258554e-09,4.0,4.0,6525.654,26.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5002948589127941,6.388876881490313,2.4861428099065386e-10,3.0,10.0,34259.0454,24.0,True,True,True,True,True,True,True,True,True,True,True,True
5.176489752968721e-10,5.915491441518689,5.4511972213035175e-09,4.0,5.0,24137.6204,90.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000032429539086,6.389046081977714,2.5299012909324656e-10,3.0,13.0,19475.1356,50.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5001266945259566,6.392059341087931,1.0151656341472644e-10,1.0,16.0,15738.5772,31.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000807393666737,6.388501551516042,6.013485162742701e-10,3.0,0.0,17916.6151,8.0,True,True,True,True,True,True,True,True,True,True,True,True
4.4947981242320964e-09,5.049881151446436,0.500049363994823,3.0,10.0,22940.9986,79.0,True,True,True,True,True,True,True,True,True,True,True,True
3.5583825637587493e-09,5.049857152239182,0.5001366782864697,2.0,14.0,19744.1079,79.0,True,True,True,True,True,True,True,True,True,True,True,True
6.039325579045971e-09,5.051627587522104,0.5000259442196183,2.0,13.0,21108.6728,78.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000041705628163,5.919255857015661,6.6891987642584894e-09,1.0,23.0,37745.9606,30.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000012293751261,6.389337940884044,1.2560319078142024e-09,2.0,9.0,6899.5685,30.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000221088809516,6.388773110594867,2.431132758781547e-11,3.0,20.0,16847.3164,42.0,False,True,True,False,True,True,False,True,False,True,True,True
0.5001826393763008,5.038750871841506,8.359952893323852e-10,1.0,20.0,9022.8021,70.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5003103162258239,6.390662525984703,6.369959612025467e-08,2.0,2.0,1863.0157,57.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000484449414467,5.072223526127607,1.974228206831855e-09,3.0,2.0,34145.2504,72.0,True,True,True,True,True,True,True,True,True,True,True,True
