,custom_adaptation,custom_confidence,custom_score,custom_time
0,"[1.00000000e+00 6.65630000e+00 0.00000000e+00 1.00000000e+00
 1.20000000e+01 2.37092926e+04 1.70000000e+01]","[3.64016245e-01 1.02697989e-01 1.00000000e+00 1.02874835e-03
 1.03135248e-01 1.64292752e-01 1.02874835e-03 7.89130936e-05
 7.89130936e-05 7.89130936e-05 7.58939786e-05 3.22022099e-01]",293.3437,0.3218367099761963
1,"[0.00000000e+00 5.01820000e+00 0.00000000e+00 3.00000000e+00
 1.40000000e+01 1.26220312e+04 7.80000000e+01]","[1.10434455e-01 7.12146692e-01 9.80000000e-01 3.09082418e-04
 5.95761953e-01 7.14458946e-01 3.09082418e-04 5.32720063e-04
 5.32720063e-04 5.32720063e-04 6.65966654e-03 5.98674673e-02]",291.9818,0.23089218139648438
2,"[0.00000000e+00 5.01820000e+00 1.00000000e+00 3.00000000e+00
 9.00000000e+00 3.53057362e+04 3.00000000e+01]","[7.15026664e-01 5.26031334e-02 9.80000000e-01 8.13735387e-05
 2.30595373e-02 2.04115929e-02 8.13735387e-05 1.94621934e-05
 1.94621934e-05 1.94621934e-05 4.26031584e-05 5.98969201e-04]",290.9818,0.14423108100891113
3,"[1.00000000e+00 6.83481414e+00 0.00000000e+00 4.00000000e+00
 1.60000000e+01 1.94827134e+04 6.40000000e+01]","[2.38286699e-01 1.12431238e-01 1.00000000e+00 2.38709166e-04
 1.32572122e-01 1.56316988e-01 2.38709166e-04 2.53643200e-04
 2.53643200e-04 2.53643200e-04 2.71617231e-04 1.79102655e-01]",290.16518585858586,0.21838974952697754
4,"[1.0000000e+00 5.0182000e+00 0.0000000e+00 2.0000000e+00 5.0000000e+00
 8.0805634e+03 8.2000000e+01]","[0.67846273 0.77812415 0.96       0.02145333 0.66391862 0.70879577
 0.02145333 0.01337424 0.01337424 0.01337424 0.02179416 0.19886918]",293.9818,0.20883560180664062
5,"[1.00000000e+00 5.01820000e+00 0.00000000e+00 4.00000000e+00
 1.00000000e+01 3.43112402e+04 3.30000000e+01]","[6.89917212e-01 1.07261082e-01 9.30000000e-01 9.88259329e-04
 6.16970805e-02 6.48920920e-02 9.88259329e-04 1.93548753e-04
 1.93548753e-04 1.93548753e-04 9.39959937e-05 2.67036834e-02]",291.9818,0.17611384391784668
6,"[0.0000000e+00 5.0182000e+00 0.0000000e+00 1.0000000e+00 1.2000000e+01
 2.3598442e+03 5.6000000e+01]","[4.44480047e-01 4.73811707e-02 9.50000000e-01 9.78555996e-04
 6.13822728e-02 7.50252555e-02 9.78555996e-04 1.45782062e-04
 1.45782062e-04 1.45782062e-04 8.85436530e-05 8.64224515e-01]",293.9818,0.30289602279663086
7,"[1.0000000e+00 5.0182000e+00 0.0000000e+00 4.0000000e+00 3.0000000e+00
 8.5571596e+03 7.7000000e+01]","[6.27423302e-01 4.20785094e-01 9.90000000e-01 9.11717652e-04
 2.84560987e-01 6.10276213e-01 9.11717652e-04 1.21135486e-03
 1.21135486e-03 1.21135486e-03 1.33534300e-03 1.97620813e-01]",291.9818,0.1989452838897705
8,"[0.0000000e+00 5.0182000e+00 0.0000000e+00 3.0000000e+00 6.0000000e+00
 6.7180272e+03 2.5000000e+01]","[7.29402269e-01 4.97277969e-02 1.00000000e+00 7.24781246e-04
 5.34854805e-02 7.12597319e-02 7.24781246e-04 5.36630454e-04
 5.36630454e-04 5.36630454e-04 1.63820776e-04 2.97899068e-01]",291.9818,0.1956038475036621
9,"[1.00000000e+00 5.01820000e+00 0.00000000e+00 3.00000000e+00
 2.30000000e+01 3.67674305e+04 8.80000000e+01]","[0.32196185 0.44828346 0.75       0.00389332 0.82874816 0.84309867
 0.00389332 0.0011586  0.0011586  0.0011586  0.00123735 0.0163709 ]",292.9818,0.19383478164672852
