formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
0.97095315186416,38.10847394399364,0.1415000384670522,4.0,9.0,34804.6858,66.0,False,True,True,False,True,True,False,False,False,False,False,False
0.6825127250055207,6.1091088949618095,0.4441376815114956,1.0,13.0,35897.6071,33.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6792092057623073,5.673697240396414,0.227052024723899,4.0,3.0,7501.0243,40.0,True,True,True,True,True,True,True,True,True,True,True,True
0.3316662521673766,43.18028809493615,0.1748634425929329,3.0,20.0,21894.3111,38.0,True,False,True,False,False,True,False,True,True,True,True,True
0.5000000298019065,7.307300329206554,0.0,1.0,14.0,8550.3855,66.0,True,True,True,True,True,True,True,True,True,True,True,True
0.500000029801981,8.43215036392212,0.0,4.0,4.0,11705.9113,91.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5223279536971173,5.467271532176362,0.2700558592727435,4.0,10.0,4669.157,27.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6458455715742116,5.535692522803231,0.0146290183598601,4.0,4.0,27412.9488,40.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5668074204551367,7.744846417650494,0.1827323975657787,2.0,19.0,27452.1651,43.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0324152965446747,10.193752766850112,0.0128083574744487,4.0,8.0,26397.4698,88.0,True,False,True,False,False,False,False,False,False,False,True,True
0.6812035506640226,6.829648281221703,0.306609030153367,1.0,15.0,8439.7025,19.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5278276196697578,5.163588158508476,0.5605917713751455,1.0,8.0,39452.3082,76.0,True,False,True,False,False,False,False,False,False,False,True,True
0.9186710280941004,6.846617542829482,0.2341502370959792,2.0,15.0,27212.6602,17.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298001097,8.11845064163208,0.0,2.0,1.0,26895.1332,96.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,10.896299838924424,0.0,1.0,13.0,1812.8642,46.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6552808432665678,7.869841613543558,0.1734419806490158,3.0,13.0,23306.5579,56.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.954750299165306,0.0,1.0,8.0,4113.1002,50.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023173,7.341350317001341,0.0,2.0,3.0,3198.4021,52.0,True,True,True,True,True,True,True,True,True,True,True,True
0.7877327826351761,5.493955327548505,0.1860354631896439,4.0,13.0,39195.7183,50.0,True,True,True,True,True,True,True,True,True,True,True,True
0.1188702338721138,7.747930467089803,0.4568959696069224,2.0,21.0,38962.5799,53.0,True,False,True,False,False,False,False,False,False,False,True,True
0.5000000297672031,7.9226500988005775,1.6621708118648487e-14,1.0,20.0,11863.5339,76.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0106944448515919,5.508833748088254,0.0055838976626592,4.0,6.0,20838.6372,3.0,False,False,True,False,False,False,False,False,False,False,False,True
0.2540434069057369,5.840895441587248,0.2497847407522721,3.0,0.0,10260.309,1.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.904800143768125,0.0,1.0,17.0,28083.5969,33.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6296826531813521,5.445246362720967,0.8182101866101272,3.0,0.0,7095.4166,59.0,True,False,True,False,False,False,False,False,False,False,False,False
0.2707785324495662,5.838122181605721,0.3320190609935934,2.0,7.0,4218.5531,3.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023224,7.854200124684339,0.0,1.0,21.0,25605.1139,73.0,False,True,True,False,True,True,False,True,False,True,True,True
0.1020790794019763,5.432012243317514,0.8212120132734464,2.0,7.0,17667.553,58.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0869742881789868,10.171575310339632,0.3514773098226306,4.0,6.0,28938.49,86.0,True,False,True,False,False,False,False,False,False,False,False,True
0.9186017779775258,5.442138732553266,0.1731928815793418,4.0,16.0,37777.3316,25.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.55400013923645,0.5000000298049404,1.0,20.0,9995.2584,50.0,False,True,True,False,True,True,False,True,False,True,True,True
0.7148900707776666,13.352288304738032,0.1006290161982054,1.0,7.0,39680.2447,94.0,False,True,True,False,True,True,False,True,False,True,True,True
0.2140561720892846,7.105625035407948,0.455474651592047,2.0,21.0,23118.4017,79.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2813594108368312,7.407833378243383,0.0545872388285473,1.0,6.0,34957.65,30.0,True,True,True,True,True,True,True,True,True,True,True,True
0.9691706995764612,5.503035315084614,0.1284246973104638,4.0,10.0,23176.145,46.0,True,False,True,False,False,True,False,True,True,True,True,True
0.0581997205135982,7.40596222976596,0.0474374455412379,1.0,11.0,28207.1354,54.0,True,True,True,True,True,True,True,True,True,True,True,True
0.1720679958899844,7.84437087432143,0.3768960769917554,3.0,18.0,37432.6688,50.0,True,True,True,True,True,True,True,True,True,True,True,True
0.9999999999999992,5.717250108718872,0.5000000298023227,1.0,22.0,20139.2535,60.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.953099961399986,0.0,2.0,11.0,5629.0984,24.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2678530124408009,5.839128021782436,0.2140967566700155,3.0,3.0,14056.1816,4.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5393663386427104,46.22577478601276,0.0624430342801918,4.0,20.0,28450.558,81.0,True,True,True,True,True,True,True,True,True,True,True,True
0.7722318080902453,5.467284591331965,0.4854757361501389,3.0,17.0,28831.0113,14.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0130307613385838,34.27583537816928,0.4765455689457854,2.0,6.0,37992.9932,34.0,False,True,True,False,True,True,False,False,False,False,False,False
0.2947143466640757,5.515825601935371,0.7459822476404766,4.0,17.0,14922.8728,81.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0275978008348694,5.754502342450217,0.1325364549023482,1.0,0.0,25102.7918,27.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.09849977493271,0.0,2.0,9.0,3532.3132,33.0,True,True,True,True,True,True,True,True,True,True,True,True
0.1031087198772594,41.91885501027763,0.0145531965084838,2.0,21.0,10547.8658,21.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.261200428009033,0.0,2.0,20.0,2057.2153,71.0,True,True,True,True,True,True,True,True,True,True,True,True
0.477439796897486,5.184901029141453,0.9553000735242844,4.0,23.0,16952.5162,9.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2649195576628094,6.864191885657105,0.3514948876273013,1.0,16.0,37410.8541,41.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6287115495647888,5.157501287170724,0.332063574366837,4.0,3.0,1498.6429,7.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023215,7.708050012588411,0.0,2.0,15.0,31413.3767,61.0,True,True,True,True,True,True,True,True,True,True,True,True
0.1567237794210333,42.64017880807277,0.1818626711304318,1.0,3.0,14207.6298,15.0,False,True,True,False,True,True,False,True,False,True,True,True
0.3034093036625777,7.082472680206648,0.2167000285520176,2.0,7.0,14092.4161,80.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.978800058364868,9.943004972123008e-17,3.0,10.0,23374.795,61.0,False,False,True,False,False,False,False,False,False,False,False,True
0.5000000298023223,7.909400224685665,3.606732480748274e-17,1.0,9.0,27373.3901,68.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0006456219747209,7.414225962096999,0.391427717784664,1.0,22.0,5503.4112,82.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.8999502140705316,0.0,2.0,10.0,12694.0907,87.0,True,True,True,True,True,True,True,True,True,True,True,True
0.611853476000446,5.463296724340649,0.02699308303334,4.0,8.0,5338.2486,25.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023224,8.438350200649014,0.0,3.0,12.0,8216.0973,97.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6242925499129719,5.49907780000349,0.93233600778103,3.0,19.0,26126.2419,37.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0065632282415479,6.713472820372802,0.0869780361539912,4.0,22.0,8931.8157,96.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5086290574924534,5.392241806232355,0.9631926546387538,1.0,22.0,1356.1556,56.0,False,True,True,False,True,True,False,False,False,False,False,True
0.5000000298023224,7.394387135108237,0.0,1.0,17.0,13573.2454,95.0,True,True,True,True,True,True,True,True,True,True,True,True
0.200348817755306,8.057925866193976,0.0226987051006991,3.0,17.0,6987.5568,92.0,True,True,True,True,True,True,True,True,True,True,True,True
0.922466083889851,5.513062967332607,0.9334580402163524,4.0,21.0,24067.7486,40.0,True,True,True,True,True,True,True,True,True,True,True,True
0.136455225660685,7.696296028049525,0.1213434557407373,1.0,4.0,27014.8795,28.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5897179730225763,5.542032991707743,0.8544156235333055,4.0,0.0,4035.6523,45.0,True,True,True,True,True,True,True,True,True,True,True,True
0.728560025470249,5.451931942376412,0.9873170455709034,2.0,0.0,23888.7332,43.0,True,True,True,True,True,True,True,True,True,True,True,True
0.4474559387699416,7.929650121288004,0.3345288879090183,3.0,12.0,29057.4524,85.0,False,True,True,False,True,True,False,False,False,False,True,True
0.0721889632527768,8.050195692079981,0.075789129638222,3.0,8.0,25975.0821,80.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.251849651336666,0.0,1.0,10.0,2876.9632,36.0,True,True,True,True,True,True,True,True,True,True,True,True
0.9183692067339064,10.169163971825112,0.1246740537931351,4.0,17.0,8306.6938,8.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,6.945050001133578,0.0,1.0,22.0,27956.4743,82.0,True,False,True,False,False,False,False,False,False,False,False,False
0.148420696417357,6.10232764998692,0.0880727107394618,3.0,11.0,16337.3058,84.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000297995949,7.77180027961731,0.0,1.0,19.0,23476.493,42.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5096377421450498,5.511994696896638,0.5873719671232173,4.0,19.0,8536.8291,45.0,True,True,True,True,True,True,True,True,True,True,True,True
0.1109788142313973,7.7980792699639645,0.1213434557407373,2.0,1.0,9076.6143,46.0,True,False,True,False,False,False,False,False,False,False,False,True
0.0568050391658363,6.909257664598765,0.4991247276631018,2.0,12.0,36002.9545,47.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5959408788452513,7.906885646671984,0.2220840719298803,3.0,13.0,27145.014,68.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023224,8.612149715423582,0.0,2.0,4.0,9422.0648,86.0,True,False,True,False,False,False,False,False,False,False,True,True
0.7082868854668974,5.548361040641167,0.2818424304319797,4.0,11.0,22268.94,48.0,True,True,True,True,True,True,True,True,True,True,True,True
0.9505386763658868,5.182690978735591,0.5637744292887483,2.0,23.0,37368.8535,18.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.516598125517631,0.5000000298023225,4.0,18.0,21655.3057,71.0,True,True,True,True,True,True,True,True,True,True,True,True
0.9774927887389074,5.516567034640915,0.2790680217430862,4.0,9.0,33386.7669,21.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.126963394267236,0.0,2.0,10.0,24087.6863,39.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6610346890402563,5.484784644927581,0.0260216318888525,3.0,21.0,38346.0134,32.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000293763674,7.350700139999389,0.0,2.0,23.0,28069.0366,85.0,True,True,True,True,True,True,True,True,True,True,True,True
0.1388443840216672,7.413120436208064,0.0196830166852095,2.0,8.0,23202.1174,55.0,True,False,True,False,False,True,False,True,True,True,True,True
0.0351843211439327,6.887500493064665,0.0732779469536853,1.0,13.0,38567.9453,51.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2081433697334591,7.826671009192075,0.4080124957152009,2.0,18.0,37318.3772,73.0,True,True,True,True,True,True,True,True,True,True,True,True
0.4547201880414627,7.909400224685669,3.35756718574606e-17,1.0,7.0,12579.5093,54.0,True,True,True,True,True,True,True,True,True,True,True,True
0.7477855604475618,10.966614660649702,0.0082244977430809,1.0,8.0,9879.0853,2.0,True,True,True,True,True,True,True,True,True,True,True,True
0.9682615757193976,5.466100932435898,0.2050207337106994,4.0,16.0,26730.3421,75.0,True,True,True,True,True,True,True,True,True,True,True,True
0.7080100928983312,5.513709596751719,0.9271940273236876,4.0,18.0,12299.2351,43.0,True,True,True,True,True,True,True,True,True,True,True,True
0.041870281254855,7.739535570995693,0.0387123385557295,2.0,4.0,6716.4131,5.0,False,True,True,False,True,True,False,True,False,True,True,True
0.5000000293598661,7.466399908065632,1.982440314135101e-19,1.0,9.0,10126.2515,76.0,True,False,True,False,False,False,False,False,False,False,True,True
0.5000000298022979,7.845797739035722,0.0,1.0,18.0,10025.2195,79.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298020174,7.140400171279907,1.2596800529423675e-16,1.0,9.0,22780.9968,26.0,False,True,True,False,True,True,False,False,False,False,False,False
0.0009844816049785,5.695521472614519,0.0601304302756898,4.0,4.0,34621.2261,99.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.110300540923577,0.0,1.0,12.0,2460.5721,65.0,False,True,True,False,True,True,False,True,False,True,True,True
0.9186017779775258,5.413095869298459,0.9922657508310752,3.0,20.0,17522.7716,76.0,True,True,True,True,True,True,True,True,True,True,True,True
0.3707992540781597,7.909548425804269,0.0909553318570309,2.0,19.0,7852.4833,64.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023224,6.840200185775756,9.56689981611412e-17,2.0,21.0,33981.3479,68.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2634162099641475,5.525538865489128,0.0198652194664542,3.0,2.0,22485.7561,66.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.601999998064961,0.5000000298055576,1.0,10.0,20760.5921,31.0,True,False,True,False,False,False,False,False,False,False,False,True
0.5612739281019501,5.185355317311214,0.7418688801433426,4.0,20.0,21345.8745,27.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.953099966039044,0.0,2.0,11.0,5744.5013,25.0,True,False,True,False,False,True,False,True,True,True,True,True
0.5000000298023223,7.750849962234497,0.0,2.0,2.0,28756.4434,47.0,True,True,True,True,True,True,True,True,True,True,True,True
0.4270891540879504,7.391742897529882,0.421943255521679,1.0,4.0,19788.6676,86.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0797947076915076,8.109652436243467,0.3964576820329534,3.0,3.0,29841.4983,93.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2828105187255123,5.627820783901866,0.2360316756267034,4.0,5.0,24836.2646,99.0,True,True,True,True,True,True,True,True,True,True,True,True
0.4821333594552675,5.406327100083697,0.8930879058428586,2.0,19.0,16235.1265,83.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023224,7.40505003929122,0.0,1.0,23.0,26720.4178,89.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2819799698719625,5.438715446805063,0.9345121709848088,1.0,8.0,21082.6128,65.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.189250469207499,0.0,2.0,14.0,5591.7681,81.0,False,True,True,False,True,True,False,True,False,True,True,True
0.7711461334454836,5.459629186365538,0.0091602117200827,2.0,9.0,19698.9363,16.0,True,False,True,False,False,True,False,True,True,True,True,True
0.1085277192713467,7.748811592678385,0.0129716640512122,1.0,5.0,33738.7549,46.0,True,True,True,True,True,True,True,True,True,True,True,True
0.4778661336389813,5.55164116825369,0.7556363322631181,4.0,21.0,28838.7253,81.0,True,True,True,True,True,True,True,True,True,True,True,True
0.7527203188103487,7.868591120350876,0.0468885370358259,3.0,14.0,32715.936,25.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,8.676050662994385,0.0,3.0,11.0,7464.7275,87.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2738141231609097,43.28045390996562,0.4008701328238881,3.0,19.0,18176.5045,18.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0185762021774095,8.150996467365005,0.4863451109370318,3.0,21.0,5522.8451,18.0,True,True,True,True,True,True,True,True,True,True,True,True
0.409194133751679,7.7433578177478495,0.1775053765479105,1.0,0.0,38470.5525,85.0,False,True,True,False,True,True,False,True,False,True,True,True
0.6913145048824196,5.722397098396362,0.0411346947834777,2.0,3.0,18599.1688,9.0,True,True,True,True,True,True,True,True,True,True,True,True
0.3055258585321102,5.632353069922146,0.1320102471120275,2.0,7.0,31903.8356,24.0,True,True,True,True,True,True,True,True,True,True,True,True
0.8356785166069813,10.230558437037809,0.2146926602626555,2.0,22.0,12718.4256,2.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023224,5.554250001907349,0.0,1.0,3.0,24321.7813,57.0,True,True,True,True,True,True,True,True,True,True,True,True
0.03410295179778,21.597606191335828,0.1304997779146999,4.0,8.0,29235.5373,89.0,False,False,True,False,False,False,False,False,False,False,False,False
0.5000000298023224,8.169800281524658,0.0,2.0,22.0,2973.8614,73.0,True,True,True,True,True,True,True,True,True,True,True,True
0.577905359065339,28.76042525751789,0.0231049436306007,4.0,6.0,32099.486,62.0,True,True,True,True,True,True,True,True,True,True,True,True
0.611985141438334,5.143152617021424,0.9321885402667872,2.0,23.0,22897.0834,19.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6619978761917543,5.189569370140169,0.8141865234228388,1.0,3.0,19216.5981,15.0,True,True,True,True,True,True,True,True,True,True,True,True
0.625354916031005,19.25943449524981,0.4058527343561355,3.0,7.0,25243.8914,63.0,False,True,True,False,True,True,False,False,False,False,False,False
0.5000000298023217,8.281650066375567,0.0,1.0,9.0,29942.6877,36.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0311763133009254,5.897402892605639,0.0057639466963651,4.0,7.0,32349.1814,1.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023224,5.566950082778835,0.5000000298023252,2.0,3.0,21743.6508,62.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0313619863562242,5.530973147088568,0.4579011900122664,4.0,1.0,20948.834,4.0,True,False,True,False,False,False,False,False,False,False,True,True
0.5000000298010739,8.192463744168649,0.0,1.0,1.0,12986.473,70.0,True,True,True,True,True,True,True,True,True,True,True,True
0.9597430367576824,5.524806993108793,0.2343620861214205,4.0,7.0,18580.26,13.0,True,True,True,True,True,True,True,True,True,True,True,True
0.136455225660685,7.696296028049525,0.1213434557407373,2.0,11.0,35881.5714,34.0,True,True,True,True,True,True,True,True,True,True,True,True
0.172762264005911,5.473047703635943,0.802551374221737,4.0,9.0,8399.1335,21.0,True,False,True,False,False,False,False,False,False,False,True,True
0.9603950814942877,5.481013696896871,0.8544564648446861,3.0,15.0,21692.5803,74.0,True,True,True,True,True,True,True,True,True,True,True,True
0.1676936374369729,7.135610835197732,0.6812980263149315,2.0,6.0,27733.935,94.0,True,True,True,True,True,True,True,True,True,True,True,True
0.7756177818434457,5.789175159180158,0.195390498060268,2.0,9.0,26289.456,4.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.516599893569946,0.5000000298023225,3.0,16.0,8506.4759,67.0,True,True,True,True,True,True,True,True,True,True,True,True
0.3533979792956664,7.916541701927519,0.2447465348481683,3.0,22.0,7139.6502,47.0,True,False,True,False,False,False,False,False,False,False,False,False
0.3445528005572044,7.837845680873624,0.1385852227056884,2.0,8.0,39741.898,77.0,False,True,True,False,True,True,False,False,False,False,False,True
0.203018237782032,7.1761362786829,0.2229509840791868,1.0,22.0,21649.887,81.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2731679451292316,8.092708497145543,0.3684804409631637,1.0,0.0,23101.8791,83.0,True,True,True,True,True,True,True,True,True,True,True,True
0.787631223580953,5.182625136524075,0.9748966838530688,4.0,20.0,39735.0855,27.0,True,True,True,True,True,True,True,True,True,True,True,True
0.1208480839447878,6.899497661030783,0.3272331413233246,1.0,16.0,8998.8469,86.0,True,True,True,True,True,True,True,True,True,True,True,True
0.9873071828766744,7.068018499317769,0.1574005571343278,3.0,11.0,29401.5816,26.0,True,True,True,True,True,True,True,True,True,True,True,True
0.998261672139798,5.164131272904722,0.9918902180301244,4.0,23.0,36114.9529,59.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2247067072459649,5.5113392697893415,0.3121926429872996,4.0,0.0,15856.4821,94.0,True,True,True,True,True,True,True,True,True,True,True,True
0.062404355340504,7.894736141168187,0.1562291206262738,2.0,11.0,29733.879,79.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.545099973678554,0.0,3.0,8.0,20729.8996,25.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6152929742272307,5.527375088240762,0.7116108289230848,1.0,1.0,19621.3952,48.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,8.118450630740607,9.695885913074088e-17,4.0,8.0,5892.3032,72.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6021193205370662,44.23789977758315,0.2331684440657209,4.0,16.0,15147.0799,27.0,True,False,True,False,False,False,False,False,False,False,False,False
0.9569434227739074,7.984713423929181,0.3842626225522359,4.0,4.0,15907.7335,3.0,True,True,True,True,True,True,True,True,True,True,True,True
0.7482712676113793,6.907376952404245,0.4750786620247199,1.0,13.0,39241.9994,28.0,True,True,True,True,True,True,True,True,True,True,True,True
0.6835942901268312,5.4710813370455575,0.1029819791260076,4.0,18.0,38980.231,92.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0482049200347736,8.109361932426822,0.4544091191809757,4.0,3.0,23786.8079,97.0,True,False,True,False,False,False,False,False,False,False,False,True
0.2643532652201573,7.725234760944424,0.1542406484832446,1.0,5.0,36360.9609,74.0,True,False,True,False,False,False,False,False,False,False,False,True
0.903161738477974,6.833132440585924,0.0051352495881474,2.0,15.0,36982.071,33.0,True,False,True,False,False,True,False,True,True,True,True,True
0.9319720691968372,5.16345752788672,0.6692557329724446,1.0,21.0,34347.0085,8.0,True,False,True,False,False,False,False,False,False,False,False,True
0.5000000295612727,10.213450908660883,4.066320319188264e-15,1.0,15.0,7963.4545,11.0,False,False,True,False,False,False,False,False,False,False,False,True
1.0,7.474250078201294,4.3866140843216945e-18,2.0,14.0,21251.3598,48.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,10.371850490568432,0.0,1.0,16.0,8206.6329,42.0,True,False,True,False,False,False,False,False,False,False,True,True
0.999234622885683,7.828417595691127,0.4935336022536353,3.0,0.0,13701.009,30.0,True,False,True,False,False,True,False,True,True,True,True,True
0.4508739364133491,5.430462457462993,0.4108113499221856,3.0,6.0,36916.7687,69.0,True,True,True,True,True,True,True,True,True,True,True,True
0.2576632409545637,6.823757469379087,0.3750335189626814,3.0,23.0,4281.2898,99.0,True,True,True,True,True,True,True,True,True,True,True,True
0.5000000298023218,8.495139245280717,5.882202811709717e-18,2.0,9.0,12213.2447,97.0,True,True,True,True,True,True,True,True,True,True,True,True
