formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
0.0,5.45539191919192,0.0,4.0,9.0,34804.6858,66.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,7.2896,0.0,1.0,13.0,35897.6071,33.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,4.0,3.0,7501.0243,40.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,7.727351515151515,0.0,3.0,20.0,21894.3111,38.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,1.0,14.0,8550.3855,66.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,4.0,4.0,11705.9113,91.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,4.0,10.0,4669.157,27.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,24.3586,0.0,4.0,4.0,27412.9488,40.0,True,False,True,False,False,True,False,True,True,True,True,True
0.0,40.9491,0.0,2.0,19.0,27452.1651,43.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.536,1.0,4.0,8.0,26397.4698,88.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,6.818567676767677,1.0,1.0,15.0,8439.7025,19.0,True,False,True,False,False,False,False,False,False,False,True,True
0.0,8.181743434343435,0.0,1.0,8.0,39452.3082,76.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,15.4971,0.0,2.0,15.0,27212.6602,17.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,8.181743434343435,0.0,2.0,1.0,26895.1332,96.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,9.5624,0.0,1.0,13.0,1812.8642,46.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,3.0,13.0,23306.5579,56.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,6.818567676767677,1.0,1.0,8.0,4113.1002,50.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,2.0,3.0,3198.4021,52.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,4.0,13.0,39195.7183,50.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,2.0,21.0,38962.5799,53.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,1.0,20.0,11863.5339,76.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,4.0,6.0,20838.6372,3.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,5.001,1.0,3.0,0.0,10260.309,1.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,31.5388,0.0,1.0,17.0,28083.5969,33.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,5.45539191919192,0.0,3.0,0.0,7095.4166,59.0,False,True,True,False,True,True,False,False,False,False,True,True
0.0,7.3173,0.0,2.0,7.0,4218.5531,3.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,5.45539191919192,0.0,1.0,21.0,25605.1139,73.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,2.0,7.0,17667.553,58.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,39.4947,0.0,4.0,6.0,28938.49,86.0,True,False,True,False,False,False,False,False,False,False,False,True
0.0,49.07701616161616,1.0,4.0,16.0,37777.3316,25.0,False,False,True,False,False,True,False,True,False,True,True,True
0.0,5.45539191919192,1.0,1.0,20.0,9995.2584,50.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,14.809,1.0,1.0,7.0,39680.2447,94.0,True,False,True,False,False,True,False,True,True,True,True,True
0.0,5.45539191919192,1.0,2.0,21.0,23118.4017,79.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,16.675,0.0,1.0,6.0,34957.65,30.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,30.8392,0.0,4.0,10.0,23176.145,46.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,5.45539191919192,1.0,1.0,11.0,28207.1354,54.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.001,1.0,3.0,18.0,37432.6688,50.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.909783838383839,0.0,1.0,22.0,20139.2535,60.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,2.0,11.0,5629.0984,24.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,3.0,3.0,14056.1816,4.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,8.181743434343435,0.0,4.0,20.0,28450.558,81.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,8.181743434343435,0.0,3.0,17.0,28831.0113,14.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,48.6066,0.0,2.0,6.0,37992.9932,34.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,5.45539191919192,0.0,4.0,17.0,14922.8728,81.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,5.45539191919192,1.0,1.0,0.0,25102.7918,27.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,2.0,9.0,3532.3132,33.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,2.0,21.0,10547.8658,21.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,2.0,20.0,2057.2153,71.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,4.0,23.0,16952.5162,9.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.001,1.0,1.0,16.0,37410.8541,41.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,22.3234,1.0,4.0,3.0,1498.6429,7.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,13.2437,0.0,2.0,15.0,31413.3767,61.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,8.181743434343435,0.0,1.0,3.0,14207.6298,15.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,24.9169,0.0,2.0,7.0,14092.4161,80.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,3.0,10.0,23374.795,61.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,7.727351515151515,1.0,1.0,9.0,27373.3901,68.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,1.0,22.0,5503.4112,82.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,2.0,10.0,12694.0907,87.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,4.0,8.0,5338.2486,25.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,3.0,12.0,8216.0973,97.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.7671,0.0,3.0,19.0,26126.2419,37.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,4.0,22.0,8931.8157,96.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,1.0,22.0,1356.1556,56.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,1.0,17.0,13573.2454,95.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,8.636135353535353,0.0,3.0,17.0,6987.5568,92.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,1.0,4.0,21.0,24067.7486,40.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,7.727351515151515,0.0,1.0,4.0,27014.8795,28.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,8.181743434343435,1.0,4.0,0.0,4035.6523,45.0,False,True,True,False,True,True,False,True,False,True,True,True
0.0,5.45539191919192,1.0,2.0,0.0,23888.7332,43.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.45539191919192,0.0,3.0,12.0,29057.4524,85.0,False,True,True,False,True,True,False,False,False,False,False,False
0.0,5.45539191919192,0.0,3.0,8.0,25975.0821,80.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.45539191919192,0.0,1.0,10.0,2876.9632,36.0,True,True,True,True,True,True,True,True,True,True,True,True
