formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
0.0,39.7051,0.0,1.0,6.0,15512.7795,94.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,18.5213,1.0,2.0,5.0,32429.3353,49.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.4446,1.0,2.0,8.0,17492.4213,84.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,18.9462,0.0,4.0,7.0,24673.7293,74.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,19.0813,0.0,2.0,19.0,36855.6447,67.0,True,False,True,False,False,False,False,False,False,False,False,True
1.0,23.6893,0.0,2.0,21.0,26869.5816,24.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,26.6484,0.0,4.0,7.0,6023.63,33.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,25.3079,0.0,3.0,14.0,37455.87,78.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.2911,1.0,4.0,19.0,9989.5844,85.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,27.3016,0.0,1.0,5.0,39368.2916,34.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,27.9768,1.0,4.0,14.0,34620.9075,26.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,17.6875,0.0,1.0,10.0,3282.8314,32.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,45.8885,1.0,4.0,16.0,31777.9884,80.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,21.3385,0.0,2.0,12.0,12417.5594,6.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,44.8589,1.0,1.0,8.0,37643.4208,20.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,47.3546,0.0,3.0,3.0,28141.6979,45.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,9.5595,1.0,1.0,3.0,12051.5059,73.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,33.1006,1.0,2.0,11.0,13121.887,92.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,13.1232,0.0,3.0,16.0,32587.598,25.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,36.3502,1.0,4.0,15.0,27038.3596,62.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,34.5363,0.0,1.0,9.0,39703.5097,92.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,46.0203,1.0,2.0,13.0,4823.4565,99.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,26.4888,1.0,2.0,4.0,37657.52,53.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,31.7357,0.0,2.0,22.0,13653.5847,46.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,26.1458,1.0,1.0,7.0,10254.5069,34.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,28.1123,0.0,4.0,2.0,9813.6129,52.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,21.7281,1.0,2.0,7.0,6634.6236,11.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,31.6897,0.0,1.0,12.0,17181.0492,9.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,26.1365,1.0,4.0,3.0,21471.4473,71.0,True,False,True,False,False,False,False,False,False,False,False,True
1.0,12.7239,1.0,3.0,6.0,1219.9609,26.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,36.3604,1.0,4.0,7.0,30147.9695,64.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,37.1828,1.0,3.0,3.0,20827.0854,66.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,37.3247,0.0,3.0,1.0,16908.9366,8.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,19.2909,1.0,1.0,2.0,28993.8657,86.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,36.9401,0.0,2.0,10.0,16587.3736,21.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,9.7173,0.0,2.0,19.0,3967.8924,36.0,True,True,True,True,True,True,True,True,True,True,True,True
