,custom_adaptation,custom_confidence,custom_score,custom_time
0,"[ 8.09649192 98.98423535 99.9119     99.9394     87.87878788 26.25424242
 26.29973535 41.41350707  1.        ]",[0.96340367 0.78043298 0.99902344 0.9644154 ],9.260956565656556,0.0915384292602539
1,"[1.03349899e+00 9.89842354e+01 7.56984212e+01 9.99394000e+01
 9.09090909e+01 8.07975152e+00 5.20000000e-02 5.65635828e+01
 0.00000000e+00]",[0.50390749 0.8908057  0.97585583 0.78276255],26.41144242424241,0.04955172538757324
2,"[2.45000000e-02 9.89842354e+01 9.48674253e+01 9.99394000e+01
 3.13131313e+01 1.21185273e+01 7.77856778e+01 8.28237141e+01
 0.00000000e+00]",[0.8691532  0.82104771 0.9074353  0.68747394],6.23343939393942,0.03812122344970703
3,"[ 1.03349899 98.98423535 99.9119     93.88267879 86.86868687 76.73893939
 53.55699899 83.83371919  0.        ]",[0.72850874 0.69187848 0.37446651 0.65110148],8.254684848484771,0.019946575164794922
4,"[2.45000000e-02 9.89842354e+01 9.48674253e+01 9.99394000e+01
 8.68686869e+01 4.34190394e+01 7.77856778e+01 7.37336687e+01
 0.00000000e+00]",[0.85805097 0.88483445 0.91081947 0.63539979],6.23343939393942,0.05076932907104492
5,"[2.45000000e-02 9.09045182e+01 9.99119000e+01 9.99394000e+01
 9.19191919e+01 2.20000000e-03 2.32711505e+01 5.75735879e+01
 1.00000000e+00]",[0.96340367 0.55906732 0.99199307 0.96901542],9.26868181818179,0.031117677688598633
6,"[1.03349899e+00 9.89842354e+01 8.67962657e+01 9.99394000e+01
 1.00000000e+02 1.21185273e+01 5.20000000e-02 5.65635828e+01
 0.00000000e+00]",[0.50390749 0.91104201 0.94911909 0.78276255],15.313597979797919,0.021311521530151367
7,"[2.45000000e-02 9.89842354e+01 9.48674253e+01 9.99394000e+01
 8.68686869e+01 8.07975152e+00 5.15379424e+01 5.65635828e+01
 0.00000000e+00]",[0.90649378 0.85141421 0.66570789 0.72015596],6.23343939393942,0.06494712829589844
8,"[ 24.24047576  99.9942      99.9119      99.9394     100.
  26.25424242  58.6046404   83.83371919   0.        ]",[0.74422623 0.73867806 0.54606885 0.60547758],24.394975757575708,0.016106843948364258
9,"[ 8.09649192 44.44614444 99.9119     99.9394     96.96969697  5.0506697
 44.47124444 57.57358788  1.        ]",[0.96042817 0.64743741 0.99568045 0.95680196],63.799047474747454,0.04178762435913086
10,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 9.09090909e+01 8.07975152e+00 7.17285081e+01 5.75735879e+01
 0.00000000e+00]",[0.89201054 0.78239663 0.55659825 0.72015596],1.188964646464683,0.02516007423400879
11,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 7.07070707e+01 3.53414879e+01 6.46618101e+01 7.07036535e+01
 0.00000000e+00]",[0.84144395 0.84810169 0.79520965 0.72015596],1.188964646464683,0.04031682014465332
12,"[2.45000000e-02 9.99942000e+01 9.99119000e+01 9.99394000e+01
 3.23232323e+01 3.02930182e+01 1.51949242e+01 5.65635828e+01
 1.00000000e+00]",[0.93557081 0.72294802 0.999295   0.97459919],0.17899999999997362,0.05599665641784668
13,"[2.45000000e-02 9.29244475e+01 9.99119000e+01 9.99394000e+01
 3.23232323e+01 2.62542424e+01 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.21911078 0.9084401  0.88623279 0.7833987 ],7.248752525252485,0.018929243087768555
14,"[ 1.03349899 98.98423535 94.86742525 99.9394     83.83838384 12.11852727
 23.27115051 82.82371414  0.        ]",[0.8650081  0.86152429 0.56660604 0.75876936],7.242438383838362,0.07136750221252441
15,"[2.45000000e-02 4.44461444e+01 9.99119000e+01 9.99394000e+01
 0.00000000e+00 1.71669970e+01 7.98047343e+01 5.75735879e+01
 1.00000000e+00]",[0.66919013 0.11558247 0.95311368 0.94064239],55.72705555555558,0.014745950698852539
16,"[ 1.03349899 98.98423535 99.9119     99.9394     62.62626263 30.29301818
 44.47124444 75.75367879  0.        ]",[0.82865205 0.81731253 0.77237207 0.75876936],2.1979636363636246,0.03794527053833008
17,"[ 1.03349899 90.90451818 99.9119     99.9394     83.83838384 35.34148788
 59.61416869 74.74367374  1.        ]",[0.96285026 0.66996411 0.99918336 0.97450631],10.277680808080845,0.031276702880859375
18,"[ 8.09649192 98.98423535 99.9119     99.9394     83.83838384 31.30271212
 33.36643333 70.70365354  1.        ]",[0.96211724 0.79822771 0.99893326 0.96835022],9.260956565656556,0.02294445037841797
19,"[2.45000000e-02 9.89842354e+01 9.48674253e+01 9.99394000e+01
 4.24242424e+01 8.07975152e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.49019372 0.8976162  0.942155   0.7833987 ],6.23343939393942,0.031287193298339844
20,"[2.45000000e-02 5.65657202e+01 9.99119000e+01 9.99394000e+01
 8.68686869e+01 1.71669970e+01 3.53854899e+01 8.38337192e+01
 1.00000000e+00]",[0.94624866 0.68346555 0.999183   0.96563378],43.60747979797975,0.0449984073638916
21,"[1.03349899e+00 9.89842354e+01 7.97340010e+01 9.99394000e+01
 9.39393939e+01 1.21185273e+01 5.20000000e-02 7.37336687e+01
 0.00000000e+00]",[0.49493664 0.9147195  0.95687705 0.78276255],22.375862626262574,0.05341362953186035
22,"[ 1.03349899 98.98423535 99.9119     99.9394     83.83838384 32.31240606
 63.65228182 76.76368384  0.        ]",[0.85847517 0.80673133 0.84577638 0.75876936],2.1979636363636246,0.046102285385131836
23,"[43.41145657 99.9942     99.9119     99.9394     32.32323232 17.16699697
 78.79520606 57.57358788  1.        ]",[0.95274088 0.58159899 0.98681462 0.92799655],43.56595656565662,0.024960041046142578
24,"[2.45000000e-02 9.09045182e+01 9.99119000e+01 9.99394000e+01
 9.09090909e+01 3.13027121e+01 3.84140747e+01 8.38337192e+01
 0.00000000e+00]",[0.64129014 0.81640577 0.73062259 0.72015596],9.26868181818179,0.055197715759277344
25,"[8.09649192e+00 9.89842354e+01 9.99119000e+01 9.99394000e+01
 9.19191919e+01 2.20000000e-03 5.75951121e+01 5.75735879e+01
 1.00000000e+00]",[0.96411273 0.47487155 0.99486792 0.96835022],9.260956565656556,0.025960206985473633
26,"[ 1.03349899 98.98423535 99.9119     99.9394     83.83838384 31.30271212
 62.64275354 70.70365354  0.        ]",[0.85847517 0.853042   0.8159284  0.75876936],2.1979636363636246,0.047960519790649414
27,"[ 1.03349899 96.96430606 99.9119     99.9394     87.87878788 27.26393636
 33.36643333 74.74367374  0.        ]",[0.76359747 0.85653396 0.7420873  0.75876936],4.21789292929293,0.057584285736083984
28,"[ 8.09649192 98.98423535 99.9119     99.9394     98.98989899 26.25424242
 23.27115051 70.70365354  1.        ]",[0.96211724 0.79012601 0.99848866 0.96835022],9.260956565656556,0.08897733688354492
29,"[6.07849394e+00 9.99942000e+01 9.99119000e+01 9.99394000e+01
 3.13131313e+01 4.04097576e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.33330511 0.86510626 0.85622233 0.55766692],6.232993939393964,0.04825425148010254
30,"[1.03349899e+00 9.89842354e+01 9.99119000e+01 9.99394000e+01
 0.00000000e+00 1.31282212e+01 5.20000000e-02 1.71733859e+01
 0.00000000e+00]",[0.10886255 0.4501399  0.9296388  0.54516695],2.1979636363636246,0.011221885681152344
31,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 9.39393939e+01 2.20000000e-03 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.4835882  0.78520239 0.75862539 0.74670765],1.188964646464683,0.016115188598632812
32,"[ 8.09649192 98.98423535 99.9119     99.9394     98.98989899 31.30271212
 23.27115051 70.70365354  1.        ]",[0.96211724 0.79012601 0.99837756 0.96835022],9.260956565656556,0.0562441349029541
33,"[ 6.07849394 96.96430606 99.9119     99.9394     96.96969697 32.31240606
 59.61416869 70.70365354  0.        ]",[0.77995634 0.84649306 0.78645241 0.60547758],9.262887878787865,0.040116071701049805
34,"[ 1.03349899 96.96430606 99.9119     99.9394     87.87878788 26.25424242
 34.37596162 70.70365354  1.        ]",[0.96211724 0.79395516 0.99848902 0.97450631],4.21789292929293,0.05408930778503418
35,"[2.45000000e-02 9.69643061e+01 9.99119000e+01 9.99394000e+01
 8.78787879e+01 1.21185273e+01 2.32711505e+01 5.75735879e+01
 1.00000000e+00]",[0.96340367 0.71369577 0.99561346 0.96901542],3.2088939393938745,0.03669428825378418
36,"[ 1.03349899 98.98423535 99.9119     99.9394     86.86868687 30.29301818
 58.6046404  83.83371919  0.        ]",[0.8201615  0.78860959 0.77760381 0.75876936],2.1979636363636246,0.04295086860656738
37,"[ 8.09649192 91.91448283 99.9119     99.9394     86.86868687  8.07975152
 33.36643333 57.57358788  1.        ]",[0.96340367 0.75467572 0.99729604 0.96835022],16.330709090909068,0.0395047664642334
38,"[1.03349899e+00 9.89842354e+01 9.48674253e+01 9.38826788e+01
 8.68686869e+01 1.31282212e+01 5.20000000e-02 4.94935475e+01
 0.00000000e+00]",[0.52359276 0.91147323 0.97879547 0.65441995],13.299159595959509,0.04510903358459473
39,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 6.26262626e+01 3.02930182e+01 6.06236970e+01 7.07036535e+01
 0.00000000e+00]",[0.84144395 0.86152297 0.79289436 0.72015596],1.188964646464683,0.024981260299682617
40,"[2.45000000e-02 9.09045182e+01 9.99119000e+01 9.99394000e+01
 9.09090909e+01 3.53414879e+01 7.17285081e+01 4.94935475e+01
 1.00000000e+00]",[0.96411273 0.70205711 0.99898595 0.96516033],9.26868181818179,0.0245969295501709
41,"[2.45000000e-02 9.89842354e+01 9.48674253e+01 9.38826788e+01
 8.68686869e+01 8.07975152e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.52359276 0.89132331 0.96438342 0.63623719],12.290160606060567,0.0323178768157959
42,"[ 1.03349899 98.98423535 99.9119     99.9394     31.31313131 26.25424242
 58.6046404  70.70365354  0.        ]",[0.84144395 0.86116171 0.86006308 0.71543419],2.1979636363636246,0.029125213623046875
43,"[20.2044798  98.98423535 99.9119     99.9394     86.86868687 20.19607879
 44.47124444 83.83371919  1.        ]",[0.95023511 0.53811088 0.99906057 0.96835022],21.368944444444423,0.026947736740112305
44,"[1.03349899e+00 9.99942000e+01 9.48674253e+01 9.99394000e+01
 8.68686869e+01 8.07975152e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.40143466 0.89346242 0.93914598 0.78276255],6.232473737373766,0.028951168060302734
45,"[1.03349899e+00 9.89842354e+01 9.48674253e+01 9.99394000e+01
 8.68686869e+01 8.07975152e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.52359276 0.90565893 0.93914598 0.78276255],7.242438383838362,0.024164438247680664
46,"[ 1.03349899 98.98423535 99.9119     99.9394     86.86868687 26.25424242
 74.75709293 79.79369899  0.        ]",[0.85847517 0.80673133 0.78395659 0.75876936],2.1979636363636246,0.040223121643066406
47,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 3.13131313e+01 3.33221000e+01 7.37475646e+01 4.84835424e+01
 0.00000000e+00]",[0.84617306 0.85553943 0.84829968 0.75027416],1.188964646464683,0.01812577247619629
48,"[ 7.08749293 94.94437677 99.9119     99.9394     86.86868687 26.25424242
 22.26162222 41.41350707  1.        ]",[0.96340367 0.78043298 0.99873537 0.9644154 ],12.291816161616111,0.06587529182434082
49,"[ 1.03349899 98.98423535 99.9119     99.9394     98.98989899 30.29301818
 46.49030101 70.70365354  0.        ]",[0.84680715 0.853042   0.66388297 0.75876936],2.1979636363636246,0.03996086120605469
50,"[ 8.09649192 78.78494242 99.9119     99.9394     83.83838384 13.12822121
 82.83331919 77.77368889  1.        ]",[0.96285026 0.68957067 0.99530751 0.96148971],29.460249494949494,0.03584027290344238
51,"[ 7.08749293 94.94437677 99.9119     99.9394     83.83838384 30.29301818
 33.36643333 73.73366869  1.        ]",[0.96211724 0.73991013 0.99888331 0.96835022],12.291816161616111,0.04823589324951172
52,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 4.24242424e+01 2.82736303e+01 2.73092636e+01 4.84835424e+01
 1.00000000e+00]",[0.96340367 0.7491853  0.99939501 0.9733416 ],1.188964646464683,0.03217172622680664
53,"[2.45000000e-02 9.99942000e+01 9.99119000e+01 9.99394000e+01
 9.69696970e+01 2.62542424e+01 4.34617162e+01 5.75735879e+01
 0.00000000e+00]",[0.7775988  0.85231747 0.36442119 0.72015596],0.17899999999997362,0.040474891662597656
54,"[1.03349899e+00 4.44461444e+01 9.99119000e+01 9.99394000e+01
 9.59595960e+01 2.20000000e-03 5.35569990e+01 8.38337192e+01
 0.00000000e+00]",[0.64399792 0.56240785 0.20246024 0.61990895],56.73605454545452,0.013132810592651367
55,"[1.03349899e+00 9.89842354e+01 9.48674253e+01 9.99394000e+01
 8.38383838e+01 1.31282212e+01 5.20000000e-02 8.28237141e+01
 0.00000000e+00]",[0.44357049 0.87933332 0.95453769 0.78276255],7.242438383838362,0.018260717391967773
