,custom_adaptation,custom_confidence,custom_score,custom_time
39,"[ 0.82941399 83.61631645 97.60031725 77.03609689 32.         40.24630309
 78.99630375 79.57827693  0.        ]",[0.73292143 0.72102632 0.88511312 0.49866378],42.57668340486106,183.4937663078308
40,"[ 1.10900222 63.18986757 81.59799581 98.39146394 87.         42.82883662
 25.98847836 73.19446012  1.        ]",[0.96119232 0.51003714 0.99567044 0.95929745],57.92967490813953,185.77807331085205
41,"[28.47379447 99.69836053 91.80192562 66.96842705 44.         31.8947818
 78.50794547 75.57732549  0.        ]",[0.82847566 0.70506527 0.96841508 0.25456764],70.00508126961648,183.30805039405823
42,"[39.89956028 96.07956417 85.31898307 99.97093105 42.          7.39713556
 77.54527145 76.04393678  0.        ]",[0.75526834 0.81021952 0.820301   0.41333321],58.5300819889535,178.8138451576233
43,"[ 6.77426125 99.06794763 95.49787562 89.16557953 89.         47.68127915
 21.74769742 67.44754545  1.        ]",[0.95436363 0.58717551 0.99692386 0.93509596],23.042858470098906,186.5180480480194
44,"[ 0.42831982 93.46132461 69.42761345 66.05807485 30.         37.28378344
 79.42084194 75.58505423  0.        ]",[0.73893044 0.78740595 0.9734928  0.40888933],71.48130689554904,184.63617515563965
45,"[ 0.96606692 96.82524145 56.80446079 78.87759634 89.         27.8667737
 22.6921509  80.05007906  0.        ]",[0.72483344 0.82125026 0.72873139 0.59998866],68.45876834766057,209.78523206710815
46,"[ 0.51956105 97.15124593 67.42416529 91.88199217 79.         32.7205761
 71.83614569 85.67866102  0.        ]",[0.74297184 0.7611521  0.65459263 0.55939989],44.06215766372236,187.12278032302856
47,"[12.03440145 83.20672297 82.19995588 93.64114082 60.         37.5870753
 78.94401821 75.73257026  0.        ]",[0.73893044 0.81329394 0.73226064 0.40299721],52.986581776018056,203.7606077194214
48,"[ 6.58851498 52.41649448 99.85026434 95.6047938  32.         32.86204118
 16.52476101 64.51133193  1.        ]",[0.92114208 0.68971602 0.9771452  0.9297444 ],58.716962347243225,178.19228887557983
49,"[ 3.30471467 93.26099511 63.59148479 70.80431756 40.         14.10822664
 19.74747882 74.5333406   0.        ]",[0.71829579 0.79492332 0.85830754 0.34327478],75.64791720820676,224.7173306941986
