formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
1.0,9.0272,0.0,4.0,11.0,3670.9912393939394,71.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,5.0272,0.0,4.0,22.0,1575.9912393939394,76.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,23.0,4000.0,28.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0272,0.0,4.0,23.0,1575.9912393939394,64.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,1.0,3.0,3696.9912393939394,1.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.481426262626262,1.0,4.0,9.0,28479.6076,93.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,9.0272,0.0,4.0,4.0,3670.9912393939394,59.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,4.0,23.0,4000.0,33.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0272,0.0,4.0,22.0,4000.0,81.0,False,True,True,False,True,True,False,False,False,False,False,False
1.0,5.0272,0.0,4.0,23.0,4000.0,64.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,7.0272,0.0,4.0,16.0,2881.9912393939394,17.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,4.0,16.0,1000.0,79.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.0272,0.0,4.0,6.0,1000.0,58.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,15.0,1000.0,89.0,False,True,True,False,True,True,False,False,False,False,False,True
1.0,5.0272,0.0,4.0,23.0,4000.0,40.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0272,0.0,4.0,23.0,1575.9912393939394,64.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.0272,0.0,4.0,23.0,1536.8963,32.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,4.0,23.0,4000.0,67.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,5.481426262626262,0.0,4.0,21.0,10826.1176,68.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,1.0,1.0,3696.9912393939394,87.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.0272,0.0,4.0,23.0,2881.9912393939394,81.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.481426262626262,0.0,4.0,22.0,3567.9912393939394,85.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.481426262626262,0.0,3.0,4.0,1000.0,90.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,23.0,4000.0,34.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0272,0.0,4.0,23.0,34889.4681,24.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0272,0.0,1.0,0.0,3696.9912393939394,93.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,4.0,23.0,4000.0,19.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,7.481426262626262,0.0,4.0,2.0,1000.0,87.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,4.0,23.0,15509.4941,49.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,4.0,22.0,11482.7749,8.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.481426262626262,0.0,4.0,23.0,3567.9912393939394,53.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,4.0,23.0,19008.2481,61.0,True,True,True,True,True,True,True,True,True,True,True,True
