,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
27,"[0.00000000e+00 3.50682857e+01 0.00000000e+00 1.00000000e+00
 1.00000000e+01 2.50472826e+03 8.70000000e+01]","[0.73001927 0.71579138 1.         0.48259554 0.75782623 0.7782132
 0.53253879 0.7091263  0.55651295 0.7304262  0.60928071 0.78      ]",263.9317142877418,,,0.02903151512145996
28,"[0.00000000e+00 3.74749060e+01 0.00000000e+00 2.00000000e+00
 2.00000000e+00 3.38928757e+03 4.90000000e+01]","[0.80163025 0.81402371 1.         0.59446257 0.78439119 0.80945188
 0.58303218 0.76615841 0.64101365 0.76202502 0.97086167 0.86      ]",260.5250940153485,,,0.019888639450073242
29,"[   0.           36.72685537    0.            3.            2.
 1726.22793495    8.        ]","[0.76899699 0.76620494 1.         0.45062509 0.68845724 0.75422828
 0.39397734 0.66718115 0.46531535 0.67861156 0.7019977  0.72      ]",260.2731446312719,,,0.019165992736816406
30,"[0.00000000e+00 1.09157634e+01 0.00000000e+00 1.00000000e+00
 2.10000000e+01 2.51161715e+03 5.30000000e+01]","[0.81239646 0.84914921 1.         0.71070196 0.88535493 0.89437369
 0.74369193 0.81603154 0.78702544 0.82520695 0.98153347 0.95      ]",288.0842365532504,,,0.018500804901123047
31,"[   0.           39.76624871    0.            3.           18.
 1627.64306295   61.        ]","[0.80072913 0.64423527 1.         0.39791924 0.65243158 0.71564037
 0.3745979  0.63911964 0.43054871 0.67766528 0.70668906 0.81      ]",257.23375128988,,,0.030095577239990234
32,"[0.00000000e+00 4.55166662e+01 0.00000000e+00 2.00000000e+00
 1.20000000e+01 2.36719027e+03 6.50000000e+01]","[0.80118336 0.60532521 1.         0.46031918 0.60452445 0.80879842
 0.49532004 0.73086266 0.58116102 0.73765025 0.6244238  0.74      ]",252.48333376294954,,,0.031566619873046875
33,"[0.00000000e+00 1.32839430e+01 0.00000000e+00 1.00000000e+00
 7.00000000e+00 2.93127691e+03 4.00000000e+00]","[0.78500358 0.70445456 1.         0.37210657 0.60252664 0.83095913
 0.3891458  0.76429844 0.59915027 0.75466936 0.95554703 0.81      ]",285.716056994543,,,0.020728111267089844
34,"[   0.           43.8297846     0.            3.            7.
 1976.31296396   14.        ]","[0.82127556 0.69372361 1.         0.65908129 0.67120849 0.75670365
 0.67249756 0.74672373 0.66668693 0.71889703 0.91025686 0.65      ]",253.17021540078773,,,0.0308382511138916
35,"[   0.           39.83267035    0.            2.           17.
 1490.71965324   29.        ]","[0.82798508 0.56082992 1.         0.53962635 0.48917558 0.75568332
 0.52377617 0.72570344 0.54487923 0.72513206 0.52537322 0.75      ]",258.1673296525287,,,0.019551515579223633
36,"[0.00000000e+00 3.77452591e+01 0.00000000e+00 1.00000000e+00
 7.00000000e+00 2.73792003e+03 5.60000000e+01]","[0.78505909 0.77951343 1.         0.59853354 0.79023401 0.7964834
 0.59561849 0.744141   0.65740035 0.73312453 0.89392364 0.8       ]",261.2547408675658,,,0.030190467834472656
