CustomMemory,SHAPMemory,FIMemory,FitestMemory,RandomMemory,NSGA3Memory
0.3061990737915039,0.16835975646972656,0.1763172149658203,31.862425804138184,0.12858295440673828,861.896297454834
8.911651611328125,0.16015338897705078,0.1728830337524414,32.52408313751221,0.13684940338134766,845.3663730621338
5.64265251159668,0.19357967376708984,0.20947551727294922,34.45241069793701,0.13408851623535156,863.1339321136475
15.490443229675293,0.18655681610107422,0.1829204559326172,34.2061185836792,0.12429237365722656,839.4140930175781
0.3699941635131836,0.15509796142578125,0.15127182006835938,36.8636531829834,0.1355457305908203,823.6945743560791
0.6144027709960938,0.21174049377441406,0.20889949798583984,34.76701736450195,0.13590431213378906,870.3421039581299
0.39220523834228516,0.17629337310791016,0.15056324005126953,25.67378520965576,0.1383075714111328,853.016921043396
19.84954071044922,0.21012306213378906,0.21250057220458984,30.362772941589355,0.1266803741455078,862.4831838607788
6.687085151672363,0.1802043914794922,0.16225433349609375,27.465965270996094,0.1364765167236328,804.7222671508789
1.6977367401123047,0.1881275177001953,0.19838905334472656,27.04938507080078,0.11988258361816406,839.414176940918
0.7325782775878906,0.2014026641845703,0.18172740936279297,30.288702964782715,0.12272834777832031,807.7236585617065
0.22437572479248047,0.19721221923828125,0.20016193389892578,24.22170639038086,0.1356983184814453,810.3905935287476
0.5862083435058594,0.20520591735839844,0.2176990509033203,37.06010627746582,0.12986183166503906,873.7308959960938
0.2237701416015625,0.17700862884521484,0.17182254791259766,28.021010398864746,0.1383533477783203,832.8765687942505
4.550174713134766,0.22101402282714844,0.21881771087646484,32.02456569671631,0.13132667541503906,866.8172473907471
1.6940746307373047,0.17006492614746094,0.15028095245361328,35.69436264038086,0.1302661895751953,839.4294729232788
6.105756759643555,0.2181234359741211,0.2120227813720703,26.059292793273926,0.1388111114501953,875.7147903442383
8.232220649719238,0.1550922393798828,0.1658468246459961,33.38265800476074,0.1287527084350586,821.941933631897
5.271161079406738,0.19603729248046875,0.17231178283691406,31.384571075439453,0.1364307403564453,843.6692228317261
0.27326393127441406,0.1458587646484375,0.1531219482421875,38.516940116882324,0.13088417053222656,846.3212432861328
0.37950611114501953,0.17896175384521484,0.1775493621826172,35.35161113739014,0.1258687973022461,804.7070569992065
0.3049802780151367,0.15749549865722656,0.14862060546875,27.00955581665039,0.13402748107910156,816.5270357131958
0.24895000457763672,0.1979503631591797,0.18515682220458984,29.449941635131836,0.1380634307861328,757.6256732940674
4.867714881896973,0.18273639678955078,0.19819164276123047,35.52004146575928,0.13373756408691406,865.5163497924805
2.4523696899414062,0.2106800079345703,0.20277881622314453,28.231983184814453,0.13434791564941406,864.6589164733887
0.241058349609375,0.20073413848876953,0.1880168914794922,30.608842849731445,0.11638832092285156,870.3424501419067
12.842229843139648,0.16205310821533203,0.15801429748535156,25.866687774658203,0.14409828186035156,863.9001197814941
0.32740116119384766,0.1736907958984375,0.17540359497070312,26.883962631225586,0.1474933624267578,846.328953742981
25.838278770446777,0.21247005462646484,0.2178506851196289,32.78229236602783,0.1275806427001953,852.3500604629517
20.45938491821289,0.17356204986572266,0.17913055419921875,31.779698371887207,0.13436031341552734,833.1618576049805
0.4659757614135742,0.16663837432861328,0.17866039276123047,25.79375457763672,0.1274862289428711,868.1593923568726
3.1351318359375,0.1762828826904297,0.18365001678466797,33.78773593902588,0.1269216537475586,853.402928352356
0.6116523742675781,0.1449747085571289,0.14887332916259766,26.079296112060547,0.1320180892944336,872.9889402389526
0.5987110137939453,0.1894989013671875,0.1654376983642578,31.239351272583008,0.1298513412475586,868.3482875823975
0.3793621063232422,0.22050189971923828,0.2166891098022461,25.760120391845703,0.14165401458740234,839.7770767211914
23.749451637268066,0.21395015716552734,0.22880935668945312,29.150012016296387,0.1246480941772461,877.2297105789185
2.4639158248901367,0.16578292846679688,0.1869964599609375,31.647274017333984,0.12977123260498047,865.6908483505249
0.24354934692382812,0.21886444091796875,0.22336959838867188,29.194554328918457,0.1356954574584961,865.5116300582886
4.175412178039551,0.18307876586914062,0.16548824310302734,28.78444194793701,0.1247701644897461,845.3732089996338
0.40407276153564453,0.16217708587646484,0.15712928771972656,25.880257606506348,0.1343679428100586,848.676097869873
6.606113433837891,0.2001800537109375,0.21104907989501953,31.038643836975098,0.12618160247802734,832.878119468689
0.3130149841308594,0.19896888732910156,0.18748188018798828,32.965959548950195,0.1293325424194336,854.6375694274902
1.1757593154907227,0.21813106536865234,0.21765804290771484,27.186677932739258,0.12807369232177734,852.1038274765015
19.45114517211914,0.1770000457763672,0.17798900604248047,29.757034301757812,0.14322566986083984,863.148097038269
