formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
0.0,5.0272,0.0,2.0,16.0,3773.9912393939394,71.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,22.0,3773.9912393939394,76.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,1.0,23.0,28352.2556,28.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,16.0,3773.9912393939394,64.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,0.0,3773.9912393939394,1.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.481426262626262,1.0,2.0,16.0,39989.2713,93.0,True,False,True,False,False,False,False,False,False,False,False,True
1.0,9.0272,0.0,4.0,7.0,3769.9912393939394,59.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,1.0,6.0,16944.6039,33.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,16.0,3773.9912393939394,81.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,16.0,3773.9912393939394,64.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,3.0,3773.9912393939394,17.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,16.0,3773.9912393939394,79.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.0272,0.0,4.0,4.0,1015.4808,58.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.481426262626262,0.0,3.0,2.0,1017.4808,89.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,1.0,12.0,29295.2851,40.0,True,False,True,False,False,False,False,False,False,False,False,True
1.0,5.0272,0.0,2.0,5.0,3773.9912393939394,64.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,16.0,1782.8963,32.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,14.0,25307.5699,67.0,True,False,True,False,False,False,False,False,False,False,False,True
0.0,5.0272,0.0,2.0,16.0,3773.9912393939394,68.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,1.0,1.0,3773.9912393939394,87.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,16.0,3773.9912393939394,81.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.481426262626262,0.0,3.0,3.0,3771.9912393939394,85.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.481426262626262,0.0,3.0,2.0,1017.4808,90.0,True,False,True,False,False,False,False,False,False,False,False,True
1.0,5.0272,0.0,1.0,20.0,28772.5314,34.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,0.0,3773.9912393939394,24.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.481426262626262,0.0,1.0,19.0,17027.3487,93.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,12.0,22522.2819,19.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.481426262626262,0.0,3.0,2.0,1017.4808,87.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,1.0,1.0,1.0,15509.4941,49.0,True,False,True,False,False,False,False,False,False,False,True,True
0.0,5.0272,1.0,1.0,14.0,11482.7749,8.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.481426262626262,0.0,4.0,3.0,3771.9912393939394,53.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,4.0,21.0,19008.2481,61.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,16.0,3773.9912393939394,65.0,False,True,True,False,True,True,False,False,False,False,False,True
1.0,5.0272,0.0,2.0,3.0,3773.9912393939394,4.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,3.0,3773.9912393939394,14.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0957,1.0,1.0,1.0,26283.35,29.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,16.0,3773.9912393939394,56.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.0272,0.0,4.0,3.0,1015.4808,34.0,True,False,True,False,False,False,False,False,False,False,True,True
0.0,5.0272,0.0,2.0,16.0,3773.9912393939394,76.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,1.0,3773.9912393939394,18.0,True,False,True,False,False,True,False,True,True,True,True,True
0.0,5.0272,1.0,1.0,7.0,6464.1893,3.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,8.0272,0.0,4.0,3.0,3770.9912393939394,30.0,True,False,True,False,False,False,False,False,False,False,False,True
0.0,5.0272,1.0,3.0,11.0,13500.251,47.0,False,True,True,False,True,True,False,False,False,False,False,False
1.0,5.0272,1.0,1.0,19.0,15010.2394,28.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.481426262626262,0.0,4.0,3.0,1016.4808,82.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,5.0272,0.0,2.0,0.0,3773.9912393939394,23.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,1.0,19913.40952727273,9.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.481426262626262,1.0,2.0,16.0,39989.2713,95.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,2.0,0.0,3773.9912393939394,19.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,3.0,12.0,22050.8322,44.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.481426262626262,0.0,3.0,2.0,1017.4808,87.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,6.3222,1.0,1.0,15.0,3773.9912393939394,6.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,1.0,19.0,31270.2093,53.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,1.0,3.0,12.0,16243.6123,57.0,False,True,True,False,True,True,False,True,False,True,True,True
1.0,5.0272,0.0,2.0,0.0,1018.4808,14.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,8.0272,0.0,4.0,4.0,3770.9912393939394,46.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,2.0,23.0,3773.9912393939394,30.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0272,0.0,3.0,16.0,3025.5097,55.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0272,0.0,3.0,1.0,3773.9912393939394,1.0,True,True,True,True,True,True,True,True,True,True,True,True
