car_speed,p_x,p_y,orientation,weather,road_shape,req_0,req_1,req_2
5.0122,7.52,4.5565,-20.0,1.0,0.0,True,True,True
5.0122,9.2633,2.4978,2.0,2.0,2.0,False,False,False
5.0122,5.2157,3.3839,-29.0,1.0,0.0,True,True,True
5.0122,6.9377,8.2688,-14.0,2.0,1.0,False,True,False
5.0122,2.4061,6.719,-3.0,0.0,0.0,True,True,True
5.0122,8.1668,8.301,19.0,0.0,2.0,False,True,False
5.0122,1.4292,1.3897,-1.0,0.0,2.0,False,False,False
5.0122,6.0214,7.384,6.0,1.0,2.0,False,True,False
5.0122,1.5165,7.0213,10.0,0.0,0.0,False,False,False
5.0122,6.4367,7.7786,-21.0,1.0,2.0,False,True,False
5.0122,3.083,9.6999,-23.0,0.0,0.0,False,True,False
5.0122,3.857,3.4281,3.0,2.0,2.0,False,True,True
5.0122,3.2186,8.0574,-10.0,2.0,0.0,False,True,False
5.0122,3.0717,6.622,24.0,0.0,1.0,False,False,False
5.0122,0.7367,9.2561,27.0,2.0,0.0,False,False,False
5.0122,9.8084,7.4175,-6.0,0.0,2.0,False,False,False
5.0122,9.4041,8.8587,16.0,0.0,1.0,False,False,False
5.0122,8.1708,2.5825,24.0,2.0,0.0,True,False,False
5.0122,4.2755,3.6294,-8.0,2.0,1.0,True,True,True
5.0122,4.3483,3.1827,25.0,2.0,1.0,True,True,True
5.0122,5.8281,2.5178,14.0,2.0,2.0,False,True,True
5.0122,9.9124,3.1504,14.0,1.0,0.0,False,True,True
5.0122,2.1146,3.0691,30.0,0.0,1.0,True,False,False
5.0122,0.8958,7.3797,21.0,2.0,0.0,True,False,False
5.0122,9.2751,7.0019,0.0,1.0,0.0,False,False,False
5.0122,6.4822,5.1378,-20.0,1.0,0.0,False,True,True
5.0122,5.6503,8.7439,-30.0,1.0,2.0,False,True,False
5.0122,2.9485,6.7435,-27.0,2.0,2.0,False,True,False
5.0122,3.7096,0.5175,-6.0,1.0,2.0,True,True,True
5.0122,9.0147,3.5711,-6.0,0.0,2.0,True,False,False
5.0122,8.8044,9.5763,-9.0,2.0,0.0,False,False,False
5.0122,2.7712,4.5912,13.0,0.0,2.0,False,False,False
5.0122,6.6031,4.7025,-23.0,1.0,1.0,False,True,True
5.0122,5.8746,8.2301,-19.0,0.0,1.0,False,True,False
5.0122,4.9054,9.4975,11.0,1.0,2.0,False,False,False
5.0122,4.7651,8.9297,-5.0,0.0,1.0,False,False,False
5.0122,1.6644,5.5785,23.0,1.0,1.0,False,True,False
5.0122,3.9287,2.4434,24.0,0.0,1.0,True,False,False
5.0122,4.4712,0.4632,-19.0,0.0,2.0,True,True,True
5.0122,4.2078,9.4446,13.0,2.0,0.0,False,True,False
5.0122,4.1544,2.1797,0.0,2.0,1.0,True,True,True
5.0122,7.3339,7.4455,10.0,0.0,0.0,False,False,False
5.0122,6.4288,7.2574,6.0,0.0,0.0,False,False,False
5.0122,5.027,2.1717,23.0,1.0,1.0,True,False,False
5.0122,9.1713,5.0956,7.0,1.0,1.0,True,False,False
