,nsga3_adaptation,custom_adaptation,nsga3_confidence,custom_confidence,nsga3_score,custom_score,score_diff,score_improvement[%],nsga3_time,custom_time,speed-up
0,[  5.       7.52     4.5565 -20.       1.       0.    ],[  5.0122   7.52     4.5565 -20.       1.       0.    ],[0.47662932 0.61876313 0.33497845],[0.47657479 0.61875227 0.33494384],312.92350000010896,312.9357,0.01219999989103826,3.898716424632222e-05,0.08752131462097168,0.007544517517089844,11.600650992289218
1,[5.     9.2633 2.4978 2.     2.     2.    ],[5.0122 9.2633 2.4978 2.     2.     2.    ],[0.61472732 0.42886495 0.30667347],[0.61467555 0.42885367 0.30664044],291.23890000010897,291.2511,0.01219999989103826,4.189000813776489e-05,0.07853198051452637,0.003032207489013672,25.899276615820096
2,[  5.       5.2157   3.3839 -29.       1.       0.    ],[  5.0122   5.2157   3.3839 -29.       1.       0.    ],[0.5800535  0.74773974 0.48316994],[0.58000025 0.74773106 0.48313114],325.40040000010896,325.4126,0.01219999989103826,3.7492270725648076e-05,0.07551860809326172,0.002999544143676758,25.176695016294413
3,[  5.       6.9377   8.2688 -14.       2.       1.    ],[  5.0122   6.9377   8.2688 -14.       2.       1.    ],[0.19347121 0.59381052 0.14555404],[0.1934371  0.59379942 0.14553472],303.79350000010896,303.8057,0.01219999989103826,4.015885754972995e-05,0.07763218879699707,0.002001523971557617,38.786539606908875
4,[ 5.      2.4061  6.719  -3.      0.      0.    ],[ 5.0122  2.4061  6.719  -3.      0.      0.    ],[0.38352682 0.73627513 0.33364292],[0.38347514 0.73626619 0.33360838],298.874900000109,298.88710000000003,0.01219999989103826,4.0819753987483766e-05,0.07551383972167969,0.0019965171813964844,37.822784810126585
5,[ 5.      8.1668  8.301  19.      0.      2.    ],[ 5.0122  8.1668  8.301  19.      0.      2.    ],[0.2600017  0.38304243 0.12629065],[0.25995965 0.38303156 0.12627351],269.53220000010896,269.5444,0.01219999989103826,4.526360817384093e-05,0.07711458206176758,0.0020008087158203125,38.54170638703527
6,[ 5.      1.4292  1.3897 -1.      0.      2.    ],[ 5.0122  1.4292  1.3897 -1.      0.      2.    ],[0.79115734 0.76921613 0.65456997],[0.79112122 0.76920796 0.65453484],303.181100000109,303.1933,0.01219999989103826,4.0239975021641766e-05,0.0756688117980957,0.002000570297241211,37.823620545822905
7,[5.     6.0214 7.384  6.     1.     2.    ],[5.0122 6.0214 7.384  6.     1.     2.    ],[0.29158893 0.53854205 0.17894343],[0.29154378 0.53853061 0.1789206 ],285.594600000109,285.6068,0.01219999989103826,4.2717894144474734e-05,0.07865428924560547,0.002000570297241211,39.315933738529374
8,[ 5.      1.5165  7.0213 10.      0.      0.    ],[ 5.0122  1.5165  7.0213 10.      0.      0.    ],[0.37339471 0.71395443 0.30643384],[0.37334357 0.71394503 0.30640082],286.46220000010896,286.4744,0.01219999989103826,4.258851566117142e-05,0.08403944969177246,0.0020003318786621094,42.01275327771156
9,[  5.       6.4367   7.7786 -21.       1.       2.    ],[  5.0122   6.4367   7.7786 -21.       1.       2.    ],[0.24988886 0.65114883 0.20401346],[0.24984789 0.65113837 0.20398823],311.78470000010896,311.7969,0.01219999989103826,3.9129565661926314e-05,0.07851481437683105,0.004002094268798828,19.618432026688907
10,[  5.       3.083    9.6999 -23.       0.       0.    ],[  5.0122   3.083    9.6999 -23.       0.       0.    ],[0.1790691  0.781276   0.22192445],[0.17903697 0.78126814 0.22189762],315.217100000109,315.2293,0.01219999989103826,3.870348369753431e-05,0.0750126838684082,0.0020008087158203125,37.491182078169686
