Unnamed: 0,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time,speed-up
60,"[72.32384201 23.68524437 20.41500684 16.22340487 10.         59.5624
 21.17       39.0932      0.        ]",[0.0110939  0.02937634 0.00036032 0.02328153],0.7800004648250001,291.69739299967483,,0.0019419193267822,33.190669122160834
61,"[20.9408218  66.64789478 97.88768896 10.26939529 86.         22.4488
 66.7954     46.9028      1.        ]",[0.96058661 0.07399883 0.53509265 0.36226097],0.365339606925,60.75167913358521,,0.001011848449707,2451.5909519321394
62,"[ 9.66465515 67.07926629 26.56516999 82.60667051 12.         26.3111
 39.6833     83.8623      1.        ]",[0.89493677 0.27859853 0.98783165 0.82732105],0.3335338709,116.11075543653294,,0.001007080078125,49.64891098484848
63,"[ 1.32183695 97.1482773  97.45462204 76.42502769 14.         18.0452
 71.0715     12.1351      0.        ]",[0.81208381 0.91240661 0.04279943 0.21020665],0.07573477480000013,11.991116996077608,,0.0009999275207519,91.46900333810206
64,"[54.85547762 46.33350067 90.83185004 37.65605058 50.         70.7425
 18.4708     82.298       1.        ]",[0.9157011  0.20698187 0.99616218 0.84267799],0.450085190825,159.69703693225398,,0.0019421577453613,12.357844340780751
65,"[28.93310967 31.75191931 61.26570793 37.07960831 21.         44.7287
 21.3679     87.0674      1.        ]",[0.89134814 0.27802393 0.90714651 0.85749665],0.4970896853,182.5426024096655,,0.0010013580322265,48.89309523809524
66,"[75.04080037  9.62158977 94.32402492 11.04088985 84.         87.8107
 84.3662     35.7453      0.        ]",[0.01808668 0.02152023 0.00030589 0.02075534],0.650135739575,22.595256432051087,,0.0020074844360351,11.42042755344418
67,"[20.01988527 45.9311345  84.17780248 66.73549778 41.         39.5392
 74.4652     23.6269      1.        ]",[0.95799857 0.4193812  0.93220901 0.87674538],0.307938626275,103.8849828304169,,0.0020012855529785,216.69525851798903
68,"[84.91283029  2.49794653 81.49161841 43.0750456  64.         76.4038
 20.6303     45.2684      1.        ]",[0.03093023 0.00565661 0.00992997 0.10941434],0.644620549375,230.4481035736997,,0.0009920597076416,55.964431627012736
69,"[73.74262878 74.52858733 86.05450906 22.96235442 42.         21.495
 34.0723      6.1762      1.        ]",[0.93927463 0.02533704 0.00910592 0.40914886],0.47549294492500005,174.8943850358834,,0.0010442733764648,32.0986301369863
70,"[83.985958   31.83890404 90.47186155 22.60542233 90.         44.508
 14.4429      5.3168      1.        ]",[0.87351473 0.00560236 0.00144648 0.19641626],0.5976744251999999,214.67917512823948,,0.0019409656524658,16.973713303034025
71,"[64.9265199  90.2903294  82.35000434 97.58594535 56.         90.7765
 40.652      89.0938      1.        ]",[0.38644931 0.21936274 0.94102252 0.75137429],0.23675060202499987,59.251096373791086,,0.0019998550415039,57.02098235574631
72,"[99.87350734 27.020078   58.82915968 85.56762693 98.         71.7472
 16.994      29.3619      1.        ]",[0.0718866  0.02452546 0.04863626 0.1268893 ],0.5711416068249999,198.022280113222,,0.0019974708557128,11.99415134877059
73,"[60.33477649 37.02603303 85.35702563 64.58007809 73.         29.5537
 17.6515     57.9269      1.        ]",[0.94857121 0.29738364 0.99900204 0.86218734],0.43342909935000007,89.98104477318125,,0.0010075569152832,3342.357785139612
74,"[ 58.52905776  13.05895047  66.10906319  76.96502446 100.
  11.5368      76.231       80.9752       1.        ]",[0.44195819 0.15987977 0.10656071 0.40601444],0.5059900491,76.9896832853793,,0.000986099243164,3445.323259187621
75,"[88.29894584  1.91982321 44.81583321  9.62028058 19.         37.9809
 98.5365     25.7232      0.        ]",[9.23022914e-03 1.75444355e-03 4.18690761e-05 2.12107169e-03],0.8298575221,287.3740017672794,,0.0020008087158203,8.996544327931364
76,"[27.85032652 23.24511787 29.34317693 12.20891403 23.         43.1019
 80.2261     74.9473      0.        ]",[1.65113063e-01 5.74500845e-02 7.40984979e-05 3.87902182e-02],0.657632794225,211.4265591060729,,0.0010061264038085,77.03862559241706
77,"[20.13149086 20.56929401 32.45969171 30.61084999 88.         79.9677
 57.9219     82.0301      0.        ]",[3.75417172e-02 5.14318958e-01 1.51703003e-04 6.11228309e-02],0.5912291378750001,183.85511474064992,,0.0010092258453369,40.14930309473187
78,"[ 6.1444756  54.64901809 60.77841568 29.6018699   5.         76.4281
 24.7662     84.7851      0.        ]",[0.05508891 0.26858678 0.01199734 0.06537284],0.402787929825,-67.27832807716382,,0.0010080337524414,31.753311258278146
79,"[19.0059321   9.42874586 34.80282971 95.53138805 74.         74.2295
 11.268      60.2338      1.        ]",[0.19006078 0.02994757 0.31455818 0.17700821],0.4481074212,154.87183819064296,,0.0010032653808593,132.01211977186313
80,"[ 3.07967686 87.89859205 17.39921535 72.96059771  6.         65.3369
 24.5898     55.4836      0.        ]",[0.08790066 0.31487359 0.02252387 0.04863102],0.3120531793750001,-91.45797369873054,,0.0009975433349609,24.01792543021033
81,"[24.15073551 22.75157051 83.40671986 51.74699407 82.         88.9359
 97.3937      2.3105      0.        ]",[1.42375260e-01 6.29937568e-02 1.74579491e-05 4.26866108e-03],0.4156136276750001,149.91712884583492,,0.001000165939331,82.99404052443386
82,"[76.18400704 28.38618883 17.62523521 22.59524075 38.         25.8249
 33.3249     63.0646      0.        ]",[0.02066812 0.06950893 0.00010278 0.05649026],0.768943355625,290.28407053728495,,0.0009987354278564,57.07304846025304
83,"[63.37543983 96.57710522 22.67860726 61.48842608 31.         51.3233
 66.4791     33.9789      0.        ]",[0.39586721 0.46640192 0.02128144 0.17605333],0.4565782531749999,165.3123447003034,,0.001941442489624,12.856441115068156
84,"[59.76631465 86.20306766 17.84957459 63.31169049 82.         15.7273
 12.3825     47.1039      0.        ]",[0.20742617 0.47799773 0.01270387 0.15893164],0.48100495477500005,165.00186574037716,,0.0010137557983398,50.30785512699906
85,"[44.57940456 67.19642009 31.86942893 58.03645325 54.         11.8865
 25.2318      5.3527      0.        ]",[4.68547338e-01 1.07784413e-01 3.69160203e-04 7.74248704e-02],0.468692755725,-28.79358154851238,,0.0019567012786865,13.287681247715366
86,"[47.18762442  8.13224698 25.61018744 60.83324538 95.         60.5751
 45.1715     45.3261      0.        ]",[0.03112557 0.11153704 0.00655833 0.05591656],0.63152986155,227.33403249395684,,0.0010023117065429,299.5340152235965
87,"[18.67282967 23.35797193 34.44481719 41.36063877 58.          7.0547
 68.2173     15.3279      1.        ]",[0.89745993 0.19085739 0.88889962 0.6957699 ],0.54877350445,192.10928561740965,,0.0019991397857666,38.02039355992844
88,"[38.09297995 18.43329871 75.98589402 43.86834332 63.         65.509
 54.1144     33.0372      0.        ]",[0.31932018 0.5800997  0.00894283 0.15381564],0.49951360975000003,126.94131056219624,,0.0019724369049072,67.95443007373383
89,"[ 0.83219631 13.18235659 81.67140696  6.07234283 91.         57.2054
 68.9015     77.5405      1.        ]",[0.40500346 0.0386665  0.02202162 0.03911389],0.49976522482499997,92.0284980108053,,0.0009999275207519,1265.5092989985694
90,"[87.23658987 45.08980435 58.72114143 27.33492641 88.         17.256
 63.5738     53.0371      0.        ]",[0.17578729 0.01931093 0.00186041 0.10091568],0.6402267942,226.63257424470143,,0.0019445419311523,13.88523786169691
91,"[88.53344764 57.60821647 54.21880538 18.97961133 98.         84.5586
 26.054      80.9919      1.        ]",[0.56089179 0.01412599 0.01460738 0.16936628],0.6443170361499999,231.3362195137232,,0.0029473304748535,20.51488432292509
92,"[72.84868769 71.07172535 75.06908744  3.63456972 77.         28.8924
 76.7274      4.839       0.        ]",[5.41704788e-01 5.97560485e-03 9.52934352e-05 8.36548101e-03],0.55768326295,6.794059722789996,,0.0009870529174804,23.30265700483092
93,"[61.71533344 45.26144617 31.5375519  15.44839985 32.         46.6331
 86.3033     64.8067      0.        ]",[3.06239800e-01 6.00032725e-02 1.06001455e-04 2.43989103e-02],0.6736698388,252.16514258388003,,0.001950979232788,35.603201759745815
94,"[48.52094069 43.06091503 23.33273247  6.86143906 47.         95.2326
 45.7026     62.3654      0.        ]",[0.01441387 0.02583114 0.00012223 0.00596113],0.688164635325,172.11173291471005,,0.0019776821136474,15.169620253164556
95,"[86.92909039 47.61211112 55.98434372 65.39288755 24.         79.9671
 93.2739     22.4841      0.        ]",[0.03045171 0.0586529  0.0003612  0.04692231],0.54484937,-1.3651822978994232,,0.0019464492797851,21.55499755022048
96,"[20.01988527 45.9311345  84.17780248 66.73549778 89.         38.9129
 16.9771     40.9367      0.        ]",[0.75781941 0.80810464 0.40370831 0.29109675],0.307938626275,86.67006363849771,,0.0020015239715576,70.17534246575343
97,"[55.53828196 23.04494562 45.34322689 29.61308205 38.         28.9017
 12.1227     89.7686      1.        ]",[0.79653054 0.17647527 0.84410506 0.57980589],0.6438425685,232.1649374952201,,0.0019655227661132,46.08503153808831
98,"[50.31639138 56.30855764 60.30399606 84.34720496 78.         48.6461
 87.5386     94.6616      0.        ]",[0.15019119 0.63313078 0.04089608 0.32694107],0.3733915818,121.95125595398048,,0.0009436607360839,56.71753410813543
99,"[32.05677885 37.54457462 77.75151662 35.77237655 38.          2.4287
 89.2973     30.9055      0.        ]",[0.59672095 0.64227874 0.01685453 0.17620684],0.45247077765,122.28188076493424,,0.0020008087158203,29.47461868446139
100,"[60.32726954 56.39388637 92.58890378 69.99166542 82.         26.8516
 86.514      21.0627      0.        ]",[0.70088061 0.68615321 0.00370028 0.23430944],0.353382034925,92.77487862244244,,0.0009944438934326,33.18292975305682
101,"[59.94372167 91.67240926 99.16967156 93.35597735 74.          7.6794
 71.1908     67.1314      1.        ]",[0.959476   0.49633731 0.99884158 0.9261091 ],0.18936415875000012,-27.654452668615704,,0.002000093460083,562.9147693408034
102,"[80.80670703 40.64706003 70.27328614 20.04276802 95.         78.68
 31.5354     25.2317      0.        ]",[0.11216224 0.07887916 0.0006234  0.05079169],0.6246089821,160.85541911127993,,0.0009708404541015,343.1397347740668
103,"[62.36805268 11.04968143 68.73521194 26.1793103  74.         15.9499
 94.503       4.9163      1.        ]",[4.44596509e-01 2.28658602e-02 7.59744216e-05 3.04696411e-02],0.6410096225249999,238.1512550776515,,0.0010004043579101,220.62082936129647
104,"[1.72416872e+00 8.30827575e+01 7.02857303e-02 4.68721624e+01
 7.40000000e+01 4.23833000e+01 8.58595000e+01 3.14196000e+01
 1.00000000e+00]",[0.18219788 0.04549794 0.02225938 0.81942585],0.4292474077242501,-12.17418848516266,,0.0010004043579101,141.40443279313632
105,"[36.10351476 34.94027016 54.76932926 95.32803319 21.         22.7342
  3.6821      8.9668      1.        ]",[0.27295518 0.19030055 0.4334555  0.72330607],0.37766470537499996,122.63386092923776,,0.0019786357879638,72.03024460778407
106,"[48.50282665 48.48696801 90.50274442 33.01409204 93.         18.1664
 62.7271     11.4897      1.        ]",[0.95799857 0.15499553 0.58547449 0.77551997],0.44124755544999994,27.02258479833896,,0.0019478797912597,2036.152631578948
107,"[27.24635841 60.72635551 22.62496482 14.51810316  5.         67.1432
 27.9526     29.234       0.        ]",[0.12925098 0.0251071  0.00033785 0.02709001],0.5734423372999999,13.097689461794232,,0.0009551048278808,23.59211183225162
108,"[90.75277498  3.44379973  0.21357719 84.22058741 52.         70.8563
 71.6528     84.8777      0.        ]",[0.00219651 0.00246741 0.69074339 0.40483989],0.757187026625,267.4017449977405,,0.0019524097442626,36.36597875198437
109,"[64.06391427  9.09833411 72.67101355 37.81472753 23.         38.989
  6.1649     69.7691      0.        ]",[0.04017188 0.08258154 0.00598178 0.06778397],0.6111995977,227.1770461530432,,0.0019450187683105,20.53885756312821
110,"[98.55654211 46.84911302 56.21321247 88.58473923 82.         18.895
 66.289      81.9487      0.        ]",[0.07536293 0.06305092 0.02004443 0.045758  ],0.517273693475,181.50314101962024,,0.0040099620819091,4.47951721267614
111,"[76.45357065  6.81366096 53.08139805 85.98829372 22.         15.0688
 78.6959     44.3103      1.        ]",[0.09216809 0.02695068 0.00141588 0.18788289],0.5764255448,213.2674249812073,,0.0019559860229492,38.829351535836174
112,"[84.23155821 51.14694421 83.23363011 60.77691988 27.         25.6482
 52.8556     10.7937      1.        ]",[0.88209247 0.0157762  0.08237533 0.50830067],0.47268516002500005,143.50586097659968,,0.0020117759704589,8.946195780990756
113,"[89.14617451 74.47265995 26.60969312 41.99884065 13.         82.4189
 55.375      31.8922      1.        ]",[0.27267462 0.01312206 0.02558776 0.07124229],0.615162451975,150.170580779128,,0.0010037422180175,18.45083135391924
114,"[49.11200947  4.91115403  6.71694529 11.63359935 74.         52.2351
 24.075      58.0756      1.        ]",[0.00590729 0.00138283 0.00034047 0.00869094],0.814625777,307.54751786657084,,0.0009996891021728,60.54137848795612
115,"[75.31034102 42.76581649 80.03840722 16.62930724  7.         90.7255
 11.0748     16.4419      0.        ]",[0.00725527 0.03428257 0.00041271 0.01239401],0.589692025175,109.499052490723,,0.0019419193267822,11.304112952731735
116,"[37.27484698 35.17382734 15.15666808 99.15786209 16.         39.9649
 64.8332     82.482       0.        ]",[0.06510379 0.49886626 0.00339553 0.09312234],0.469466223675,153.29446219866313,,0.001002550125122,122.12461355529132
117,"[37.90651114 21.60085931 78.19781565 81.77647799 26.         29.0323
 72.1478     66.613       1.        ]",[0.92972369 0.35916257 0.97241366 0.84884103],0.39082839547500003,139.0884965829536,,0.001000165939331,170.7067938021454
118,"[44.11943485 49.77845525 23.53139047 67.17311893 11.         23.3967
 12.492      89.5971      1.        ]",[0.42696744 0.15186594 0.96311903 0.75001804],0.5090911755,187.3431984850312,,0.0019545555114746,24.558184923151988
119,"[96.9029682  62.34698088 43.04475292 59.48621822 71.         29.9645
 44.1947     44.6872      1.        ]",[0.10389813 0.01783422 0.00995699 0.10038115],0.58006254045,204.59921516846907,,0.0019953250885009,9.277810969052457
120,"[10.44371831 37.72731977 76.68045097 39.33127558  2.         28.7738
 36.8464     53.9245      0.        ]",[0.05791965 0.16981676 0.00318174 0.04019121],0.391761679975,-71.67731286772576,,0.0019323825836181,19.147316471314003
121,"[33.29153453 28.19039632 90.22940679 61.9150114  90.         88.3923
 38.8531     24.8958      1.        ]",[0.7452378  0.20005877 0.9497897  0.66355853],0.38239180005000006,129.57760588394603,,0.003007173538208,7.958772694838658
