,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
0,"[0.00000000e+00 2.70832029e+01 0.00000000e+00 3.00000000e+00
 5.00000000e+00 3.12109448e+03 8.60000000e+01]","[1.15581423e-01 1.60000000e-01 9.99907179e-01 8.09204773e-04
 1.07439209e-01 2.20000000e-01 8.09204773e-04 9.20655983e-04
 9.20655983e-04 9.20655983e-04 8.75716987e-02 1.05874988e-01]",269.91679706022126,,,0.0645442008972168
1,"[0.00000000e+00 1.18418063e+01 0.00000000e+00 2.00000000e+00
 8.00000000e+00 3.41010389e+03 4.10000000e+01]","[1.31715550e-01 6.00000000e-02 9.99946305e-01 9.69869295e-04
 5.41016975e-02 5.00000000e-02 9.69869295e-04 4.06029612e-04
 4.06029612e-04 4.06029612e-04 3.15778928e-02 1.73768682e-01]",286.15819368875367,,,0.051910400390625
2,"[0.00000000e+00 2.31994834e+01 0.00000000e+00 2.00000000e+00
 8.00000000e+00 2.01293937e+03 1.00000000e+00]","[4.50363611e-01 8.00000000e-02 9.99952354e-01 4.38372464e-04
 2.08803537e-02 7.00000000e-02 4.38372464e-04 3.23396913e-04
 3.23396913e-04 3.23396913e-04 1.63142954e-02 4.39340975e-02]",274.8005166045275,,,0.04373645782470703
3,"[0.00000000e+00 4.09316342e+01 0.00000000e+00 1.00000000e+00
 7.00000000e+00 3.26132936e+03 8.50000000e+01]","[1.26907527e-01 1.90000000e-01 9.99993234e-01 6.24719698e-04
 1.15778954e-01 1.90000000e-01 6.24719698e-04 7.48027938e-04
 7.48027938e-04 7.48027938e-04 7.63009494e-02 1.14131221e-01]",258.0683657800057,,,0.06014227867126465
4,"[0.00000000e+00 2.99400731e+01 0.00000000e+00 1.00000000e+00
 2.20000000e+01 2.02040286e+03 7.60000000e+01]","[8.78667372e-02 1.20000000e-01 9.99994198e-01 7.38930844e-05
 4.93966387e-02 4.00000000e-02 7.38930844e-05 1.16446001e-04
 1.16446001e-04 1.16446001e-04 2.75253313e-02 2.52419093e-02]",269.059926893156,,,0.06774783134460449
5,"[   0.           37.49054633    0.            3.           17.
 1542.88837338   76.        ]","[4.86146115e-02 1.50000000e-01 9.99995500e-01 9.57393194e-05
 6.12109552e-02 1.60000000e-01 9.57393194e-05 1.43340030e-04
 1.43340030e-04 1.43340030e-04 3.71336787e-02 5.09196566e-02]",259.5094536728467,,,0.06266117095947266
6,"[   0.           24.24188435    0.            2.            6.
 1967.1454911     6.        ]","[1.12140219e-01 6.00000000e-02 9.99956948e-01 4.38372464e-04
 2.85843713e-02 9.00000000e-02 4.38372464e-04 3.23396913e-04
 3.23396913e-04 3.23396913e-04 2.32614706e-02 5.06251199e-02]",273.75811564667947,,,0.050890445709228516
7,"[   0.           24.13982631    0.            2.           22.
 1552.03710784   19.        ]","[2.87672171e-02 4.00000000e-02 9.99986812e-01 5.55185471e-05
 1.55221198e-02 4.00000000e-02 5.55185471e-05 1.19648499e-04
 1.19648499e-04 1.19648499e-04 1.55709050e-02 5.08704243e-02]",273.8601736890655,,,0.061319828033447266
8,"[   0.           33.26151008    0.            3.           15.
 1076.47817364   77.        ]","[2.96416493e-02 2.00000000e-01 9.99995500e-01 1.12112929e-04
 2.92898143e-02 2.50000000e-01 1.12112929e-04 2.98893930e-04
 2.98893930e-04 2.98893930e-04 1.44505626e-02 4.07199322e-02]",263.73848991890804,,,0.061745405197143555
9,"[0.00000000e+00 6.29420619e+00 0.00000000e+00 3.00000000e+00
 1.00000000e+00 1.10400673e+03 4.90000000e+01]","[5.71632269e-02 2.40000000e-01 9.99921360e-01 5.52070461e-04
 7.01747476e-02 2.10000000e-01 5.52070461e-04 1.09015213e-03
 1.09015213e-03 1.09015213e-03 4.61386121e-01 8.27591462e-02]",290.7057938084473,,,0.05007600784301758
10,"[0.00000000e+00 9.80706600e+00 0.00000000e+00 3.00000000e+00
 1.00000000e+00 3.86607055e+03 8.00000000e+01]","[0.3893114  0.23       0.99996805 0.00273825 0.17460213 0.34
 0.00273825 0.99919824 0.99919824 0.99919824 0.14603398 0.19750484]",287.19293399774915,,,0.06097126007080078
11,"[0.00000000e+00 4.96493759e+01 0.00000000e+00 2.00000000e+00
 0.00000000e+00 3.39373159e+03 1.30000000e+01]","[1.07368842e-01 1.00000000e-02 9.99977686e-01 1.99915631e-03
 1.06755084e-02 1.20000000e-01 1.99915631e-03 8.15799998e-04
 8.15799998e-04 8.15799998e-04 5.82806109e-02 8.97950919e-02]",248.35062410041974,,,0.06072998046875
12,"[0.00000000e+00 1.54225929e+01 0.00000000e+00 1.00000000e+00
 2.10000000e+01 1.21575310e+03 8.90000000e+01]","[5.24826190e-02 3.50000000e-01 9.99988860e-01 1.77136190e-03
 6.46449625e-01 3.20000000e-01 1.77136190e-03 4.76892297e-04
 4.76892297e-04 4.76892297e-04 1.18705128e-01 5.64564062e-02]",283.57740706110417,,,0.05173015594482422
13,"[0.00000000e+00 7.87453663e+00 0.00000000e+00 1.00000000e+00
 2.20000000e+01 3.69810717e+03 1.70000000e+01]","[7.31772465e-02 9.00000000e-02 9.99963929e-01 2.26173930e-04
 3.09381211e-01 1.70000000e-01 2.26173930e-04 2.81744315e-04
 2.81744315e-04 2.81744315e-04 5.27685637e-02 1.00924484e-01]",291.1254633650772,,,0.05327630043029785
14,"[0.00000000e+00 4.54970863e+01 0.00000000e+00 2.00000000e+00
 1.00000000e+01 2.88547202e+03 4.20000000e+01]","[7.29335368e-02 7.00000000e-02 9.99993592e-01 1.90187018e-04
 2.83865813e-02 5.00000000e-02 1.90187018e-04 1.88501661e-04
 1.88501661e-04 1.88501661e-04 4.03786079e-02 9.80019304e-02]",252.50291367738134,,,0.06058335304260254
15,"[0.00000000e+00 2.47611017e+01 0.00000000e+00 1.00000000e+00
 2.00000000e+00 3.43768160e+03 4.20000000e+01]","[7.87133191e-02 1.00000000e-02 9.99949767e-01 1.95735642e-04
 2.94735743e-02 3.00000000e-02 1.95735642e-04 1.62748250e-04
 1.62748250e-04 1.62748250e-04 4.19028126e-02 9.88246374e-02]",274.2388983464621,,,0.061041831970214844
16,"[0.00000000e+00 4.65869305e+01 0.00000000e+00 3.00000000e+00
 2.10000000e+01 3.54205744e+03 4.60000000e+01]","[6.53206868e-02 3.00000000e-02 9.99994877e-01 1.20975260e-04
 2.74251187e-02 4.00000000e-02 1.20975260e-04 1.73958099e-04
 1.73958099e-04 1.73958099e-04 4.82302723e-02 7.27961227e-02]",250.4130695441954,,,0.06345176696777344
17,"[   0.           23.78983857    0.            2.           12.
 1595.77660955   50.        ]","[3.62119237e-02 6.00000000e-02 9.99978211e-01 8.79944336e-05
 2.14736030e-02 3.00000000e-02 8.79944336e-05 1.86746419e-04
 1.86746419e-04 1.86746419e-04 1.93126168e-02 5.51498850e-02]",274.21016143194134,,,0.04442930221557617
18,"[0.00000000e+00 3.06157332e+01 0.00000000e+00 3.00000000e+00
 1.00000000e+00 3.68168525e+03 5.60000000e+01]","[1.14743645e-01 5.00000000e-02 9.99987238e-01 1.86984974e-04
 3.46999225e-02 1.20000000e-01 1.86984974e-04 1.10173293e-04
 1.10173293e-04 1.10173293e-04 6.46437647e-02 9.79452239e-02]",266.384266756184,,,0.05084109306335449
