formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,86.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,41.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,2187.7096909090906,1.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,85.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,76.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,76.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,6.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,2187.7096909090906,19.0,False,True,True,False,True,True,False,True,False,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,77.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,49.0,False,True,True,False,True,True,False,True,False,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,80.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,1.0,4.0,0.0,39999.7414,13.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,89.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,17.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,42.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,42.0,False,False,True,False,False,True,False,True,False,True,True,True
0.0,5.5593,0.0,4.0,12.0,39999.7414,46.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,49.9937,0.0,2.0,0.0,39999.7414,50.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,56.0,False,True,True,False,True,True,False,False,False,False,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,77.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,56.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,5.0019,1.0,2.0,4.0,36784.2707,96.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,73.0,True,False,True,False,False,False,False,False,False,False,False,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,60.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0019,0.0,4.0,0.0,39999.7414,95.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,6.7494,0.0,4.0,20.0,39999.7414,49.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,16.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,78.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,2187.7096909090906,9.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,65.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0019,0.0,2.0,14.0,39999.7414,92.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,2.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,87.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0019,0.0,4.0,0.0,39999.7414,30.0,False,True,True,False,True,True,False,False,False,False,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,75.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,77.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0019,0.0,4.0,0.0,39999.7414,10.0,False,True,True,False,True,True,False,False,False,False,False,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,74.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,24.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,18.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,57.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,14.0,False,True,True,False,True,True,False,True,False,True,True,True
1.0,5.0019,1.0,4.0,0.0,39999.7414,9.0,False,True,True,False,True,True,False,True,False,True,True,True
1.0,5.0019,0.0,3.0,5.0,39999.7414,6.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,3.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,2187.7096909090906,7.0,False,True,True,False,True,True,False,False,False,False,True,True
0.0,5.0019,0.0,2.0,0.0,39999.7414,99.0,False,True,True,False,True,True,False,False,False,False,True,True
1.0,5.0019,1.0,2.0,0.0,39999.7414,10.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0019,0.0,1.0,6.0,39999.7414,48.0,True,False,True,False,False,False,False,False,False,False,False,True
0.0,5.0019,0.0,1.0,14.0,39999.7414,5.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,1.0,0.0,39999.7414,6.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,2187.7096909090906,21.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,22.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,2.0,4.0,1399.9590303030302,14.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,2187.7096909090906,19.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,45.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,68.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,6.819750505050505,0.0,4.0,14.0,1399.9590303030302,7.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,67.0,False,True,True,False,True,True,False,False,False,False,True,True
0.0,5.0019,0.0,2.0,18.0,12899.8572,94.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,95.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,85.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,72.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,3.0,0.0,39999.7414,29.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,4.0,0.0,1399.9590303030302,55.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,1.0,4.0,0.0,39999.7414,4.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,23.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,5.456362626262626,0.0,2.0,0.0,2187.7096909090906,46.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,71.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,44.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,36.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,67.0,False,True,True,False,True,True,False,False,False,False,False,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,76.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0019,0.0,4.0,0.0,39999.7414,15.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0019,0.0,3.0,21.0,29545.7896,100.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,83.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,1.0,4.0,15.0,39999.7414,9.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,42.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,77.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,2.0,19.0,39999.7414,75.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,39999.7414,36.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,5.0019,1.0,4.0,0.0,39999.7414,22.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,4.0,0.0,2187.7096909090906,10.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,73.0,False,True,True,False,True,True,False,False,False,False,False,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,73.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,65.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,10.0,39999.7414,99.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,69.0,False,True,True,False,True,True,False,False,False,False,True,True
0.0,5.0019,1.0,1.0,0.0,39999.7414,24.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,5.456362626262626,0.0,4.0,0.0,39999.7414,42.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0019,0.0,4.0,0.0,39999.7414,95.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,3.0,14.0,39999.7414,15.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,60.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,40.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,3.0,0.0,39999.7414,53.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,26.0,False,True,True,False,True,True,False,True,False,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,39999.7414,21.0,False,True,True,False,True,True,False,False,False,False,False,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,9.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,2975.460351515151,99.0,False,True,True,False,True,True,False,False,False,False,False,False
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,58.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0019,0.0,4.0,0.0,39999.7414,96.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,84.0,False,True,True,False,True,True,False,False,False,False,False,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,73.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,2187.7096909090906,7.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,4.0,0.0,1399.9590303030302,51.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,91.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,98.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0019,1.0,2.0,4.0,39999.7414,12.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,74.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,69.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,67.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,79.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0019,0.0,4.0,14.0,39999.7414,89.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0019,0.0,2.0,18.0,9177.1778,94.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,22.0,39999.7414,18.0,False,True,True,False,True,True,False,False,False,False,False,False
1.0,6.665,0.0,1.0,22.0,39999.7414,21.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,12.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,62.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,72.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,76.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,1.0,4.0,14.0,39999.7414,28.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,100.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,69.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,2.0,0.0,39999.7414,4.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,81.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.456362626262626,0.0,3.0,0.0,2187.7096909090906,10.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0019,0.0,4.0,0.0,39999.7414,34.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,56.0,False,True,True,False,True,True,False,False,False,False,False,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,62.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,40.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,15.0,39999.7414,23.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,69.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,70.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,1.0,1.0,21.0,28395.9814,98.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,39999.7414,52.0,True,False,True,False,False,True,False,True,True,True,True,True
0.0,6.1573,0.0,4.0,18.0,39999.7414,25.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0019,0.0,4.0,0.0,39999.7414,9.0,True,False,True,False,False,False,False,False,False,False,True,True
0.0,5.0019,0.0,4.0,0.0,39999.7414,100.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,92.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,39999.7414,54.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,79.0,False,True,True,False,True,True,False,True,False,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,78.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,66.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.0019,1.0,2.0,0.0,39999.7414,21.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,85.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.456362626262626,0.0,3.0,0.0,39999.7414,67.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0019,0.0,4.0,0.0,39999.7414,98.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,63.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,6.819750505050505,0.0,4.0,14.0,39999.7414,82.0,True,True,True,True,True,True,True,True,True,True,True,True
