,custom_adaptation,custom_confidence,custom_score,custom_time
0,"[36.75106658 29.98727022 10.6173783  91.53838356 33.         86.47642228
 44.11627211 22.26987317  1.        ]",[0.04737913 0.01453718 0.03973936 0.05226672],204.60803450776143,0.0010106563568115234
1,"[ 5.89101819 68.2938787  27.92261381 82.66253177 87.         69.257893
 35.83421895 61.10370295  1.        ]",[0.84106399 0.37178312 0.99186242 0.85466644],127.01199391529872,0.0019757747650146484
2,"[17.49887873 43.08654524  8.79772287 83.74072264 39.         23.79409563
 88.21307189 10.53330465  0.        ]",[0.05849213 0.08572636 0.00139553 0.01473835],181.87388797673486,0.0019729137420654297
3,"[53.78246763 97.79406073 40.06953401 46.2288572  69.         57.00270511
 37.17237757 90.25985965  0.        ]",[0.24318447 0.57316277 0.00935554 0.18292282],169.69001568617858,0.002153158187866211
4,"[71.9694154  29.77509425 56.41950597  1.2623647  46.         18.95275263
 77.51463511 31.43611083  0.        ]",[2.97980938e-01 2.93220357e-02 2.18206260e-04 9.48871010e-03],284.5124504813775,0.0019567012786865234
5,"[ 8.93259573 98.75784065 29.86089193 76.37325774 72.         69.0507117
 33.0012175  70.36317575  0.        ]",[0.23057087 0.68285919 0.00582626 0.27682845],103.94060541230209,0.0010485649108886719
6,"[87.45243717 88.67591105 87.32225666 96.95460835 31.         26.13770813
 39.1149761  66.95165684  0.        ]",[0.26408489 0.07522097 0.00899901 0.12862795],114.49966111270578,0.001997709274291992
7,"[44.82096123 18.57520266  4.92274124  2.45902206 51.         89.0010462
 45.68014871 42.49631314  1.        ]",[0.01549145 0.00279054 0.00065638 0.00751272],318.863995276453,0.002141714096069336
8,"[ 7.1607888  63.99090553 70.45869033 27.19213239 55.         67.97321821
 78.71918663 10.51782256  0.        ]",[7.45568851e-01 1.75379912e-01 6.40435377e-04 1.37130013e-01],145.51906055239294,0.0019545555114746094
9,"[44.49991075 16.0287327  65.03489039 65.34445003 65.         75.58742435
 97.32729759 16.20061927  0.        ]",[7.87770126e-02 2.41077512e-01 2.57350293e-05 6.34667719e-03],198.09183763218675,0.002067089080810547
10,"[14.34753606 61.09780614 67.28493431 48.39242319 32.         47.08234497
 50.68605084 43.07381332  0.        ]",[0.66176674 0.67983119 0.13464832 0.17570031],137.57237241456392,0.0019524097442626953
11,"[88.06292744 19.4861535  99.40006321 64.44418453 37.         94.91773814
 18.35688376 76.16456393  0.        ]",[0.00492786 0.01239187 0.00121684 0.02564428],204.73252620218284,0.002964496612548828
12,"[14.29677495 50.52973273 63.00629959  3.33987761 63.         45.20208399
 39.48720027 32.04086334  1.        ]",[0.95079967 0.06217226 0.00530749 0.16666933],197.42086501719356,0.0013167858123779297
13,"[16.64234972 89.08327882 59.96229742 71.87774041 24.          4.1263238
 70.23630892  9.55188774  1.        ]",[0.94407647 0.06644521 0.97624016 0.65434135],95.7190330731662,0.002126455307006836
14,"[78.3512443  12.52232468 43.30773394 83.78483489 36.         53.59333143
 20.75657434 63.48384879  1.        ]",[0.2680136  0.01038823 0.01457501 0.21167176],238.73635078086528,0.0010097026824951172
15,"[31.37224194 14.05153153  4.89644893  8.68877884 71.         48.76328057
 84.93136544 48.68389391  1.        ]",[3.85383857e-02 4.49006922e-03 3.68004112e-05 6.91009525e-03],303.7354826381952,0.0010113716125488281
16,"[18.13876144 24.27289606 27.24869503 78.7308214  15.         50.28155854
 95.8108237  67.054675    0.        ]",[7.62106865e-02 5.72164736e-01 3.35339573e-05 9.96186640e-03],187.88634895274134,0.0019576549530029297
17,"[2.41372218e+01 7.64112797e+01 5.34259613e-02 8.67306332e+01
 3.00000000e+01 7.20252635e+01 7.15400637e+01 3.14807797e+01
 1.00000000e+00]",[0.09444555 0.02821571 0.01551914 0.78950802],160.94188291105291,0.0019905567169189453
18,"[99.58414561 13.53941025 46.09447603 25.79091144 14.         91.02214939
 35.643521   89.30093779  0.        ]",[0.00219062 0.01551971 0.0123212  0.00719994],314.15934789778925,0.0019268989562988281
19,"[95.89261027 63.0547775  24.19898722 57.07023345 28.         20.39802921
  2.92245806 63.72791296  1.        ]",[0.0068165  0.01967886 0.00184398 0.08042122],251.56861209748695,0.0010089874267578125
20,"[17.99659537 41.54869066 35.05199594 31.04487466 91.         22.90874561
 82.6138533  89.47378121  0.        ]",[0.22383749 0.49715696 0.00321167 0.14553022],210.35103411624917,0.0020132064819335938
21,"[82.90393842 76.09708412 38.1764855  11.10294592 47.         62.00092171
 32.42253899 65.17098775  1.        ]",[0.72828167 0.01040491 0.00230466 0.07858136],257.52742289723403,0.0019478797912597656
22,"[41.98888568 13.64726596 85.28356412 22.38847061 99.         77.18376762
 75.85820927 78.39637005  0.        ]",[0.06771053 0.05924144 0.00028611 0.06459561],220.66958497943216,0.0009963512420654297
23,"[60.15902006 94.17504969 17.37977198  1.29049324 55.         24.5269753
 38.81426842 39.61080509  0.        ]",[2.47055615e-01 1.97418450e-02 1.96446577e-04 1.82620473e-02],247.3137051505175,0.002055644989013672
24,"[76.73773298 93.89882359 62.44670246 15.02828593 44.         58.93134889
  6.90758792 92.14271792  1.        ]",[0.56809513 0.00813188 0.01174591 0.54710657],205.36392100725993,0.0019555091857910156
