Unnamed: 0,custom_adaptation,custom_confidence,custom_score,custom_time
0,"[26.2503     99.9445     84.84584242 98.92005657 79.71717172 30.31233939
 57.57297071 83.83245354  1.        ]",[0.91274263 0.57147162 0.99978334 0.95235161],0.3977552702125,1.3582749366760254
1,"[  9.0223      62.9445      59.71518586  92.86399596 100.
   0.           8.10019495  82.69748788   1.        ]",[0.80925071 0.82171991 0.9853822  0.96107252],0.5851198888875,5.091547012329102
2,"[  2.0223      99.9445      98.98654949  92.86399596 100.
   4.10118384  26.25778687  69.69748788   0.        ]",[0.85392771 0.91725504 0.32622027 0.64656502],0.43695721465000004,0.0870730876922607
3,"[42.4023     99.9445     94.94634747 98.92005657 64.54545455  0.
 45.44492727 55.55288182  0.        ]",[0.80174013 0.6850574  0.83898145 0.43482298],0.40405600632499994,0.8800406455993652
4,"[ 2.0223     99.9445     94.94634747 98.92005657 59.54545455  0.
 82.81920808 69.67820707  0.        ]",[0.89127856 0.88649363 0.65992433 0.43482298],0.3182698118749999,0.6737608909606934
5,"[ 2.0223     99.9445     71.71518586 97.91071313 71.67676768 30.31233939
 45.47447576 25.2733101   0.        ]",[0.88427787 0.92017392 0.33545178 0.46873246],0.31701895454999995,0.2254724502563476
6,"[42.4023     99.9445     71.71518586 98.92005657 79.7979798  23.24515354
 13.12974343 82.76497071  0.        ]",[0.70613312 0.70098882 0.88717127 0.47206708],0.49751326388750006,0.8443446159362793
7,"[  9.0223      62.9445      59.71518586  92.86399596 100.
   0.           8.10019495  82.68784747   1.        ]",[0.80925071 0.82171991 0.9853822  0.96107252],0.585107838375,0.8132507801055908
8,"[ 2.0223     99.9445     71.71518586 92.86399596 57.54545455  0.
 10.10019495 69.69748788  0.        ]",[0.56488659 0.94642638 0.64134729 0.52739397],0.44330170707499994,0.1418042182922363
9,"[ 2.0223     99.9445     71.77548889 98.92005657 70.67676768  0.
 18.17899091 69.5046798   0.        ]",[0.84812588 0.91221368 0.73580629 0.46252291],0.4417308888875001,2.500392436981201
10,"[ 2.0033     99.9445     71.71518586 98.92005657 78.73737374 54.55228889
 45.46462626 55.5046798   0.        ]",[0.83681759 0.90943302 0.75021893 0.44426803],0.33206086995000006,1.0488998889923096
11,"[ 2.0223     99.9445     71.71518586 98.92005657 78.76767677 30.31233939
 40.3956798  82.77461111  0.        ]",[0.82153317 0.89846082 0.89103019 0.47206708],0.402846032825,0.6678435802459717
12,"[  2.0223      38.9445      59.71518586  42.92005657 100.
   0.          10.3956798   70.25402929   1.        ]",[0.80731402 0.80281306 0.8266505  0.93323115],0.650376133825,9.234675168991089
13,"[ 29.2788      99.9445      71.71518586  97.92005657 100.
   0.          13.26763636  91.76497071   1.        ]",[0.81660516 0.8066385  0.99910283 0.97242925],0.5477454899,6.863932371139526
14,"[  2.0033      99.9445      71.71518586  92.86399596 100.
  67.66746465  47.46462626  69.68784747   1.        ]",[0.93837955 0.90025799 0.99861789 0.97502903],0.365044218425,0.4423086643218994
15,"[  9.0223      39.63487374  71.71518586  92.9013697  100.
   0.          10.10019495  82.68784747   1.        ]",[0.80731402 0.81457901 0.98757184 0.96573308],0.5966981540249999,3.3420157432556152
16,"[ 18.1743      99.9445      99.9966      98.92005657   0.
  99.9746       0.         100.           0.        ]",[0.0013078  0.75586352 0.93900132 0.87538548],0.27417317928750007,0.263772964477539
17,"[  9.0223      47.9445      55.9966      92.92005657 100.
   0.          13.47447576  69.68784747   1.        ]",[0.91822528 0.81396571 0.95390218 0.96128542],0.585468143925,5.903680324554443
18,"[ 2.0223     99.9445     94.94634747 98.92005657 64.60606061  0.
 44.46462626 85.84209394  0.        ]",[0.6277748  0.8800175  0.76843476 0.46252291],0.3927436553125,0.6613271236419678
19,"[ 18.1743      38.9445      55.71518586  92.86399596 100.
   0.          12.74041212  69.67820707   1.        ]",[0.91714262 0.80583885 0.9438234  0.96128542],0.6094855164125,9.986033201217651
20,"[ 2.0223     99.9445     94.94634747 98.92005657 67.65656566 54.54269091
 49.52372323 69.67820707  0.        ]",[0.84170166 0.91399613 0.71867204 0.44426803],0.3018496931875001,0.51190185546875
21,"[  2.0033      37.9445      71.71518586  92.91071313 100.
   0.          10.10019495  82.68784747   1.        ]",[0.80731402 0.80313616 0.97860456 0.96573308],0.5900256919125,0.1508376598358154
22,"[  2.0223      99.9445      94.94634747  98.92005657 100.
   3.06279192  26.25778687  69.69748788   0.        ]",[0.87533692 0.92753878 0.48374274 0.58518574],0.4357353813125,0.0833902359008789
23,"[ 2.0223     99.9445     98.98654949 82.77056162 60.57575758 54.54269091
 44.46462626 69.69748788  0.        ]",[0.8106192  0.88514    0.84599429 0.4307675 ],0.3144832714750001,0.6769156455993652
24,"[29.1838     99.9445     94.94634747 98.92005657  0.         20.22595758
 47.47447576 55.5046798   1.        ]",[0.36535228 0.24788453 0.76192212 0.89671323],0.27897142802499997,0.2554225921630859
25,"[ 18.1363      99.9445      71.71518586  98.92005657 100.
  54.56188687  13.12974343  55.56252222   0.        ]",[0.65408467 0.84799047 0.94213492 0.49529964],0.41928431186250004,0.6461589336395264
26,"[  2.0223      57.9445      38.38351919  92.86399596 100.
  67.66746465  10.10019495  82.69748788   1.        ]",[0.80455319 0.80835352 0.99314368 0.92986918],0.5222001414124999,5.244620084762573
27,"[ 2.0033     99.9445     99.9966     96.91071313 71.71717172 56.56188687
  5.05094747 82.76497071  1.        ]",[0.77333058 0.83585046 0.99943143 0.95718447],0.37252599369999995,0.4144041538238525
28,"[  9.0223      47.9445      71.98654949  92.86399596 100.
   0.          10.10019495  82.68784747   1.        ]",[0.80731402 0.80893233 0.98208719 0.96573308],0.5860186338375,5.571247816085815
29,[ 3.0412 99.9445 48.7181 57.4618 71.     87.3406  4.6329 89.8531  1.    ],[0.32347396 0.34574267 0.99274582 0.91552205],0.45724549999999997,0.2660591602325439
30,"[  2.0223      47.9445      71.71518586  81.86399596 100.
   0.          12.56312121  91.68784747   1.        ]",[0.83101295 0.81271954 0.99335515 0.94098813],0.59952918055,6.092929363250732
31,"[ 29.2788      99.9445      71.71518586  98.92005657 100.
  30.31233939  45.44492727  55.5143202    0.        ]",[0.79096007 0.82442237 0.92022032 0.46734357],0.4230701388875,0.7759032249450684
32,"[14.737      79.5161     71.71518586 54.8842     23.          3.7965
 74.6813     86.9443      1.        ]",[0.89525346 0.38555384 0.99728751 0.87684481],0.425110017675,0.2123870849609375
33,"[  9.0223      62.9445      59.71518586  92.9013697  100.
   0.           8.10019495  82.69748788   1.        ]",[0.80925071 0.82171991 0.9853822  0.96107252],0.5850731717125,5.150170564651489
34,"[  2.0223      99.9445      71.71518586  98.92005657 100.
   0.          10.10019495  69.69748788   0.        ]",[0.61725749 0.95606652 0.52280712 0.58518574],0.488799813125,0.0728833675384521
35,"[42.4023     99.9445     94.94634747 98.92005657 64.60606061 54.54269091
 48.47447576 55.5143202   0.        ]",[0.74271664 0.69281805 0.92579538 0.44426803],0.332118262625,0.6896390914916992
