CustomMemory,SHAPMemory,FIMemory,FitestMemory,RandomMemory
0.28748321533203125,0.12576866149902344,0.12576866149902344,140.4756669998169,0.011697769165039062
0.24569416046142578,0.23726940155029297,0.23726940155029297,140.4914321899414,0.011697769165039062
0.24410438537597656,0.04642677307128906,0.04642677307128906,140.77206897735596,0.011697769165039062
0.24410438537597656,0.10986328125,0.10986328125,140.76854419708252,0.011697769165039062
0.24941158294677734,0.07485198974609375,0.07485198974609375,140.78950214385986,0.011697769165039062
0.24410438537597656,0.06715774536132812,0.06715774536132812,140.86767292022705,0.011697769165039062
0.24410438537597656,0.03427886962890625,0.03427886962890625,140.69424152374268,0.011697769165039062
0.24410438537597656,0.031764984130859375,0.031764984130859375,140.61266803741455,0.011697769165039062
0.24444007873535156,0.18420886993408203,0.18420886993408203,140.7473955154419,0.011697769165039062
0.24928951263427734,0.11397457122802734,0.11397457122802734,140.7377061843872,0.011697769165039062
0.2441120147705078,0.057005882263183594,0.057005882263183594,140.85062885284424,0.011697769165039062
0.26656246185302734,0.13815689086914062,0.13815689086914062,140.71249866485596,0.011697769165039062
0.24410438537597656,0.09204959869384766,0.09204959869384766,140.45270252227783,0.011697769165039062
0.2897157669067383,0.27350521087646484,0.27350521087646484,140.4929552078247,0.011697769165039062
0.24444007873535156,0.07764625549316406,0.07764625549316406,140.34882831573486,0.011697769165039062
0.28468799591064453,0.1973743438720703,0.1973743438720703,140.5571413040161,0.011697769165039062
0.24419593811035156,0.09218883514404297,0.09218883514404297,140.86320972442627,0.011697769165039062
0.2508821487426758,0.04974937438964844,0.04974937438964844,140.41211414337158,0.011697769165039062
0.2441577911376953,0.32466697692871094,0.32466697692871094,140.72582721710205,0.011697769165039062
0.24580001831054688,0.1467599868774414,0.1467599868774414,140.53129291534424,0.011697769165039062
0.2594175338745117,0.16432952880859375,0.16432952880859375,140.7417116165161,0.011697769165039062
0.24410438537597656,0.2492837905883789,0.2492837905883789,140.40722370147705,0.011697769165039062
0.2441120147705078,0.10620403289794922,0.10620403289794922,140.89498615264893,0.011697769165039062
0.27687740325927734,0.12467479705810547,0.12467479705810547,140.68198108673096,0.011697769165039062
0.24410438537597656,0.04884147644042969,0.04884147644042969,140.43480396270752,0.011697769165039062
0.2444477081298828,0.3325004577636719,0.3325004577636719,140.73373889923096,0.011697769165039062
0.2441120147705078,0.08256149291992188,0.08256149291992188,140.49442768096924,0.011697769165039062
0.24410438537597656,0.0504608154296875,0.0504608154296875,140.33768939971924,0.011697769165039062
0.24410438537597656,0.04548358917236328,0.04548358917236328,140.63115406036377,0.011697769165039062
0.24444007873535156,0.1549530029296875,0.1549530029296875,140.364483833313,0.011697769165039062
0.24410438537597656,0.06806087493896484,0.06806087493896484,140.4964723587036,0.011697769165039062
0.2469778060913086,0.1252889633178711,0.1252889633178711,140.87112140655518,0.011697769165039062
0.24411964416503906,0.12479591369628906,0.12479591369628906,140.44717121124268,0.011697769165039062
0.2547731399536133,0.22086811065673828,0.22086811065673828,140.40668964385986,0.011697769165039062
0.24410438537597656,0.08704948425292969,0.08704948425292969,140.8119249343872,0.011697769165039062
0.24444007873535156,0.2770662307739258,0.2770662307739258,140.83478260040283,0.011697769165039062
0.24911975860595703,0.1731891632080078,0.1731891632080078,140.4509401321411,0.011697769165039062
0.24493122100830078,0.09964370727539062,0.09964370727539062,140.51292896270752,0.011697769165039062
0.26598072052001953,0.2322988510131836,0.2322988510131836,140.4483995437622,0.011697769165039062
0.24719905853271484,0.10114765167236328,0.10114765167236328,140.69414234161377,0.011697769165039062
0.24588489532470703,0.06979560852050781,0.06979560852050781,140.50454425811768,0.011697769165039062
0.24410438537597656,0.22273921966552734,0.22273921966552734,140.7187089920044,0.011697769165039062
0.24410438537597656,0.04940032958984375,0.04940032958984375,140.30538654327393,0.011697769165039062
0.26270103454589844,0.2413930892944336,0.2413930892944336,140.7971315383911,0.011697769165039062
0.24444007873535156,0.18213367462158203,0.18213367462158203,140.86886310577393,0.011697769165039062
0.25110530853271484,0.12201213836669922,0.12201213836669922,140.81555652618408,0.011697769165039062
0.24469470977783203,0.0658864974975586,0.0658864974975586,140.39532947540283,0.011697769165039062
0.2593507766723633,0.1429891586303711,0.1429891586303711,140.49865436553955,0.011697769165039062
0.2441577911376953,0.09498310089111328,0.09498310089111328,140.674542427063,0.011697769165039062
0.24437522888183594,0.1524648666381836,0.1524648666381836,140.867413520813,0.011697769165039062
0.24444007873535156,0.0891714096069336,0.0891714096069336,140.27529621124268,0.011697769165039062
0.24410438537597656,0.12331390380859375,0.12331390380859375,140.8489580154419,0.011697769165039062
0.24444007873535156,0.07431697845458984,0.07431697845458984,140.44019031524658,0.011697769165039062
0.24411964416503906,0.07141685485839844,0.07141685485839844,140.40849781036377,0.011697769165039062
0.26350975036621094,0.13113689422607422,0.13113689422607422,140.80373859405518,0.011697769165039062
0.24410438537597656,0.19219017028808594,0.19219017028808594,140.43283557891846,0.011697769165039062
0.24444007873535156,0.12482929229736328,0.12482929229736328,140.4170503616333,0.011697769165039062
0.24410438537597656,0.07104682922363281,0.07104682922363281,140.49829578399658,0.011697769165039062
0.24410438537597656,0.2306842803955078,0.2306842803955078,140.50150775909424,0.011697769165039062
0.24444007873535156,0.5195779800415039,0.5195627212524414,140.40031909942627,0.011697769165039062
0.2441120147705078,0.06719493865966797,0.06719493865966797,140.72951221466064,0.011697769165039062
0.2683839797973633,0.0689554214477539,0.0689554214477539,140.4776964187622,0.011697769165039062
0.24410438537597656,0.10042953491210938,0.10042953491210938,140.39872455596924,0.011697769165039062
0.24410438537597656,0.09216022491455078,0.09216022491455078,140.75090503692627,0.011697769165039062
0.2582674026489258,0.06549358367919922,0.06549358367919922,140.49741077423096,0.011697769165039062
0.26341724395751953,0.11606216430664062,0.11606216430664062,140.40993213653564,0.011697769165039062
0.24410438537597656,0.11553573608398438,0.11553573608398438,140.75182819366455,0.011697769165039062
0.2579622268676758,0.2205219268798828,0.2205219268798828,140.5883913040161,0.011697769165039062
0.24444007873535156,0.05170631408691406,0.05170631408691406,140.68883228302002,0.011697769165039062
