,nsga3_adaptation,custom_adaptation,nsga3_confidence,custom_confidence,nsga3_score,custom_score,score_diff,score_improvement[%],nsga3_time,custom_time,speed-up
0,"[5.62993963e-01 5.27086045e+00 7.23221877e-02 2.00000000e+00
 2.20000000e+01 1.59863555e+04 8.60000000e+01]","[1.00000000e+00 5.00190000e+00 1.00000000e+00 2.00000000e+00
 2.20000000e+01 1.59863555e+04 8.60000000e+01]","[0.76506084 0.37       0.99950393 0.98321929 0.14273956 0.29
 0.98321929 0.81075686 0.81075686 0.81075686 0.30424991 0.77346931]","[3.79713155e-01 1.80000000e-01 9.99619221e-01 1.20508506e-05
 7.43090909e-02 2.10000000e-01 1.20508506e-05 2.28005587e-04
 2.28005587e-04 2.28005587e-04 9.25057572e-01 9.04019368e-01]",293.2198113207245,292.9981,-0.22171132072446653,-0.000756126674135119,6.1898603439331055,0.31714487075805664,19.517453740108646
1,"[9.80920544e-01 5.26855206e+00 3.74732716e-01 4.00000000e+00
 2.10000000e+01 1.74365609e+04 4.10000000e+01]","[0.00000000e+00 5.00190000e+00 1.00000000e+00 4.00000000e+00
 2.10000000e+01 1.74365609e+04 4.10000000e+01]","[0.24344187 0.35       0.99993028 0.97227585 0.72331226 0.53
 0.97227585 0.92395138 0.92395138 0.92395138 0.5705126  0.81463624]","[3.98481963e-02 1.60000000e-01 9.99955849e-01 7.13982354e-06
 2.86631759e-02 2.40000000e-01 7.13982354e-06 1.84912596e-04
 1.84912596e-04 1.84912596e-04 9.87239093e-01 9.08106242e-01]",291.33763577036393,289.9981,-1.3395357703639093,-0.004597880966603809,6.823422431945801,0.230485200881958,29.604601101657657
2,"[5.82285406e-01 5.27317837e+00 4.66784309e-01 3.00000000e+00
 2.00000000e+00 3.34697890e+04 1.00000000e+00]","[1.0000000e+00 5.0019000e+00 0.0000000e+00 3.0000000e+00 2.0000000e+00
 3.3469789e+04 1.0000000e+00]","[0.96573827 0.37       0.99998316 0.98687868 0.86870387 0.21
 0.98687868 0.95888087 0.95888087 0.95888087 0.85288368 0.77933561]","[9.55534631e-01 2.40000000e-01 9.99983163e-01 3.33426516e-05
 6.83628697e-02 1.30000000e-01 3.33426516e-05 1.23205896e-03
 1.23205896e-03 1.23205896e-03 8.92749469e-01 6.86180888e-01]",291.8423227242663,292.9981,1.1557772757337261,0.003960279869433841,5.572728395462036,0.25603628158569336,21.76538559671625
3,"[9.89456725e-03 5.27192932e+00 6.46085934e-02 3.00000000e+00
 6.00000000e+00 5.66877250e+03 8.50000000e+01]","[1.0000000e+00 5.0019000e+00 0.0000000e+00 3.0000000e+00 6.0000000e+00
 5.6687725e+03 8.5000000e+01]","[0.51954208 0.34       0.99995203 0.99012124 0.79205387 0.29
 0.99012124 0.90700726 0.90700726 0.90700726 0.46039619 0.7084239 ]","[1.61390801e-01 2.40000000e-01 9.99668011e-01 4.53120300e-05
 1.23430945e-01 2.90000000e-01 4.53120300e-05 1.35420155e-03
 1.35420155e-03 1.35420155e-03 1.99733346e-01 6.60372264e-01]",291.67335665817586,292.9981,1.3247433418241599,0.004541872994511054,6.5697715282440186,0.28242945671081543,23.26163709959944
4,"[9.35103109e-01 5.27197605e+00 2.34362086e-01 3.00000000e+00
 1.00000000e+01 2.44384992e+04 7.60000000e+01]","[1.00000000e+00 6.81975051e+00 0.00000000e+00 3.00000000e+00
 1.00000000e+01 2.44384992e+04 7.60000000e+01]","[0.5177244  0.24       0.99996327 0.99325389 0.75673919 0.24
 0.99325389 0.85031023 0.85031023 0.85031023 0.31992887 0.69627611]","[0.29043388 0.15       0.99996598 0.00155592 0.09331913 0.17
 0.00155592 0.0018428  0.0018428  0.0018428  0.37840853 0.44419355]",292.428764974134,291.1802494949495,-1.2485154791845048,-0.0042694687688980895,6.344961166381836,0.31081056594848633,20.414238965844707
5,"[8.61313483e-01 5.26873182e+00 4.27648576e-01 1.00000000e+00
 1.70000000e+01 1.97238846e+04 7.60000000e+01]","[1.00000000e+00 5.00190000e+00 0.00000000e+00 1.00000000e+00
 1.70000000e+01 1.97238846e+04 7.60000000e+01]","[0.54310788 0.23       0.9999713  0.98211595 0.74739794 0.3
 0.98211595 0.88126823 0.88126823 0.88126823 0.25148765 0.73158323]","[2.13538238e-01 1.60000000e-01 9.99971302e-01 2.50579618e-05
 3.17721232e-02 2.60000000e-01 2.50579618e-05 1.15546904e-03
 1.15546904e-03 1.15546904e-03 1.03814743e-01 6.58415648e-01]",294.1649330870588,294.9981,0.8331669129412376,0.0028323121461070275,6.694417238235474,0.26933836936950684,24.855044804445832
6,"[6.19541498e-01 5.26994177e+00 1.55937853e-01 1.00000000e+00
 1.90000000e+01 2.98283710e+04 6.00000000e+00]","[1.0000000e+00 5.0019000e+00 0.0000000e+00 1.0000000e+00 1.9000000e+01
 2.9828371e+04 6.0000000e+00]","[0.53160933 0.33       0.99998953 0.96548453 0.57841373 0.23
 0.96548453 0.95729768 0.95729768 0.95729768 0.71821747 0.57273379]","[5.26570552e-01 2.30000000e-01 9.99989527e-01 1.26345273e-05
 1.49881229e-02 1.80000000e-01 1.26345273e-05 1.18447795e-03
 1.18447795e-03 1.18447795e-03 7.66632999e-01 5.80240481e-01]",294.19366187262773,294.9981,0.8044381273722934,0.002734382930793995,6.053486585617065,0.3187711238861084,18.990071973331798
7,"[9.12256452e-01 5.28801944e+00 3.34078951e-01 1.00000000e+00
 1.80000000e+01 6.10790240e+03 1.90000000e+01]","[0.0000000e+00 5.0019000e+00 0.0000000e+00 1.0000000e+00 1.8000000e+01
 6.1079024e+03 1.9000000e+01]","[0.5904923  0.21       0.9999086  0.95679913 0.85470171 0.14
 0.95679913 0.97270182 0.97270182 0.97270182 0.4736469  0.68810409]","[6.68829557e-01 1.40000000e-01 9.99947028e-01 1.01855549e-05
 1.56452312e-01 1.10000000e-01 1.01855549e-05 1.67724206e-03
 1.67724206e-03 1.67724206e-03 1.94931438e-01 4.64822983e-01]",294.29015805847877,293.9981,-0.29205805847874444,-0.0009924153101331687,6.216662645339966,0.2572934627532959,24.161759023394897
8,"[9.62039869e-01 5.27012782e+00 1.86430307e-01 1.00000000e+00
 2.30000000e+01 1.24119699e+04 7.70000000e+01]","[0.00000000e+00 5.00190000e+00 0.00000000e+00 1.00000000e+00
 2.30000000e+01 1.24119699e+04 7.70000000e+01]","[0.76176849 0.18       0.99963944 0.97390579 0.01535575 0.32
 0.97390579 0.88126823 0.88126823 0.88126823 0.26667706 0.74883612]","[4.37330865e-01 1.90000000e-01 9.99885361e-01 1.71916350e-05
 1.11652392e-02 1.90000000e-01 1.71916350e-05 1.03152525e-03
 1.03152525e-03 1.03152525e-03 9.42663308e-02 5.45499504e-01]",294.50548174109497,293.9981,-0.5073817410949459,-0.0017228261358509934,6.21362566947937,0.2672569751739502,23.249629557601228
9,"[3.10163784e-02 5.26885490e+00 8.98757133e-03 4.00000000e+00
 1.70000000e+01 3.63740466e+04 4.90000000e+01]","[1.00000000e+00 5.00190000e+00 1.00000000e+00 4.00000000e+00
 1.70000000e+01 3.63740466e+04 4.90000000e+01]","[0.21969253 0.61       0.99999354 0.97773502 0.69250794 0.55
 0.97773502 0.9089277  0.9089277  0.9089277  0.41546388 0.5856199 ]","[3.37040453e-02 1.50000000e-01 9.99988549e-01 8.85649944e-06
 2.39524844e-02 2.00000000e-01 8.85649944e-06 1.90639957e-04
 1.90639957e-04 1.90639957e-04 6.81512635e-01 7.98506749e-01]",290.75317390685956,290.9981,0.24492609314046376,0.00084238493375458,6.872854232788086,0.26801514625549316,25.643529213965913
