Unnamed: 0,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
0,[ 7.75294242  0.10229495  6.4702     30.          1.          1.        ],[0.34388552 0.88486285 0.24393179],0.5254735016111112,,,0.006166934967041
1,[2.06397e+01 1.30000e-03 1.98800e-01 1.60000e+01 2.00000e+00 0.00000e+00],[0.71333264 0.88398034 0.58691886],0.6737094444444445,,,0.0030322074890136
2,"[2.36490232e+01 1.30000000e-03 3.14900000e-01 2.30000000e+01
 1.00000000e+00 1.00000000e+00]",[0.73592302 0.8818285  0.5062897 ],0.7071463688888888,,,0.0020070075988769
3,[ 6.84459495  0.10229495  1.6323     -5.          0.          0.        ],[0.7261576  0.92287204 0.66885869],0.5153807519444444,,,0.0020005702972412
4,[ 5.48207374  0.10229495  7.7738     26.          0.          1.        ],[0.30026417 0.6122508  0.44146071],0.5002416273888889,,,0.0023360252380371
5,[6.84459495 0.10229495 1.9801     0.         0.         0.        ],[0.70674589 0.91349995 0.6617742 ],0.5153807519444444,,,0.0029928684234619
6,[18.19893838  0.10229495  8.5411     18.          1.          0.        ],[0.18887227 0.68817048 0.14802305],0.6415401233888889,,,0.0030100345611572
7,[11.84050606  0.10229495  0.4984      1.          0.          0.        ],[0.78116426 0.92653632 0.66067092],0.5708908753888888,,,0.0022146701812744
8,[ 5.48207374  7.27293636  7.2918     -4.          1.          0.        ],[0.29932517 0.84643199 0.25154214],0.14170955688888887,,,0.0020012855529785
9,[1.47177e+01 1.30000e-03 7.57610e+00 1.90000e+01 1.00000e+00 1.00000e+00],[0.24666178 0.87390576 0.20100696],0.6079094444444444,,,0.0023822784423828
10,"[2.36490232e+01 1.30000000e-03 7.60430000e+00 2.30000000e+01
 2.00000000e+00 2.00000000e+00]",[0.19260499 0.87446421 0.27741755],0.7071463688888888,,,0.0019876956939697
11,[18.19893838  0.10229495  4.1364     13.          1.          0.        ],[0.47481156 0.88234713 0.44550615],0.6415401233888889,,,0.00199556350708
12,"[  5.93624747   0.10229495   3.052      -14.           0.
   1.        ]",[0.62598429 0.90050418 0.57819945],0.5052880021666667,,,0.0019943714141845
13,"[ 11.84050606   0.10229495   9.0322     -10.           1.
   1.        ]",[0.16799477 0.90000443 0.16223422],0.5708908753888888,,,0.0021729469299316
14,[ 6.84459495  0.10229495  2.9523     -2.          1.          1.        ],[0.59388009 0.91127486 0.60471126],0.5153807519444444,,,0.0012006759643554
15,[12.2946798   0.10229495  3.1069     14.          0.          2.        ],[0.61527898 0.92036515 0.5920498 ],0.5759372502777778,,,0.0029909610748291
16,"[  5.48207374   0.10229495   0.9751     -12.           1.
   1.        ]",[0.72882643 0.88101865 0.66806884],0.5002416273888889,,,0.0020091533660888
17,[ 5.48207374  0.10229495  1.3357     -8.          0.          1.        ],[0.74457355 0.7883831  0.67572536],0.5002416273888889,,,0.0029623508453369
18,"[1.22946798e+01 1.30000000e-03 5.05580000e+00 1.30000000e+01
 1.00000000e+00 0.00000000e+00]",[0.42434258 0.89493615 0.36913738],0.5809869977777777,,,0.0019969940185546
19,[3.36792e+01 1.30000e-03 1.23680e+00 2.40000e+01 2.00000e+00 2.00000e+00],[0.60048478 0.86564924 0.5049113 ],0.8185927777777778,,,0.0019974708557128
20,[12.2946798   0.10229495  4.9123      2.          2.          0.        ],[0.38465473 0.92616268 0.45081434],0.5759372502777778,,,0.0022668838500976
21,"[2.45573707e+01 1.30000000e-03 4.33120000e+00 2.20000000e+01
 2.00000000e+00 0.00000000e+00]",[0.39824033 0.88691249 0.41597686],0.7172391188888889,,,0.0030117034912109
22,[ 8.20711616  0.10229495  6.3339     -8.          2.          0.        ],[0.2933258  0.92932466 0.35050408],0.5305198765,,,0.0020010471343994
23,[ 6.84459495  0.10229495  6.2803     21.          0.          0.        ],[0.40026835 0.88160194 0.49290816],0.5153807519444444,,,0.0019989013671875
24,[12.2946798   0.10229495  4.5793     10.          2.          0.        ],[0.41427786 0.92796831 0.46545344],0.5759372502777778,,,0.002000093460083
25,"[  5.48207374   0.10229495   3.2484     -30.           2.
   0.        ]",[0.51572925 0.89697654 0.82060181],0.5002416273888889,,,0.0031900405883789
26,[12.2946798   0.10229495  6.0391      3.          0.          1.        ],[0.38694187 0.94932867 0.26202475],0.5759372502777778,,,0.0021970272064208
27,[ 8.20711616  0.10229495  1.5993     -6.          1.          2.        ],[0.68183952 0.92018036 0.65876553],0.5305198765,,,0.0032613277435302
28,"[1.22946798e+01 1.30000000e-03 9.37720000e+00 9.00000000e+00
 2.00000000e+00 2.00000000e+00]",[0.13473666 0.84213978 0.11785331],0.5809869977777777,,,0.0019943714141845
29,"[  5.48207374   6.96995152   9.3611     -18.           2.
   2.        ]",[0.15003577 0.79462019 0.16786239],0.15685879888888876,,,0.0020146369934082
30,"[  5.48207374   6.46497677   5.8403     -25.           2.
   1.        ]",[0.34184909 0.85086426 0.52978275],0.18210753638888888,,,0.0030107498168945
31,[12.2946798   0.10229495  7.4096     11.          2.          2.        ],[0.22412037 0.91962979 0.24718441],0.5759372502777778,,,0.0019960403442382
32,"[1.22946798e+01 1.30000000e-03 1.35340000e+00 1.00000000e+01
 1.00000000e+00 0.00000000e+00]",[0.69810025 0.88367969 0.63342493],0.5809869977777777,,,0.0028040409088134
33,"[  5.93624747   0.10229495   4.7855     -29.           1.
   1.        ]",[0.43915715 0.90564934 0.66997658],0.5052880021666667,,,0.0020041465759277
34,"[ 11.84050606   0.10229495   5.9504     -12.           0.
   0.        ]",[0.38826085 0.94368893 0.29845684],0.5708908753888888,,,0.0020625591278076
35,"[  5.48207374   8.017        6.5016     -12.           0.
   2.        ]",[0.38932727 0.83830054 0.42847884],0.10450637488888892,,,0.0020003318786621
36,"[1.22946798e+01 1.30000000e-03 5.23700000e+00 5.00000000e+00
 2.00000000e+00 1.00000000e+00]",[0.3603735  0.90162039 0.39461509],0.5809869977777777,,,0.0022501945495605
37,"[  5.48207374   3.83910808   2.4524     -26.           2.
   1.        ]",[0.58920232 0.85534264 0.76696678],0.31340097088888885,,,0.0020029544830322
38,"[1.59280697e+01 1.30000000e-03 4.79930000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00]",[0.4240068  0.8904442  0.44513696],0.6213579966666667,,,0.0022087097167968
39,[ 5.48207374  0.10229495  0.5694     19.          0.          0.        ],[0.79976195 0.75889867 0.79402426],0.5002416273888889,,,0.0019922256469726
40,[ 7.75294242  0.10229495  7.9749     30.          0.          0.        ],[0.28469698 0.7890786  0.50010304],0.5254735016111112,,,0.0032713413238525
41,"[  8.20711616   0.10229495   4.7311     -11.           1.
   0.        ]",[0.4488392  0.9132127  0.40575709],0.5305198765,,,0.0020074844360351
42,[ 5.7488      0.10229495  5.6242     14.          0.          2.        ],[0.44500623 0.82824564 0.37421012],0.5032052525,,,0.0030004978179931
43,[ 5.93624747  0.10229495  4.7537     -3.          2.          1.        ],[0.41268602 0.89933176 0.51347785],0.5052880021666667,,,0.0019967555999755
44,"[  5.48207374   0.10229495   5.3119     -29.           0.
   0.        ]",[0.44784327 0.88386889 0.65616514],0.5002416273888889,,,0.0019912719726562
45,"[1.22946798e+01 1.30000000e-03 4.95440000e+00 1.10000000e+01
 1.00000000e+00 0.00000000e+00]",[0.43083078 0.90288733 0.40145453],0.5809869977777777,,,0.0021109580993652
46,"[  7.75294242   0.10229495   8.0673     -19.           2.
   2.        ]",[0.18884656 0.91569223 0.23276097],0.5254735016111112,,,0.0010008811950683
47,[43.17849394  0.10229495  6.0232     28.          2.          1.        ],[0.23269501 0.75941261 0.25059848],0.9190907407222222,,,0.0019235610961914
48,[6.6966     0.10229495 8.2421     4.         1.         0.        ],[0.22481151 0.85852897 0.1464442 ],0.5137363636111111,,,0.0019817352294921
49,"[2.45573707e+01 1.30000000e-03 1.02010000e+00 2.80000000e+01
 2.00000000e+00 1.00000000e+00]",[0.65071624 0.77601854 0.48816377],0.7172391188888889,,,0.0019879341125488
50,"[  5.48207374   6.5194       8.7478     -28.           1.
   1.        ]",[0.2006438  0.85967547 0.26938879],0.17938637488888887,,,0.0020036697387695
51,[2.04485e+01 1.30000e-03 3.06530e+00 1.90000e+01 2.00000e+00 2.00000e+00],[0.50314051 0.88072868 0.62580204],0.671585,,,0.0020058155059814
52,"[  5.48207374   6.46497677   3.1909     -23.           0.
   2.        ]",[0.6296647  0.83004083 0.83687422],0.18210753638888888,,,0.0019893646240234
53,[ 6.84459495  0.10229495  6.6944     -3.          1.          0.        ],[0.31509526 0.93312273 0.28340387],0.5153807519444444,,,0.0019304752349853
54,"[  5.48207374   0.10229495   1.0124     -15.           1.
   0.        ]",[0.72685647 0.89773534 0.70771465],0.5002416273888889,,,0.0029926300048828
55,"[1.22946798e+01 1.30000000e-03 7.35700000e-01 1.30000000e+01
 0.00000000e+00 2.00000000e+00]",[0.76900723 0.89705216 0.66052261],0.5809869977777777,,,0.0030028820037841
56,[ 7.29876869  0.10229495  7.5497     10.          0.          0.        ],[0.30305067 0.8553184  0.22950396],0.5204271268333334,,,0.001988410949707
