Unnamed: 0,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
0,[ 7.75294242  0.10229495  6.4702     30.          1.          1.        ],[0.34388552 0.88486285 0.24393179],105.09470032222222,,,0.0025179386138916
1,[2.06397e+01 1.30000e-03 1.98800e-01 1.60000e+01 2.00000e+00 0.00000e+00],[0.71333264 0.88398034 0.58691886],134.7418888888889,,,0.0020036697387695
2,"[2.36490232e+01 1.30000000e-03 3.14900000e-01 2.30000000e+01
 1.00000000e+00 1.00000000e+00]",[0.73592302 0.8818285  0.5062897 ],141.42927377777778,,,0.0019943714141845
3,[ 6.84459495  0.10229495  1.6323     -5.          0.          0.        ],[0.7261576  0.92287204 0.66885869],103.07615038888889,,,0.0040087699890136
4,[ 5.48207374  0.10229495  7.7738     26.          0.          1.        ],[0.30026417 0.6122508  0.44146071],100.04832547777778,,,0.0021970272064208
5,[6.84459495 0.10229495 1.9801     0.         0.         0.        ],[0.70674589 0.91349995 0.6617742 ],103.07615038888889,,,0.0020017623901367
6,[18.19893838  0.10229495  8.5411     18.          1.          0.        ],[0.18887227 0.68817048 0.14802305],128.30802467777778,,,0.0020058155059814
7,[11.84050606  0.10229495  0.4984      1.          0.          0.        ],[0.78116426 0.92653632 0.66067092],114.17817507777778,,,0.0029935836791992
8,[ 5.48207374  7.27293636  7.2918     -4.          1.          0.        ],[0.29932517 0.84643199 0.25154214],28.341911377777762,,,0.0019927024841308
9,[1.47177e+01 1.30000e-03 7.57610e+00 1.90000e+01 1.00000e+00 1.00000e+00],[0.24666178 0.87390576 0.20100696],121.58188888888888,,,0.0020022392272949
10,"[2.36490232e+01 1.30000000e-03 7.60430000e+00 2.30000000e+01
 2.00000000e+00 2.00000000e+00]",[0.19260499 0.87446421 0.27741755],141.42927377777778,,,0.0023586750030517
11,[18.19893838  0.10229495  4.1364     13.          1.          0.        ],[0.47481156 0.88234713 0.44550615],128.30802467777778,,,0.0020051002502441
