car_speed,p_x,p_y,orientation,weather,road_shape,req_0,req_1,req_2
13.071618713309316,3.705897427325076,6.4702,30.0,1.0,1.0,True,True,True
26.10408032246376,0.309332449323843,0.1988,16.0,2.0,0.0,False,True,False
24.00441590739725,0.0495370190024259,0.3149,23.0,1.0,1.0,False,True,False
6.950306754135058,2.490574444872382,1.6323,-5.0,0.0,0.0,True,False,False
6.223930938661692,3.2483852797846877,7.7738,26.0,0.0,1.0,False,False,False
6.79336678680351,0.3127020196479502,1.9801,0.0,0.0,0.0,True,False,False
13.051069350692574,0.0406008716055532,8.5411,18.0,1.0,0.0,False,True,False
19.201163241040057,0.0431792831764883,0.4984,1.0,0.0,0.0,False,True,False
6.475607136941857,3.241507015140224,7.2918,-4.0,1.0,0.0,False,True,False
37.84935331722306,0.0952131556525459,7.5761,19.0,1.0,1.0,False,False,False
20.99130949880248,0.0634642588742317,7.6043,23.0,2.0,2.0,False,True,False
13.081387009301045,0.0971029746461205,4.1364,13.0,1.0,0.0,True,True,True
20.789157904854875,0.10239524434551,3.052,-14.0,0.0,1.0,True,True,True
11.036695525739322,0.9819069081155208,9.0322,-10.0,1.0,1.0,False,True,False
5.274513972464123,3.2181463344357626,2.9523,-2.0,1.0,1.0,True,True,True
5.278668476790592,3.97096896299994,3.1069,14.0,0.0,2.0,False,True,False
5.122372269982864,6.3978623716326,0.9751,-12.0,1.0,1.0,False,True,False
26.10942670463332,0.5405419605754958,1.3357,-8.0,0.0,1.0,False,True,False
15.387877670686274,0.0536046063565338,5.0558,13.0,1.0,0.0,True,False,False
21.377598774898708,0.0980521748073748,1.2368,24.0,2.0,2.0,True,True,True
25.19693413964403,0.0127157512576436,4.9123,2.0,2.0,0.0,True,True,True
38.3654181876686,0.0104629072957406,4.3312,22.0,2.0,0.0,True,True,True
7.405222343253692,0.2999729695982592,6.3339,-8.0,2.0,0.0,True,True,True
7.875697800918918,2.263316893448513,6.2803,21.0,0.0,0.0,True,True,True
12.302446975720532,0.5572043570612384,4.5793,10.0,2.0,0.0,False,True,False
5.274785721288676,2.265646782823385,3.2484,-30.0,2.0,0.0,True,True,True
15.841311503336168,0.7975222966437361,6.0391,3.0,0.0,1.0,False,True,False
10.874679159703271,0.5451749474423621,1.5993,-6.0,1.0,2.0,True,True,True
12.183261313837974,0.6023107693579217,9.3772,9.0,2.0,2.0,False,True,False
10.97805381556298,7.141380497994922,9.3611,-18.0,2.0,2.0,False,True,False
5.937209198935832,4.634801859679372,5.8403,-25.0,2.0,1.0,True,True,True
10.53958515731358,0.3775088276491334,7.4096,11.0,2.0,2.0,False,True,False
15.063335911685677,0.0224239578511832,1.3534,10.0,1.0,0.0,True,True,True
8.06126196959761,0.3693920353209423,4.7855,-29.0,1.0,1.0,True,True,True
12.159941516295747,6.656488147112576,5.9504,-12.0,0.0,0.0,True,True,True
12.122232891183836,8.416737698624079,6.5016,-12.0,0.0,2.0,True,True,True
11.247554625121472,0.4963864431261934,5.237,5.0,2.0,1.0,False,True,False
7.829041448850285,7.721624968671103,2.4524,-26.0,2.0,1.0,True,True,True
6.850708645988945,0.0950951539677165,4.7993,1.0,1.0,0.0,True,False,False
23.54396683949663,0.0592394233908788,0.5694,19.0,0.0,0.0,True,True,True
5.250342273692727,4.118234444524402,7.9749,30.0,0.0,0.0,False,True,False
10.079098513660384,0.7400426256096773,4.7311,-11.0,1.0,0.0,True,True,True
6.14034146380663,0.0478731695120926,5.6242,14.0,0.0,2.0,True,True,True
24.330916143760263,0.4924764511841695,4.7537,-3.0,2.0,1.0,True,True,True
10.794398022922694,7.702551451993928,5.3119,-29.0,0.0,0.0,True,True,True
29.42568347902846,0.0921947153192592,4.9544,11.0,1.0,0.0,True,False,False
8.879393611307634,3.249793120249909,8.0673,-19.0,2.0,2.0,False,True,False
37.26306186062577,0.0872647395615481,6.0232,28.0,2.0,1.0,False,True,False
49.90340185317031,0.0044719073581575,8.2421,4.0,1.0,0.0,False,True,False
24.81810034633592,0.0824079134708804,1.0201,28.0,2.0,1.0,False,True,False
5.325670622437245,8.179877427120363,8.7478,-28.0,1.0,1.0,False,True,False
20.803438080728075,0.5891064907385013,3.0653,19.0,2.0,2.0,False,True,True
6.520244818027561,0.9983037778919344,3.1909,-23.0,0.0,2.0,True,True,True
5.171172998357041,6.383844155885768,6.6944,-3.0,1.0,0.0,True,False,False
11.957904420320316,0.4838469754449777,1.0124,-15.0,1.0,0.0,True,True,True
16.78481932107569,0.7336613974856632,0.7357,13.0,0.0,2.0,True,False,False
41.18980666732052,0.0891756944583044,7.5497,10.0,0.0,0.0,False,True,False
13.810863806190929,0.0888091782139217,3.32,11.0,2.0,1.0,False,False,False
8.834301477418443,0.0150795217674948,6.9492,-10.0,2.0,0.0,False,True,False
6.478017498809408,7.7907557105712835,1.7084,-16.0,0.0,1.0,True,True,True
14.420411615515825,0.120273329798034,7.4763,20.0,2.0,2.0,False,True,False
7.048096860075984,8.171570003862485,9.0134,-5.0,1.0,2.0,False,True,False
27.80144092575144,0.0389646983399958,1.1768,18.0,2.0,0.0,True,True,True
13.890859751798088,0.0443557366578661,6.5393,0.0,1.0,2.0,False,True,False
16.054313702124272,0.5569134007394607,1.2359,21.0,2.0,1.0,True,False,False
8.939163886906119,0.8495037931189078,6.9233,3.0,0.0,1.0,False,True,False
6.100777378174543,6.851636389833715,3.9794,-20.0,0.0,2.0,True,True,True
7.829041448850285,8.34373245382036,9.9582,-15.0,1.0,2.0,False,False,False
36.04555822185085,0.0728821245246787,1.3267,0.0,1.0,2.0,False,True,True
23.99961192753929,0.0363201384355343,5.454,29.0,2.0,0.0,True,False,False
45.63851247505934,0.0362485093966089,5.8922,14.0,2.0,2.0,False,False,False
5.761264453054035,0.6420423181241397,2.3469,30.0,1.0,1.0,False,False,False
22.133787102284668,0.0269901174241338,6.9616,0.0,2.0,1.0,False,True,False
17.977010274332095,0.029196567377754,7.5283,21.0,2.0,0.0,False,True,False
29.10399342908416,3.525478218291014,5.4138,-29.0,1.0,2.0,True,True,True
35.50069498975442,0.036275402676863,7.3796,24.0,0.0,0.0,False,False,False
5.253063387947504,5.685480147191746,1.0439,-26.0,0.0,1.0,True,True,True
7.399256176591718,4.628076055673363,5.9646,-26.0,2.0,2.0,False,True,False
7.9748893389008755,3.154512551411917,1.6354,-2.0,2.0,0.0,True,True,True
7.684133462033517,4.633176323535336,8.9486,-25.0,0.0,0.0,False,True,False
16.250979546585707,0.0111873935915698,6.1279,2.0,2.0,2.0,False,True,True
12.06460591138814,0.7048559962399215,2.9355,4.0,2.0,0.0,True,True,True
20.317281813503424,0.0326895371537056,4.4919,13.0,2.0,0.0,False,True,False
12.9948161932647,8.835793564558049,9.7893,15.0,1.0,2.0,False,True,False
43.16734887196389,0.0973457655971885,5.3328,24.0,2.0,2.0,True,False,False
8.624312106454532,1.812187163984461,9.7215,-2.0,1.0,2.0,False,True,False
5.306620178550416,4.184792562642338,7.0977,-26.0,0.0,1.0,False,True,False
7.031873937903804,0.8269685371335269,7.7989,-7.0,0.0,2.0,False,True,False
33.08041341354383,0.6322798176136154,5.8151,29.0,2.0,2.0,True,True,True
35.63764884451045,0.0815943945832382,2.8929,-9.0,1.0,2.0,False,True,False
21.912948977915267,0.0526283620755402,2.1222,25.0,2.0,2.0,True,False,False
26.18408482240849,0.7400176012564196,0.3176,28.0,1.0,2.0,True,True,True
