,custom_adaptation,custom_confidence,custom_score,custom_time
0,[25.9187202  6.9914     5.4969    24.         1.         0.       ],[0.37713595 0.38279893 0.21001865],0.4648604489337822,0.0070912837982177734
1,"[  5.47676566   9.3811       9.2179     -30.           2.
   2.        ]",[0.17368294 0.62448897 0.2811077 ],0.01059479236812566,0.006497621536254883
2,[12.29075051  9.0917      5.5645     -3.          1.          2.        ],[0.42012186 0.46897556 0.38621144],0.16201667789001117,0.005133390426635742
3,[  5.0225   3.7345   2.2753 -11.       1.       0.    ],[0.71141427 0.69712732 0.64477846],0.0004999999999999449,0.002000093460083008
4,[11.83648485  0.8225      0.1093      7.          0.          0.        ],[0.83867612 0.70403771 0.70747495],0.15192188552188557,0.004259347915649414
5,[42.27228384  9.0813      7.376      22.          1.          0.        ],[0.19138604 0.3175747  0.16120326],0.8282729741863073,0.006559848785400391
6,[ 6.83956263  2.6895      0.3543     15.          2.          1.        ],[0.81042469 0.64100596 0.46580532],0.04087916947250281,0.005118608474731445
7,[11.38221919  9.0423      1.2094     -4.          0.          2.        ],[0.77493911 0.45367969 0.43648233],0.14182709315375974,0.004262208938598633
8,"[  6.38529697   2.3032       9.1766     -24.           0.
   1.        ]",[0.21444257 0.80021075 0.20888856],0.030784377104377092,0.004251956939697266
9,[  5.0225   2.0833   6.5188 -24.       2.       1.    ],[0.35128992 0.82855356 0.56637899],0.0004999999999999449,0.004006385803222656
10,"[ 22.73886061   7.1247       9.862      -15.           0.
   1.        ]",[0.13705104 0.59176356 0.10646686],0.3941969023569023,0.005013227462768555
11,[ 5.0225  5.9524  0.0659 -6.      2.      0.    ],[0.82020645 0.60014477 0.66918177],0.0004999999999999449,0.0031239986419677734
12,[ 5.0225  0.461   5.7157 -9.      1.      2.    ],[0.45086027 0.81917323 0.53245768],0.0004999999999999449,0.003088235855102539
13,[ 8.2023596  1.0181     4.9098    -8.         0.         1.       ],[0.52769463 0.77647071 0.50468765],0.07116354657687995,0.0050258636474609375
14,"[ 12.29075051   1.7705       1.7959     -24.           1.
   0.        ]",[0.71347675 0.81481234 0.75706365],0.16201667789001117,0.004152536392211914
15,[30.00711111  6.3829      7.3424     11.          1.          0.        ],[0.23033847 0.48331464 0.15374425],0.5557135802469136,0.00500178337097168
16,[ 9.11089091  6.6073      6.0477     22.          1.          1.        ],[0.40938277 0.419622   0.21226878],0.09135313131313127,0.0041272640228271484
17,[ 5.0225  5.7534  2.7664 -9.      0.      2.    ],[0.70095461 0.62147941 0.56157007],0.0004999999999999449,0.003659486770629883
18,[22.73886061  3.4349      9.1423     -4.          1.          0.        ],[0.15779364 0.68542497 0.12617251],0.3941969023569023,0.005022764205932617
19,"[  6.83956263   2.4892       5.9307     -27.           1.
   2.        ]",[0.41402895 0.82684737 0.64141094],0.04087916947250281,0.003350496292114258
20,"[  5.93103131   4.5054       1.4672     -17.           0.
   0.        ]",[0.7763423  0.67991476 0.72777926],0.020689584736251487,0.002998828887939453
21,[  5.0225   3.4988   0.7611 -28.       1.       2.    ],[0.79926612 0.8008915  0.88562823],0.0004999999999999449,0.0030121803283691406
22,[22.73886061  4.7471      4.7101     10.          0.          0.        ],[0.47811044 0.53569808 0.36217804],0.3941969023569023,0.004006385803222656
23,[5.0225 0.9728 2.692  6.     0.     2.    ],[0.71758134 0.7303842  0.65178593],0.0004999999999999449,0.0030002593994140625
24,[13.19928182  6.3758      6.0394     -1.          2.          2.        ],[0.35789472 0.59607285 0.54210281],0.1822062626262625,0.0040013790130615234
25,"[  6.38529697   3.8766       9.1887     -25.           0.
   2.        ]",[0.21281899 0.76921058 0.26628857],0.030784377104377092,0.00399017333984375
26,[ 6.38529697  3.2803      0.0908     14.          1.          0.        ],[0.83832922 0.58618246 0.61524207],0.030784377104377092,0.005013227462768555
27,[  5.0225   7.7567   2.4457 -16.       1.       1.    ],[0.69393036 0.57712315 0.5379026 ],0.0004999999999999449,0.003999233245849609
28,"[  5.47676566   0.9952       1.7601     -16.           0.
   0.        ]",[0.76476566 0.79349804 0.73914285],0.01059479236812566,0.002087116241455078
29,[35.91256465  7.6967      7.6492     15.          0.          0.        ],[0.21265594 0.3881781  0.13740178],0.6869458810325477,0.004737377166748047
30,[  5.0225   3.5405   0.6996 -25.       1.       2.    ],[0.80334305 0.78868315 0.87714703],0.0004999999999999449,0.0041735172271728516
