cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
8.480456871099092,70.63997064136863,82.146294161875,6.26906940654944,91.0,1.6911,56.0665,71.7635,0.0,True,False,False,False
91.89841106073206,59.83120845557416,56.97082875200318,27.23636899456877,76.0,74.4274,86.4418,97.4447,0.0,False,False,False,False
0.0746982772015327,93.5426632289752,99.66657976944433,4.722604129423807,29.0,99.6795,28.975,37.3824,1.0,False,False,False,False
96.00052833892003,99.98695067961155,99.86920778555456,99.42425938334428,16.0,93.5422,46.4036,83.1891,0.0,False,False,False,False
96.00800393422637,20.59866618467118,99.96699757113484,96.6125770107125,98.0,16.295,65.5432,25.3715,1.0,False,False,False,False
96.02563717540428,20.60945370441184,68.70907510254311,82.109205476466,83.0,29.9486,98.8228,74.4169,1.0,False,False,False,False
91.8882487339859,99.96825936908836,99.85502593703634,6.23783166315928,26.0,82.4047,11.3575,48.7309,0.0,False,False,False,False
34.58829467166835,99.9807502860457,56.97952411301665,6.2683676423572745,24.0,61.7722,86.1533,20.9066,0.0,False,False,False,False
96.02592802533144,99.79356837705475,99.62887092257624,99.93240600359992,98.0,68.4531,24.8796,74.9307,1.0,False,False,False,False
96.01831683646331,20.732312858894485,95.82866110215473,98.1578550079302,92.0,66.7175,94.8664,51.4672,1.0,False,False,False,False
96.00812903071224,99.97701148081865,68.5648830716235,74.33521522392316,51.0,58.7449,5.0692,72.4091,1.0,False,False,False,False
0.0756377977622645,65.90927053492292,56.97723664868769,6.277102925950326,44.0,60.7009,43.5342,21.4218,0.0,True,False,False,False
95.44455514074714,99.46645459174842,42.40077846770591,96.6523128518218,60.0,98.0429,65.0164,83.5232,1.0,False,False,False,False
95.697040049831,99.97918169562918,99.8483796952574,10.227730219978453,40.0,44.7621,6.0192,89.8679,1.0,False,False,False,False
0.1652270005747493,36.76706861785195,56.9719843314018,6.270281375114125,18.0,83.3686,89.4869,1.9639,1.0,True,False,False,False
96.0007491133146,35.81796998269112,99.9999283471121,96.56141210190133,71.0,84.4104,93.2729,66.1773,1.0,False,False,False,False
96.00083084302904,20.672991331552584,99.61252836127092,98.50962368666583,83.0,19.8016,92.9702,20.894,1.0,False,False,False,False
96.16768533632066,99.58934817457512,45.75691715186018,40.56933548919365,42.0,50.3884,96.3343,86.836,1.0,False,False,False,False
96.17045280168917,99.9985873679404,99.9484352110103,92.13997944010892,84.0,7.8801,2.8153,9.7111,1.0,False,False,False,False
68.38114859678515,88.548554708429,99.90114077467732,3.803712457687301,33.0,83.4801,61.6426,99.0948,1.0,False,False,False,False
96.03009707617768,99.47962888494756,32.48590498578154,99.16265317693409,64.0,92.4224,74.281,94.8491,0.0,False,False,False,False
81.81597254015321,35.35075007158216,56.97893146344967,3.75876211202957,48.0,59.5045,86.6271,10.7462,1.0,True,False,False,False
95.69464870505324,62.57118332051854,99.74149794370248,97.88571893985753,74.0,42.9227,12.3048,31.2367,1.0,False,False,False,False
34.551425902390925,68.2598973736191,56.98141655857334,6.28490405608288,66.0,15.798,83.7634,41.6137,0.0,False,False,False,False
76.39437806596978,87.69189731467871,56.98056690408608,3.736870918819361,12.0,41.5629,92.1002,40.1675,1.0,True,False,False,False
91.92365012853996,68.30569838405894,56.72518786604599,63.69654078265835,100.0,15.1715,21.6068,50.5407,0.0,False,False,False,False
95.57382514288904,35.66986050104997,96.8147647002412,10.203191892144272,36.0,84.1332,66.1662,50.206,1.0,False,False,False,False
0.7742716353600796,74.97671947871959,0.2829259991989911,4.629669305603341,69.0,99.5121,95.729,38.1091,0.0,False,False,False,True
95.45850704797374,35.44704169367451,68.11243454681296,10.139930289605806,37.0,30.5861,37.0338,47.9922,1.0,False,False,False,False
91.8809243540748,99.43746235085924,99.90980131635033,3.790305131462127,54.0,66.5842,73.156,93.3143,1.0,False,False,False,False
0.0153247892349025,99.89552009113646,77.42920389168088,6.287210492106654,73.0,59.6558,73.2913,13.2208,0.0,True,False,False,False
95.5032908397795,20.70619941439912,68.8876576340729,10.133939969659494,54.0,4.981,64.3252,12.3213,1.0,False,False,False,False
95.44004979955804,99.97981713172076,99.79430199219658,10.228505127518105,25.0,9.1907,7.0813,32.6893,1.0,False,False,False,False
51.91192096068708,35.22405223671212,82.58715893071088,6.273425283221234,48.0,19.3389,45.6015,0.3863,1.0,True,False,False,False
80.76178325803308,57.29997691416823,44.37485781872502,3.812035096518993,65.0,56.3218,42.6298,71.4901,1.0,True,False,False,False
81.82766371961567,99.92755896184434,56.96929779058968,3.766598608066968,39.0,31.8989,47.4963,82.1399,1.0,True,False,False,False
99.99939038347372,0.0142805799218892,10.393862317412342,27.23805210311337,11.0,33.2325,97.9053,34.1781,0.0,False,False,False,True
95.5327413600012,20.733362155862352,95.43443715058038,9.622327747593944,97.0,36.3588,92.285,16.044,1.0,False,False,False,False
94.6360802981755,99.9639678121727,99.85571870782896,81.99315289934324,81.0,47.2534,23.9811,91.5197,0.0,False,False,False,False
81.83385613915223,99.98365420400602,56.97815903085426,3.80283503549211,71.0,50.789,31.1069,82.0531,1.0,True,False,False,False
95.56253945525994,20.7300171541633,68.02043944671841,8.090344605733604,53.0,5.7458,59.7521,56.6558,1.0,False,False,False,False
0.1060851646138947,99.91125996617905,56.98678010570851,6.295971205570352,85.0,34.5405,66.5915,39.7505,0.0,True,False,False,False
34.571759484870256,61.9385225808162,56.9846124098252,6.267933328709074,60.0,60.7868,17.6472,5.393,0.0,True,False,False,False
34.580751191919035,62.666221196784974,56.97347955978433,6.291382028213341,62.0,46.4936,45.3063,73.0735,0.0,True,False,False,False
34.540470828403954,99.97760293173606,82.07371333101216,6.288331800904232,81.0,12.4834,72.9286,79.6811,0.0,True,False,False,False
72.54590069364134,63.479306589105306,56.98230738814567,3.7528869161323146,17.0,65.585,75.8308,52.9449,1.0,True,False,False,False
0.1192958035694712,64.2423866976806,56.98115633729047,6.279803596880639,90.0,19.8571,31.5405,47.4226,0.0,False,False,False,False
96.01366071734084,99.55426858429531,57.051868914523766,81.73252379560418,38.0,97.4,99.1709,4.2972,1.0,False,False,False,False
96.01778724706804,47.63954479511553,28.72437100678046,99.4064700488674,19.0,41.1871,1.0327,89.2554,0.0,False,False,False,False
91.92369092443562,99.78779685439848,99.83933489132374,6.183776821846274,5.0,91.1351,13.5019,32.756,0.0,False,False,False,False
34.547293725654775,65.119837579728,56.97107628801159,6.287637554902614,51.0,19.2245,72.2805,42.8786,0.0,True,False,False,False
34.56831629921006,99.77092447813482,56.98513663697134,6.28000181001532,37.0,65.9695,30.2159,69.848,0.0,True,False,False,False
96.00344951575396,99.9293052666562,99.8529305316567,30.72300796124867,42.0,78.306,75.8599,88.3991,0.0,False,False,False,False
96.19878926567807,20.71219692224733,99.9912791231735,92.12314383883512,88.0,8.7003,84.3063,69.7122,1.0,False,False,False,False
96.03098338503372,35.213069795196326,44.426053038232624,97.3146225327568,58.0,57.6571,94.4751,41.0721,1.0,False,False,False,False
34.54970255986647,99.99992872784595,98.47703597861992,6.290635379757288,77.0,83.5042,77.1521,22.3743,0.0,True,False,False,False
0.0061373525713807,36.92877169592697,32.01469598635325,3.823288201459163,70.0,53.7367,68.0702,39.6231,1.0,True,False,False,False
96.1945353226042,82.68665900795472,0.0046893673279212,98.26863170399064,45.0,72.645,16.7881,61.3188,0.0,False,False,True,False
95.95860526254351,35.35996217139242,99.97425449402242,9.582676433715047,57.0,10.1312,21.8733,40.8197,1.0,False,False,False,False
72.50058928458766,55.8326416435282,32.4568007983619,3.7855277842853305,94.0,46.0639,17.3486,14.9417,1.0,True,False,False,False
91.90539262906582,36.00286446244024,99.8975890728563,5.26106383491981,49.0,67.1252,92.8296,20.8542,1.0,False,False,False,False
96.01737037811812,55.3409292225146,99.9827418456312,96.41415212699164,97.0,93.6875,59.5377,27.0873,1.0,False,False,False,False
96.01946007664232,92.98421439117512,68.74833440948164,99.99123484195408,3.0,30.694,11.6289,27.1899,1.0,False,False,False,False
34.52816980910193,71.22704199756322,56.969921488271154,6.277372484776425,36.0,12.694,36.8613,2.2219,0.0,True,False,False,False
99.95317773788976,0.0592406907977844,84.83336306927512,52.88995720191412,38.0,56.4195,25.3476,85.059,0.0,False,False,False,True
81.83905089347307,88.1365881942676,56.98292471385781,3.7486679141634935,33.0,55.0696,44.2781,32.2888,1.0,True,False,False,False
96.00669684364884,20.72947394796373,99.67215335203323,92.36952760947752,94.0,27.929,47.4746,78.8035,1.0,False,False,False,False
81.83226991361879,35.95431415036397,56.98571897177967,3.7754687792309007,89.0,29.4492,46.7954,6.4838,1.0,True,False,False,False
0.1299732947729392,99.82397646305166,56.97869665485232,6.269765951744815,21.0,23.7097,52.3925,45.1134,0.0,True,False,False,False
99.97453539342938,20.64654401648429,0.008039103505549,99.62092556948282,2.0,88.3789,69.0212,94.6641,0.0,False,False,True,True
81.83567522652044,86.24511186091108,56.97731987082914,3.745611739796631,57.0,32.6474,64.5168,71.6531,1.0,True,False,False,False
