Unnamed: 0,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
36,"[0.00000000e+00 5.26940086e+00 0.00000000e+00 1.00000000e+00
 1.40000000e+01 2.46041820e+03 1.00000000e+01]","[0.54706586 0.36       0.99994705 0.96022992 0.88800742 0.25
 0.96022992 0.97050657 0.97050657 0.97050657 0.19643678 0.44393467]",100.59866857777777,,,251.5135073661804
37,"[0.00000000e+00 7.56703683e+00 0.00000000e+00 3.00000000e+00
 3.00000000e+00 2.95183985e+04 7.40000000e+01]","[0.16188205 0.16       0.99998838 0.72341831 0.09029999 0.14
 0.72341831 0.90015701 0.90015701 0.90015701 0.14283305 0.21809501]",105.7045262888889,,,212.3139998912812
38,"[0.00000000e+00 1.16380933e+01 0.00000000e+00 4.00000000e+00
 9.00000000e+00 3.75315700e+04 2.40000000e+01]","[0.05589392 0.07       0.99999799 0.99962047 0.04714955 0.05
 0.99962047 0.78944717 0.78944717 0.78944717 0.02252434 0.19109828]",114.75131844444445,,,235.7974367141724
39,"[0.00000000e+00 5.28688333e+00 0.00000000e+00 4.00000000e+00
 1.30000000e+01 2.81594903e+04 1.80000000e+01]","[0.60544238 0.36       0.9999956  0.98596248 0.66062658 0.41
 0.98596248 0.9387316  0.9387316  0.9387316  0.63857098 0.63248843]",100.63751851111113,,,258.9681603908539
40,"[0.00000000e+00 5.27351342e+00 0.00000000e+00 4.00000000e+00
 7.00000000e+00 3.19848469e+04 5.70000000e+01]","[0.29682019 0.36       0.99999363 0.98687868 0.63471635 0.29
 0.98687868 0.91805002 0.91805002 0.91805002 0.54548558 0.70199406]",100.6078076,,,279.9148554801941
41,"[0.00000000e+00 5.27577189e+00 0.00000000e+00 2.00000000e+00
 2.10000000e+01 9.50975980e+03 1.40000000e+01]","[0.51497183 0.19       0.99984694 0.97204305 0.69724986 0.24
 0.97204305 0.98263378 0.98263378 0.98263378 0.27816486 0.70289162]",100.61282642222221,,,215.21697115898127
42,"[0.00000000e+00 1.16243628e+01 0.00000000e+00 3.00000000e+00
 1.50000000e+01 6.21924180e+03 9.00000000e+00]","[0.1123214  0.03       0.99997072 0.99933264 0.03172866 0.07
 0.99933264 0.89981398 0.89981398 0.89981398 0.07184605 0.23828539]",114.72080622222222,,,202.57510590553284
43,"[0.00000000e+00 5.27652398e+00 0.00000000e+00 1.00000000e+00
 6.00000000e+00 1.75440961e+04 6.00000000e+00]","[0.54876228 0.27       0.99982355 0.97452914 0.63693074 0.24
 0.97452914 0.96285511 0.96285511 0.96285511 0.21874437 0.32354629]",100.61449773333334,,,217.49587678909305
44,"[0.00000000e+00 4.24121608e+01 0.00000000e+00 4.00000000e+00
 1.40000000e+01 1.93348582e+04 3.00000000e+00]","[2.93556135e-02 8.00000000e-02 9.99997460e-01 5.20466635e-05
 5.03454083e-02 1.20000000e-01 5.20466635e-05 1.00000000e+00
 1.00000000e+00 1.00000000e+00 2.10547820e-02 4.43536237e-02]",183.13813511111113,,,222.65215921401972
45,"[0.00000000e+00 1.16310214e+01 0.00000000e+00 3.00000000e+00
 8.00000000e+00 2.76844351e+04 7.00000000e+00]","[0.06860378 0.         0.99998916 0.99962047 0.03320705 0.02
 0.99962047 0.80292535 0.80292535 0.80292535 0.02787025 0.25383661]",114.73560311111112,,,285.2462522983551
46,"[0.00000000e+00 2.15860305e+01 0.00000000e+00 2.00000000e+00
 4.00000000e+00 2.13671683e+04 9.90000000e+01]","[0.10649494 0.11       0.99998581 0.99982217 0.09057644 0.09
 0.99982217 0.775999   0.775999   0.775999   0.04985851 0.08767935]",136.85784555555557,,,280.0379230976105
47,"[0.00000000e+00 4.24153248e+01 0.00000000e+00 4.00000000e+00
 1.60000000e+01 3.29571864e+04 1.00000000e+01]","[3.07103112e-02 5.00000000e-02 9.99997716e-01 2.60552118e-05
 2.49220557e-02 5.00000000e-02 2.60552118e-05 1.00000000e+00
 1.00000000e+00 1.00000000e+00 2.76293438e-02 5.47515977e-02]",183.1451662222222,,,205.13873529434204
48,"[0.00000000e+00 1.16347115e+01 0.00000000e+00 4.00000000e+00
 1.90000000e+01 2.77621362e+04 4.80000000e+01]","[0.08123554 0.03       0.99999502 0.9992692  0.03926445 0.02
 0.9992692  0.77905192 0.77905192 0.77905192 0.15075557 0.42502746]",114.74380333333335,,,211.2414803504944
49,"[0.00000000e+00 4.24150821e+01 0.00000000e+00 3.00000000e+00
 9.00000000e+00 3.21360463e+04 5.00000000e+00]","[3.04659903e-02 1.00000000e-02 9.99994431e-01 4.09175604e-05
 2.65177848e-02 2.00000000e-02 4.09175604e-05 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.99885996e-02 5.43809008e-02]",183.14462688888887,,,150.21767854690552
50,"[0.00000000e+00 4.24155478e+01 0.00000000e+00 4.00000000e+00
 2.00000000e+01 3.45155059e+04 6.00000000e+00]","[2.96828949e-02 8.00000000e-02 9.99997716e-01 2.60552118e-05
 2.94202876e-02 1.40000000e-01 2.60552118e-05 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00760743e-02 4.36632290e-02]",183.14566177777778,,,203.37626385688785
51,"[0.00000000e+00 5.27279015e+00 0.00000000e+00 3.00000000e+00
 2.00000000e+00 3.23710895e+04 2.10000000e+01]","[0.67377049 0.33       0.99998659 0.98687868 0.61844791 0.28
 0.98687868 0.95021328 0.95021328 0.95021328 0.69926252 0.46831622]",100.60620033333333,,,229.2599940299988
52,"[0.00000000e+00 5.27715243e+00 0.00000000e+00 3.00000000e+00
 5.00000000e+00 2.93946568e+04 2.20000000e+01]","[0.67377049 0.34       0.99998564 0.98687868 0.65947259 0.36
 0.98687868 0.95021328 0.95021328 0.95021328 0.53088664 0.5951828 ]",100.61589428888888,,,292.6247448921204
53,"[0.00000000e+00 2.15868836e+01 0.00000000e+00 1.00000000e+00
 1.30000000e+01 3.82934386e+04 1.40000000e+01]","[0.01915724 0.02       0.99999417 0.99908065 0.02770219 0.01
 0.99908065 0.38673644 0.38673644 0.38673644 0.02869126 0.05793698]",136.85974133333332,,,256.47775173187256
54,"[0.00000000e+00 2.15830153e+01 0.00000000e+00 4.00000000e+00
 1.00000000e+00 1.24321431e+04 1.90000000e+01]","[0.0352964  0.06       0.99996882 0.99926736 0.03136776 0.09
 0.99926736 0.45756491 0.45756491 0.45756491 0.03156912 0.06683951]",136.85114511111112,,,174.06066274642944
55,"[0.00000000e+00 4.24134761e+01 0.00000000e+00 1.00000000e+00
 1.50000000e+01 3.20194966e+04 4.50000000e+01]","[2.99921613e-02 5.00000000e-02 9.99995849e-01 2.35512929e-05
 2.88487757e-02 3.00000000e-02 2.35512929e-05 1.00000000e+00
 1.00000000e+00 1.00000000e+00 2.43675786e-02 6.93743851e-02]",183.141058,,,339.5757074356079
56,"[0.00000000e+00 5.27452399e+00 0.00000000e+00 4.00000000e+00
 1.30000000e+01 9.61739840e+03 6.80000000e+01]","[0.52697361 0.39       0.99991744 0.98942902 0.77898123 0.27
 0.98942902 0.96054463 0.96054463 0.96054463 0.23686594 0.69987162]",100.6100533111111,,,302.08285427093506
57,"[0.00000000e+00 4.24116666e+01 0.00000000e+00 1.00000000e+00
 5.00000000e+00 1.20652441e+04 7.00000000e+00]","[2.61110620e-02 1.00000000e-02 9.99984714e-01 2.95363690e-05
 6.19232530e-02 3.00000000e-02 2.95363690e-05 1.00000000e+00
 1.00000000e+00 1.00000000e+00 2.61222767e-02 6.13762972e-02]",183.13703688888887,,,266.86490201950073
58,"[0.00000000e+00 5.28213868e+00 0.00000000e+00 4.00000000e+00
 1.00000000e+01 1.25936414e+04 6.70000000e+01]","[0.51530053 0.31       0.99994363 0.99010539 0.6855014  0.23
 0.99010539 0.89593852 0.89593852 0.89593852 0.23063853 0.69274567]",100.62697484444445,,,209.9079892635345
59,"[0.00000000e+00 5.18229250e+00 0.00000000e+00 2.00000000e+00
 1.80000000e+01 1.28998572e+04 9.40000000e+01]","[0.79083076 0.46       0.99996622 0.99999318 0.85053116 0.47
 0.99999318 0.99999639 0.99999639 0.99999639 0.29459604 0.6300104 ]",100.40509444444444,,,208.61264157295227
60,"[0.00000000e+00 4.89544287e+01 0.00000000e+00 3.00000000e+00
 1.00000000e+00 3.10766180e+04 9.50000000e+01]","[0.04469264 0.07       0.99997382 0.95146625 0.11333104 0.11
 0.95146625 0.71287674 0.71287674 0.71287674 0.03441425 0.06671539]",197.67650822222222,,,195.7916574478149
61,"[0.00000000e+00 1.16329613e+01 0.00000000e+00 3.00000000e+00
 8.00000000e+00 6.26667620e+03 8.50000000e+01]","[0.19376581 0.1        0.99995538 0.99987707 0.11166124 0.16
 0.99987707 0.96580256 0.96580256 0.96580256 0.19905412 0.41177509]",114.739914,,,342.9028425216675
62,"[0.00000000e+00 4.89822723e+01 0.00000000e+00 4.00000000e+00
 2.00000000e+01 2.74007153e+04 7.20000000e+01]","[0.04947395 0.14       0.99999667 0.90009545 0.07464221 0.25
 0.90009545 0.77894589 0.77894589 0.77894589 0.02584143 0.04653863]",197.7383828888889,,,277.28452348709106
