CustomMemory,SHAPMemory,FIMemory,FitestMemory,RandomMemory,NSGA3Memory
0.2068157196044922,0.1682577133178711,0.17922115325927734,13.959100723266602,0.13744544982910156,0.8521537780761719
0.21535110473632812,0.17571544647216797,0.16977596282958984,12.933798789978027,0.14888954162597656,0.8371772766113281
0.230194091796875,0.1748647689819336,0.1730184555053711,12.705891609191895,0.1520223617553711,0.8862533569335938
0.20200729370117188,0.17314815521240234,0.15807628631591797,13.574799537658691,0.14127540588378906,0.831787109375
0.2198801040649414,0.1729574203491211,0.17365169525146484,11.890464782714844,0.1482410430908203,0.8703536987304688
0.2118682861328125,0.17583370208740234,0.1774435043334961,8.022401809692383,0.1423511505126953,0.8710098266601562
0.21689701080322266,0.17492294311523438,0.17370128631591797,12.130410194396973,0.1471242904663086,0.8621463775634766
0.2347412109375,0.16899490356445312,0.17168045043945312,13.043924331665039,0.1463003158569336,0.8202075958251953
0.2179269790649414,0.15889358520507812,0.17201614379882812,10.371109008789062,0.1526327133178711,0.8867912292480469
0.21285629272460938,0.1696920394897461,0.1704263687133789,11.373319625854492,0.13757038116455078,0.8454179763793945
0.21170806884765625,0.17689132690429688,0.1765451431274414,15.062788009643555,0.1548147201538086,0.8325681686401367
0.21191692352294922,0.17386722564697266,0.17455673217773438,8.047011375427246,0.14749813079833984,0.8213310241699219
0.20885848999023438,0.17222976684570312,0.17260360717773438,15.405899047851562,0.13966751098632812,0.8388910293579102
0.20886611938476562,0.17715835571289062,0.17300033569335938,13.4004545211792,0.1454153060913086,0.8542633056640625
0.21671009063720703,0.17015457153320312,0.15927886962890625,15.341530799865723,0.14452266693115234,0.8570852279663086
0.20355606079101562,0.17285537719726562,0.1719503402709961,14.12612247467041,0.1413564682006836,0.8943300247192383
0.2005290985107422,0.16843032836914062,0.15984535217285156,15.276552200317383,0.1452016830444336,0.9190263748168945
0.20841121673583984,0.17119216918945312,0.17164230346679688,10.61849308013916,0.1422719955444336,0.8167142868041992
0.22003746032714844,0.1744546890258789,0.17051315307617188,13.632165908813477,0.1554861068725586,0.8850641250610352
0.2084808349609375,0.1682291030883789,0.17750167846679688,8.372567176818848,0.14787960052490234,0.8423080444335938
0.22641563415527344,0.16303443908691406,0.17430496215820312,14.976396560668945,0.1361989974975586,0.863128662109375
0.2126913070678711,0.17181777954101562,0.1699228286743164,10.483617782592773,0.15170955657958984,0.9065151214599609
0.22008991241455078,0.16959762573242188,0.16242599487304688,12.441863059997559,0.14646053314208984,0.8831806182861328
0.2080211639404297,0.1698293685913086,0.16594314575195312,12.951380729675293,0.1413869857788086,0.8632287979125977
0.22144508361816406,0.16684913635253906,0.17712783813476562,11.315027236938477,0.1495199203491211,0.8491506576538086
0.21226882934570312,0.17189407348632812,0.1560821533203125,10.482707023620605,0.1421041488647461,0.9432868957519531
0.22453594207763672,0.17004013061523438,0.1706399917602539,10.500967979431152,0.13189411163330078,0.8871269226074219
0.22159671783447266,0.15549564361572266,0.16973018646240234,18.102506637573242,0.1390676498413086,0.8218088150024414
0.23685169219970703,0.17508316040039062,0.16970443725585938,10.300348281860352,0.14371395111083984,0.8245935440063477
0.20147705078125,0.15806293487548828,0.17328262329101562,11.650364875793457,0.1399526596069336,0.81787109375
0.22833633422851562,0.1750497817993164,0.16603469848632812,10.491728782653809,0.14001941680908203,0.8352718353271484
0.2083587646484375,0.17673110961914062,0.1649160385131836,8.784828186035156,0.14623165130615234,0.8629436492919922
0.20960330963134766,0.16755294799804688,0.16618061065673828,15.367826461791992,0.13448238372802734,0.8498964309692383
0.21759986877441406,0.1712503433227539,0.17465591430664062,10.826265335083008,0.1391134262084961,0.8629922866821289
0.22052764892578125,0.16740036010742188,0.1623678207397461,12.501031875610352,0.1496572494506836,0.8588199615478516
0.21048355102539062,0.1612405776977539,0.1717386245727539,8.032552719116211,0.15193843841552734,0.8532352447509766
0.22443866729736328,0.17821884155273438,0.1591510772705078,9.860493659973145,0.1427907943725586,0.8343610763549805
0.2154684066772461,0.16639328002929688,0.17422103881835938,12.94715404510498,0.13661575317382812,0.8241138458251953
0.20010852813720703,0.17436981201171875,0.16157913208007812,12.915812492370605,0.1472463607788086,0.8339014053344727
0.23130035400390625,0.1662893295288086,0.17670536041259766,11.340493202209473,0.14780330657958984,0.8412151336669922
0.20839309692382812,0.17067337036132812,0.1665639877319336,15.347861289978027,0.1534261703491211,0.8257589340209961
0.2232513427734375,0.17554092407226562,0.15252399444580078,10.413936614990234,0.14903926849365234,0.8344573974609375
0.23555469512939453,0.17027664184570312,0.16709136962890625,15.357454299926758,0.1512136459350586,0.8294649124145508
0.23218536376953125,0.1656970977783203,0.17292404174804688,15.088440895080566,0.15378475189208984,0.7910709381103516
0.20452404022216797,0.17888259887695312,0.16791439056396484,12.982540130615234,0.1459646224975586,0.8461999893188477
0.2089986801147461,0.17737197875976562,0.17258071899414062,12.424992561340332,0.1415243148803711,0.8215045928955078
0.2271728515625,0.17229843139648438,0.1743783950805664,11.578743934631348,0.15695858001708984,0.774754524230957
0.2203369140625,0.17593765258789062,0.17186355590820312,8.360882759094238,0.14932918548583984,0.8432903289794922
