formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
1.0,16.446573824910026,0.0,2.0,12.0,32513.8673,71.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,27.09226048734096,1.0,3.0,15.0,3431.6829,76.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,34.2508884149572,1.0,1.0,23.0,28352.2556,28.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,28.42782877983608,1.0,2.0,14.0,16482.6401,64.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,33.299303645343414,1.0,4.0,14.0,23786.5594,1.0,False,False,True,False,False,True,False,False,False,False,True,True
0.0,27.09226048734096,1.0,4.0,9.0,28479.6076,93.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,31.70229609889379,1.0,2.0,23.0,36166.1081,59.0,False,True,True,False,True,True,False,True,False,True,True,True
1.0,47.98438999307929,0.0,1.0,6.0,16944.6039,33.0,True,False,True,False,False,False,False,False,False,False,False,True
1.0,24.629983269599883,0.0,4.0,9.0,12218.4923,81.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,45.38644944050783,0.0,3.0,1.0,9720.1914,64.0,False,False,True,False,False,False,False,False,False,False,False,False
0.0,15.293289647451534,0.0,3.0,21.0,30884.9189,17.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.151244012598727,0.0,1.0,9.0,27672.5594,79.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,29.33510297458736,1.0,1.0,17.0,23006.0775,58.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,30.148287495448045,1.0,2.0,2.0,34217.0099,89.0,False,True,True,False,True,True,False,True,False,True,True,True
1.0,30.82846174431109,0.0,1.0,12.0,29295.2851,40.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,46.3150942355891,1.0,1.0,18.0,38762.9413,64.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,21.686967340505245,1.0,2.0,16.0,1782.8963,32.0,False,True,True,False,True,True,False,True,False,True,True,True
0.0,32.80554431687683,0.0,2.0,14.0,25307.5699,67.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,36.63664775680365,0.0,2.0,5.0,10826.1176,68.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,33.37733483450164,0.0,4.0,4.0,23256.3587,87.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,12.428695900570656,1.0,1.0,18.0,35852.2946,81.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,7.115171953073412,1.0,4.0,8.0,3392.6831,85.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,42.69009236829648,0.0,2.0,16.0,36244.5212,90.0,True,False,True,False,False,False,False,False,False,False,False,False
0.0,27.09226048734096,1.0,1.0,20.0,28772.5314,34.0,False,True,True,False,True,True,False,True,False,True,True,True
0.0,47.855014037673314,0.0,4.0,1.0,34889.4681,24.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,18.813672390325124,0.0,1.0,19.0,17027.3487,93.0,False,True,True,False,True,True,False,False,False,False,False,True
1.0,48.71543441561653,1.0,2.0,12.0,22522.2819,19.0,False,True,True,False,True,True,False,True,False,True,True,True
0.0,11.549904161528,0.0,3.0,22.0,34665.1032,87.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,11.049951122920495,0.0,1.0,1.0,15509.4941,49.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,13.445656558610311,0.0,1.0,14.0,11482.7749,8.0,False,False,True,False,False,True,False,True,False,True,True,True
1.0,34.64451097854014,1.0,3.0,13.0,38581.6149,53.0,False,False,True,False,False,False,False,False,False,False,False,False
1.0,15.469847034693204,0.0,4.0,21.0,19008.2481,61.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,35.5774216408721,1.0,3.0,8.0,27914.1566,65.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,24.12225340453709,0.0,1.0,19.0,38450.5759,4.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,27.09226048734096,1.0,2.0,0.0,28937.2144,14.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.093187089006522,0.0,3.0,1.0,26283.35,29.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,30.8353210802109,1.0,3.0,3.0,3174.5459,56.0,False,True,True,False,True,True,False,False,False,False,True,True
1.0,14.113655572788767,1.0,1.0,22.0,24306.5538,34.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,27.09226048734096,1.0,4.0,7.0,28373.9979,76.0,False,True,True,False,True,True,False,True,False,True,True,True
0.0,11.539929122568845,0.0,4.0,10.0,10574.8418,18.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,49.948329377211415,0.0,1.0,7.0,6464.1893,3.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,16.420749904221115,1.0,4.0,13.0,21829.5496,30.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,28.516240993855483,0.0,3.0,11.0,13500.251,47.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,37.8485515552213,1.0,1.0,19.0,15010.2394,28.0,False,True,True,False,True,True,False,True,False,True,True,True
0.0,24.87904061969259,1.0,2.0,15.0,31148.7069,82.0,False,False,True,False,False,False,False,False,False,False,False,False
