,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
78,[13.75021203  0.17796758  6.7428      9.          2.          0.        ],[0.31383807 0.75298758 0.21178749],297.82944445138514,,,0.7675325870513916
79,[22.00305198  0.55361361  6.306      27.          1.          0.        ],[0.34256265 0.64072303 0.18936787],288.1434383716238,,,0.8158187866210938
80,"[ 1.65336195e+01  1.11817156e-02  9.62910000e+00 -1.40000000e+01
  0.00000000e+00  2.00000000e+00]",[0.16817797 0.8393611  0.15346935],320.8933377802383,,,0.5507824420928955
81,"[ 14.13026967   0.01519872   1.641      -11.           0.
   0.        ]",[0.74504252 0.80544145 0.6886211 ],323.47407095126783,,,0.6108357906341553
82,[8.98237687 0.27321123 3.6321     5.         0.         1.        ],[0.63319046 0.74681424 0.55391568],300.0770656424565,,,0.7063467502593994
83,"[  8.0991882    0.27356904   1.0278     -19.           1.
   1.        ]",[0.78021956 0.84444102 0.7762527 ],325.7978191599094,,,0.8213200569152832
84,"[  5.7694972    3.31662684   5.4528     -15.           2.
   2.        ]",[0.43508792 0.77295138 0.65309778],312.00007036770637,,,0.8110072612762451
85,[ 8.66625634  2.2444096   5.0113     20.          1.          2.        ],[0.50265682 0.63443024 0.51626819],281.4105467422239,,,0.7863292694091797
86,[17.06051539  0.60133457  1.9524      4.          0.          2.        ],[0.72125065 0.75510789 0.54454664],310.50678082193207,,,0.8243319988250732
87,"[  5.65616124   3.62189319   7.6388     -26.           1.
   2.        ]",[0.29052314 0.79329771 0.48236917],320.39546804966534,,,0.7996375560760498
88,"[  8.98459345   1.57133997   2.3377     -13.           2.
   2.        ]",[0.67245632 0.81508576 0.7323734 ],318.07555347430207,,,0.5899505615234375
89,"[  7.95287678   0.04825043   5.7258     -27.           0.
   0.        ]",[0.45302647 0.85498693 0.44294231],329.1788263460265,,,0.8062195777893066
90,[11.36190101  2.03963579  5.319      25.          1.          2.        ],[0.4674565  0.61785517 0.49896426],279.0032652194564,,,0.8071560859680176
91,[ 9.74682249  2.97477238  2.4674     20.          0.          0.        ],[0.71544641 0.54981201 0.5309516 ],284.3046501076914,,,0.7274749279022217
92,"[  5.96728311   0.54172192   6.6474     -18.           0.
   0.        ]",[0.39144219 0.81525407 0.30216352],316.778161195451,,,0.7787609100341797
93,[ 6.55962592  1.40781683  8.2067     -9.          2.          2.        ],[0.23855395 0.80746293 0.3855508 ],305.9451090912266,,,0.8131372928619385
94,"[  7.57624966   2.3244827    3.3302     -26.           2.
   2.        ]",[0.5962525  0.8380237  0.79781745],327.92156696879806,,,0.269437313079834
95,[11.77605515  1.78069679  5.4373      1.          2.          2.        ],[0.41851487 0.75868063 0.60694648],303.5580583603846,,,0.7987444400787354
96,"[  6.21083816   3.52385535   4.4307     -13.           2.
   1.        ]",[0.51610302 0.74503785 0.64201515],311.25628281073074,,,0.6395025253295898
97,[12.91598532  1.302071    7.2942     10.          1.          1.        ],[0.30173546 0.70790656 0.21665971],294.319714322218,,,0.8070204257965088
98,[6.08894782 0.56973592 3.3564     0.         0.         2.        ],[0.66484695 0.76953509 0.71357182],302.16281189332585,,,0.8075828552246094
99,[ 8.59789329  0.31856138  0.8644     10.          0.          0.        ],[0.81282321 0.70760778 0.64398815],297.4149319073425,,,0.5857744216918945
100,"[  8.11824769   2.73657753   3.45       -23.           1.
   0.        ]",[0.60854395 0.78360551 0.65324956],324.93167016787754,,,0.5657780170440674
101,"[  7.13183819   0.54007656   4.4306     -18.           0.
   2.        ]",[0.56913126 0.8347943  0.67076181],320.1611616383277,,,0.8211216926574707
102,"[2.99879252e+01 2.60535873e-02 7.32250000e+00 1.80000000e+01
 0.00000000e+00 1.00000000e+00]",[0.26213715 0.7068662  0.19307627],304.63937158524016,,,0.81728196144104
103,"[ 13.88945056   0.46940902   5.227      -13.           1.
   2.        ]",[0.44802558 0.83391143 0.5435627 ],321.19304154040844,,,0.5524682998657227
104,"[ 12.43337066   0.51172022   6.5488     -18.           0.
   2.        ]",[0.37332911 0.83754414 0.3897667 ],323.37285044233016,,,0.8629815578460693
105,[23.38440854  0.11614671  9.6933     21.          0.          2.        ],[0.1567568  0.70290226 0.08747429],292.5749618336863,,,0.8217711448669434
106,"[ 19.05270593   2.76150069   0.2545     -25.           0.
   0.        ]",[0.80143018 0.77882902 0.85055054],341.0367052427617,,,0.5446696281433105
107,[ 8.99050393  0.58903176  0.5596     16.          0.          2.        ],[0.8294986  0.69857703 0.6580766 ],291.8418721659792,,,0.8242514133453369
108,[11.82603903  0.67099535  1.6323     22.          0.          1.        ],[0.76516086 0.65243574 0.66725043],287.5227436761004,,,0.6297914981842041
109,[11.33563637  1.25895902  6.8934      8.          0.          2.        ],[0.36192906 0.71585    0.29021963],295.1832773532798,,,0.7963626384735107
110,[41.04710987  0.08635377  9.0791     30.          0.          1.        ],[0.14218094 0.65122672 0.10310891],301.88165609582893,,,0.8934557437896729
111,[12.3572492   0.58664634  4.3276     25.          1.          2.        ],[0.54643927 0.67573543 0.52085342],282.44300286157903,,,0.8172621726989746
112,"[8.14955142e+00 2.06142173e-03 9.58100000e-01 1.40000000e+01
 2.00000000e+00 1.00000000e+00]",[0.77616634 0.7459611  0.50438415],293.18939000089136,,,0.7862708568572998
113,"[  5.50186501   1.86523309   9.9452     -24.           2.
   1.        ]",[0.1480735  0.83529962 0.2577297 ],317.6914319188349,,,0.8008899688720703
114,[24.33091614  0.49247645  3.5537     -2.          2.          1.        ],[0.51365841 0.8000181  0.47713581],322.28473969257607,,,0.5451018810272217
115,[7.61088546 1.0573705  0.9734     8.         2.         1.        ],[0.77400039 0.73615745 0.50020163],297.58011495569167,,,0.7631266117095947
116,[ 6.48138639  1.75567702  4.8251     -3.          2.          0.        ],[0.4882709  0.74830547 0.56085292],302.90060937857174,,,0.6566190719604492
117,[10.45782841  0.15998881  2.8348     17.          0.          2.        ],[0.69203243 0.71135422 0.62361919],290.46303960181524,,,0.8143811225891113
118,[13.72436813  0.29137495  0.2027     25.          2.          0.        ],[0.80249438 0.67210569 0.77206151],288.2302931814031,,,0.7846193313598633
119,[16.44054216  0.77312341  6.7227     14.          0.          1.        ],[0.35499828 0.6928394  0.22591305],294.94471875541285,,,0.8036167621612549
120,"[ 13.11054486   0.27996722   1.2651     -23.           2.
   2.        ]",[0.728077   0.87422741 0.81284819],334.56547764012595,,,0.8153402805328369
121,[6.59654627 1.2073278  7.7921     8.         1.         2.        ],[0.29250909 0.73231407 0.14301785],289.5971184777826,,,0.8136312961578369
