Unnamed: 0,custom_adaptation,custom_confidence,custom_score,custom_time
0,"[1.88126854e+01 9.06314457e-12 5.49690000e+00 2.40000000e+01
 1.00000000e+00 0.00000000e+00]",[0.41864746 0.67592172 0.24634015],0.653474282221769,0.1210501194000244
1,[  6.0620027   2.368774    9.2179    -30.          2.          2.       ],[0.1780954  0.85053093 0.44470613],0.39336132999999995,0.1085162162780761
2,[ 5.          0.40490708  5.5645     -3.          1.          2.        ],[0.46618907 0.79984902 0.58425602],0.47975464600000006,0.1316635608673095
3,"[  5.           0.47662659   2.2753     -11.           1.
   0.        ]",[0.7154255  0.80291898 0.72689125],0.4761686705,0.0985746383666992
4,"[5.0000000e+00 2.2118154e-12 1.0930000e-01 7.0000000e+00 0.0000000e+00
 0.0000000e+00]",[0.8557503  0.73078389 0.72024657],0.4999999999998894,0.2050802707672119
5,"[2.62825920e+01 6.90849906e-11 7.37600000e+00 2.20000000e+01
 1.00000000e+00 0.00000000e+00]",[0.25160687 0.68961986 0.126903  ],0.7364732444409903,0.1493816375732422
6,"[7.86639543e+00 2.78710975e-09 3.54300000e-01 1.50000000e+01
 2.00000000e+00 1.00000000e+00]",[0.80992483 0.74134311 0.51359377],0.5318488379717556,0.1430342197418213
7,"[ 5.00000000e+00  1.42741849e-14  1.20940000e+00 -4.00000000e+00
  0.00000000e+00  2.00000000e+00]",[0.8035183  0.80022829 0.74226142],0.49999999999999933,0.087515115737915
8,"[  5.93555746   0.05534176   9.1766     -24.           0.
   1.        ]",[0.21810615 0.85579626 0.24455011],0.5076279948888889,0.1417353153228759
9,"[  5.20234668   2.70588078   6.5188     -24.           2.
   1.        ]",[0.349693   0.81254123 0.57899063],0.36695425744444443,0.2239260673522949
10,"[ 14.74775221   1.18196622   9.862      -15.           0.
   1.        ]",[0.16025609 0.80197096 0.12148694],0.549210046888889,0.1579844951629638
11,[ 5.          0.36010867  0.0659     -6.          2.          0.        ],[0.82507615 0.79998753 0.71031617],0.48199456650000005,0.0925853252410888
12,[ 5.         1.1704663  5.7157    -9.         1.         2.       ],[0.44992882 0.80001121 0.53760403],0.44147668500000004,0.088677167892456
13,[ 6.8560117   0.15461007  4.9098     -8.          0.          1.        ],[0.53519828 0.80125709 0.49100708],0.5128918487222223,0.1490242481231689
14,"[ 5.62817143e+00  1.49104480e-07  1.79590000e+00 -2.40000000e+01
  1.00000000e+00  0.00000000e+00]",[0.74014159 0.85570446 0.75274328],0.5069796751003316,0.0926976203918457
15,"[1.72912973e+01 5.80282264e-13 7.34240000e+00 1.10000000e+01
 1.00000000e+00 0.00000000e+00]",[0.28247089 0.7367953  0.15468436],0.6365699699999711,0.1144137382507324
16,[10.64756641  0.          6.0477     22.          1.          1.        ],[0.41188906 0.6977279  0.21321967],0.562750737888889,0.1589460372924804
17,"[ 5.00000000e+00  2.54751353e-12  2.76640000e+00 -9.00000000e+00
  0.00000000e+00  2.00000000e+00]",[0.70810028 0.81820284 0.7421252 ],0.49999999999987255,0.0852801799774169
18,"[ 1.75956093e+01  1.61850940e-15  9.14230000e+00 -4.00000000e+00
  1.00000000e+00  0.00000000e+00]",[0.1738166  0.79765786 0.12725106],0.6399512144444444,0.161351203918457
19,"[  5.59949875   0.80486007   5.9307     -27.           1.
   2.        ]",[0.42205591 0.8648842  0.64834576],0.4664180937222223,0.1569671630859375
20,"[  8.2265551    0.91292406   1.4672     -17.           0.
   0.        ]",[0.7725819  0.80013429 0.78306536],0.4902044092222222,0.1403467655181884
