Unnamed: 0,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
0,"[2.59187202e+01 1.22000000e-02 5.49690000e+00 2.40000000e+01
 1.00000000e+00 0.00000000e+00]",[0.38684612 0.67821776 0.22208743],146.36404488888888,,,0.0030698776245117
1,"[ 6.83956263e+00  1.22000000e-02  9.21790000e+00 -3.00000000e+01
  2.00000000e+00  2.00000000e+00]",[0.17801119 0.89596766 0.393508  ],103.96591695555556,,,0.0020892620086669
2,[ 6.83956263  1.22261212  5.5645     -3.          1.          2.        ],[0.45648786 0.77648519 0.59619921],91.86179575555556,,,0.0029990673065185
3,[  5.0225   0.0122   2.2753 -11.       1.       0.    ],[0.71589732 0.81548935 0.72319757],99.928,,,0.0021555423736572
4,[5.0225 0.0122 0.1093 7.     0.     0.    ],[0.85568975 0.73037087 0.71913837],99.928,,,0.0019800662994384
5,[2.28322e+01 1.22000e-02 7.37600e+00 2.20000e+01 1.00000e+00 0.00000e+00],[0.26387059 0.68784575 0.10760895],139.50511111111112,,,0.0030007362365722
6,"[6.83956263e+00 1.22000000e-02 3.54300000e-01 1.50000000e+01
 2.00000000e+00 1.00000000e+00]",[0.81283711 0.74058213 0.4868459 ],103.96591695555556,,,0.0019991397857666
7,[ 5.0225  0.0122  1.2094 -4.      0.      2.    ],[0.80344085 0.79989264 0.74205343],99.928,,,0.0019924640655517
8,"[ 5.47676566e+00  1.22000000e-02  9.17660000e+00 -2.40000000e+01
  0.00000000e+00  1.00000000e+00]",[0.21960868 0.85662673 0.23988894],100.93747924444445,,,0.0052309036254882
9,[  5.0225   2.0833   6.5188 -24.       2.       1.    ],[0.35128992 0.82855356 0.56637899],79.217,,,0.00327730178833
10,"[ 1.53365e+01  1.22000e-02  9.86200e+00 -1.50000e+01  0.00000e+00
  1.00000e+00]",[0.15971077 0.83267934 0.11383273],122.848,,,0.0030078887939453
11,[ 5.0225      0.71827374  0.0659     -6.          2.          0.        ],[0.82471078 0.78975996 0.71725028],92.8672626,,,0.0030083656311035
12,[ 5.0225  0.0122  5.7157 -9.      1.      2.    ],[0.45151525 0.83053441 0.52968118],99.928,,,0.003044843673706
13,[ 6.83956263  0.0122      4.9098     -8.          0.          1.        ],[0.53548318 0.80519751 0.48994385],103.96591695555556,,,0.0030784606933593
14,"[ 5.47676566e+00  1.22000000e-02  1.79590000e+00 -2.40000000e+01
  1.00000000e+00  0.00000000e+00]",[0.74066911 0.85540693 0.7508626 ],100.93747924444445,,,0.0050849914550781
15,"[1.54706101e+01 1.22000000e-02 7.34240000e+00 1.10000000e+01
 1.00000000e+00 0.00000000e+00]",[0.289371   0.73575126 0.13708369],123.14602244444444,,,0.003122329711914
16,"[1.50163444e+01 1.22000000e-02 6.04770000e+00 2.20000000e+01
 1.00000000e+00 1.00000000e+00]",[0.39233613 0.69891447 0.20222755],122.13654311111111,,,0.0019762516021728
17,[ 5.0225  0.0122  2.7664 -9.      0.      2.    ],[0.70799889 0.81789051 0.74144294],99.928,,,0.0019299983978271
18,[16.83340707  0.71827374  9.1423     -4.          1.          0.        ],[0.17524944 0.7763409  0.12023444],119.11372275555557,,,0.0029916763305664
19,"[  6.83956263   0.11306768   5.9307     -27.           1.
   2.        ]",[0.41743057 0.87867295 0.63488094],102.95724015555555,,,0.0024232864379882
20,"[ 8.65662525e+00  1.22000000e-02  1.46720000e+00 -1.70000000e+01
  0.00000000e+00  0.00000000e+00]",[0.77210863 0.82430241 0.78112592],108.00383388888889,,,0.0040845870971679
21,[ 5.0225e+00  1.2200e-02  7.6110e-01 -2.8000e+01  1.0000e+00  2.0000e+00],[0.80254275 0.88111054 0.91518771],99.928,,,0.0021040439605712
22,"[2.18303293e+01 1.22000000e-02 4.71010000e+00 1.00000000e+01
 0.00000000e+00 0.00000000e+00]",[0.48929985 0.72538424 0.39284121],137.27873177777778,,,0.0019881725311279
23,[5.0225 0.0122 2.692  6.     0.     2.    ],[0.71872729 0.7622295  0.65063298],99.928,,,0.0020058155059814
24,[ 5.0225      0.11306768  6.0394     -1.          2.          2.        ],[0.40239513 0.81340428 0.5882943 ],98.9193232,,,0.0029957294464111
25,"[  5.0225       0.71827374   9.1887     -25.           0.
   2.        ]",[0.22027738 0.85258363 0.34567277],92.8672626,,,0.0049555301666259
26,"[6.38529697e+00 1.22000000e-02 9.08000000e-02 1.40000000e+01
 1.00000000e+00 0.00000000e+00]",[0.84092279 0.71525025 0.69338456],102.9564377111111,,,0.0029637813568115
27,[ 5.0225e+00  1.2200e-02  2.4457e+00 -1.6000e+01  1.0000e+00  1.0000e+00],[0.70353804 0.84136117 0.78164069],99.928,,,0.0030772686004638
