cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
75.7655909090909,99.9638,99.9967,74.6961595959596,28.0,94.0161,80.7624,63.5628,1.0,False,False,False,False
48.3125,28.7354,99.9967,13.6657,6.0,71.8208,75.0593,60.5977,1.0,True,False,False,True
100.0,0.0,0.0,22.6961595959596,77.0,7.5391,1.6253,80.0753,0.0,False,False,False,True
100.0,0.0,0.0,11.6961595959596,69.0,53.3293,80.054,70.5053,0.0,False,False,False,True
51.508518181818175,51.963800000000006,0.0,31.910200000000003,99.0,2.4322,12.8356,94.2017,1.0,False,False,False,True
75.7655909090909,99.9638,99.9967,74.6961595959596,45.0,98.6709,3.9151,61.8843,1.0,False,False,False,False
6.108627272727272,99.9638,99.9967,74.6961595959596,50.0,73.3268,98.4476,89.9971,1.0,True,False,False,False
100.0,0.0,0.0,0.0,60.0,5.0044,65.223,37.6768,0.0,False,False,False,True
41.44186969696969,0.0,0.0,51.6961595959596,100.0,92.6164,59.3104,6.7457,1.0,False,False,False,True
76.44186969696969,99.9638,94.9967,32.3793797979798,57.0,36.8875,58.619,10.06,1.0,True,False,True,True
48.508518181818175,51.963800000000006,0.0,22.25095555555556,32.0,47.4298,72.366,51.9463,1.0,False,False,False,False
51.508518181818175,51.963800000000006,0.0,32.6961595959596,65.0,71.5749,16.7207,90.6924,1.0,False,False,False,True
100.0,0.0,0.0,0.0,37.0,79.1809,53.0692,31.1356,0.0,False,False,False,True
82.50851818181818,99.9638,54.9967,74.6961595959596,57.0,91.1472,30.0571,47.7731,1.0,False,False,False,False
100.0,0.0,0.0,11.6961595959596,54.0,8.7951,97.14,64.1799,0.0,False,False,True,True
78.8806,32.2781,55.4904,38.5005,79.0,86.3154,36.3292,89.1413,1.0,False,False,False,True
75.7655909090909,99.9638,99.9967,74.6961595959596,63.0,92.8676,18.7256,55.7951,1.0,False,False,True,False
100.0,0.0,0.0,11.6961595959596,86.0,81.9628,80.0029,77.7698,0.0,False,False,True,True
48.49899696969696,51.82754747474749,0.0,32.50780404040405,68.0,53.6763,79.7056,39.447,1.0,False,False,False,True
100.0,0.0,0.0,0.0,48.0,5.8405,17.4103,42.6772,0.0,False,False,False,True
82.44186969696969,51.81781515151516,54.9967,74.6961595959596,92.0,48.5672,34.9167,13.1011,1.0,True,False,False,True
52.334900000000005,51.8216,0.0,36.6097,34.0,23.4219,55.6327,75.5008,1.0,False,False,False,True
62.6913,51.8869,0.0,51.592,20.0,30.5299,88.347,72.1533,1.0,False,False,False,True
100.0,0.0,0.0,0.0,26.0,25.0392,87.8182,57.3263,0.0,False,False,False,False
100.0,0.0,0.0,11.250955555555556,97.0,20.7041,57.6769,92.789,0.0,False,False,False,True
100.0,0.0,0.0,11.6961595959596,16.0,10.2433,71.0307,90.0647,0.0,False,False,False,True
6.0991060606060605,84.81781515151516,99.9967,74.6961595959596,98.0,35.0461,95.9395,33.3524,1.0,True,False,False,True
100.0,0.0,0.0,0.0,91.0,63.5706,20.2699,37.0342,0.0,False,False,False,True
100.0,0.0,0.0,0.0,86.0,39.0552,87.3664,91.7777,0.0,False,False,False,True
85.50851818181818,51.963800000000006,54.9967,74.6961595959596,38.0,23.0321,17.0318,57.9137,1.0,True,False,True,True
100.0,0.0,0.0,11.6961595959596,32.0,65.934,46.6649,66.7595,0.0,False,False,True,True
76.50851818181818,0.0,0.0,22.499242424242432,20.0,72.492,98.0729,81.4842,0.0,False,False,True,True
100.0,0.0,0.0,11.6961595959596,85.0,50.5482,73.1106,66.2633,0.0,False,False,True,True
100.0,0.0,0.0,0.0,45.0,22.5852,86.9931,1.8369,0.0,False,False,False,True
51.540400000000005,52.4914,0.0,32.810599999999994,81.0,53.4866,25.5871,96.7233,1.0,False,False,True,False
100.0,0.0,0.0,0.0,65.0,62.7183,42.6459,39.865,0.0,False,False,False,True
82.2053,49.8661,55.706,74.6961595959596,37.0,58.9547,54.8968,38.7333,1.0,True,False,False,False
6.108627272727272,99.9638,99.9967,74.6961595959596,37.0,85.3993,99.8589,84.4792,1.0,True,False,False,False
51.508518181818175,51.963800000000006,0.0,31.910200000000003,27.0,10.0443,72.3038,62.2536,1.0,False,False,False,True
78.50851818181818,89.9638,94.9967,49.49924242424243,11.0,30.744,16.739,94.5851,1.0,False,False,True,True
48.508518181818175,51.963800000000006,0.0,22.25095555555556,26.0,14.0409,48.8787,34.3611,1.0,False,False,False,True
100.0,0.0,0.0,0.0,91.0,31.7301,71.8311,41.8239,0.0,False,False,False,True
100.0,0.0,0.0,0.0,71.0,48.8888,49.0062,41.9591,0.0,False,False,True,False
51.508518181818175,51.963800000000006,0.0,32.6961595959596,37.0,46.8805,53.9955,53.2629,1.0,False,False,False,True
75.7655909090909,99.9638,99.9967,74.6961595959596,21.0,94.8766,71.2743,47.2309,1.0,False,False,False,True
62.508518181818175,99.9638,99.9967,74.9102,3.0,9.0848,68.2962,51.4503,1.0,False,False,False,False
51.508518181818175,51.963800000000006,0.0,22.25095555555556,88.0,56.5751,91.5174,63.1102,1.0,False,False,True,True
100.0,0.0,0.0,0.0,26.0,1.6778,89.1919,65.3763,0.0,False,False,False,True
100.0,0.0,0.0,10.910200000000003,82.0,7.31,69.8751,49.6013,0.0,False,False,False,True
66.50851818181818,0.0,0.0,0.0,1.0,87.0757,24.7988,30.4402,0.0,False,False,True,True
51.7122,21.7641,99.9967,13.1064,94.0,36.3196,47.4128,30.174,1.0,True,False,False,False
85.50851818181818,89.9638,94.9967,49.49924242424243,43.0,7.0674,35.4758,25.5403,1.0,True,False,False,True
51.508518181818175,84.6675,20.2553,51.9305,82.0,60.9555,87.7245,36.7579,1.0,True,False,True,True
82.49899696969696,51.81781515151516,51.9967,74.6961595959596,59.0,42.5395,4.4627,26.6783,1.0,False,False,False,False
100.0,0.0,0.0,11.6961595959596,99.0,80.504,20.1676,46.9617,0.0,False,False,False,False
100.0,0.0,0.0,0.0,48.0,62.3778,92.0233,27.9015,0.0,False,False,False,True
100.0,0.0,0.0,0.0,90.0,21.8105,16.4744,34.2149,0.0,False,False,False,False
100.0,0.0,0.0,0.0,60.0,28.2301,80.153,8.6693,0.0,False,False,False,True
51.508518181818175,51.963800000000006,0.0,32.6961595959596,62.0,24.2833,49.5006,81.4286,1.0,False,False,False,True
41.44186969696969,84.81781515151516,0.0,51.50780404040405,71.0,28.6194,80.3802,14.1559,1.0,False,False,True,True
100.0,0.0,0.0,11.6961595959596,10.0,59.5624,21.17,39.0932,0.0,False,False,False,True
48.508518181818175,0.0,99.9967,74.6961595959596,86.0,22.4488,66.7954,46.9028,1.0,False,False,True,True
62.508518181818175,99.9638,0.0,51.6961595959596,12.0,26.3111,39.6833,83.8623,1.0,False,False,True,True
100.0,0.0,0.0,0.0,14.0,18.0452,71.0715,12.1351,0.0,False,False,False,False
51.508518181818175,51.963800000000006,0.0,32.6961595959596,50.0,70.7425,18.4708,82.298,1.0,False,False,False,True
82.50851818181818,51.7902,52.0326,36.2011,21.0,44.7287,21.3679,87.0674,1.0,True,False,False,True
100.0,0.0,0.0,0.0,84.0,87.8107,84.3662,35.7453,0.0,False,False,False,True
51.49899696969696,31.36039595959597,0.0,36.6961595959596,41.0,39.5392,74.4652,23.6269,1.0,False,False,True,True
85.50851818181818,51.963800000000006,54.9967,74.6961595959596,64.0,76.4038,20.6303,45.2684,1.0,False,False,False,False
82.44186969696969,84.9638,99.9967,16.370818181818187,42.0,21.495,34.0723,6.1762,1.0,True,False,False,True
76.0644,84.8977,99.9967,15.7043,90.0,44.508,14.4429,5.3168,1.0,True,False,False,False
82.50851818181818,99.9638,54.9967,74.6961595959596,56.0,90.7765,40.652,89.0938,1.0,False,False,False,True
85.49899696969696,84.81781515151516,94.9967,74.6961595959596,98.0,71.7472,16.994,29.3619,1.0,True,False,False,True
51.49899696969696,51.82754747474749,0.0,32.6961595959596,73.0,29.5537,17.6515,57.9269,1.0,False,False,False,False
85.50851818181818,51.944335353535365,54.9967,74.6961595959596,100.0,11.5368,76.231,80.9752,1.0,True,False,False,True
100.0,0.0,0.0,22.499242424242432,19.0,37.9809,98.5365,25.7232,0.0,False,False,False,False
100.0,0.0,0.0,0.0,23.0,43.1019,80.2261,74.9473,0.0,False,False,False,True
100.0,0.0,0.0,11.17390101010101,88.0,79.9677,57.9219,82.0301,0.0,False,False,True,True
100.0,0.0,0.0,10.910200000000003,5.0,76.4281,24.7662,84.7851,0.0,False,False,False,True
85.6328,49.9355,99.9967,13.3284,74.0,74.2295,11.268,60.2338,1.0,False,False,False,True
100.0,0.0,0.0,11.499242424242432,6.0,65.3369,24.5898,55.4836,0.0,False,False,False,True
100.0,0.0,0.0,0.0,82.0,88.9359,97.3937,2.3105,0.0,False,False,False,True
100.0,0.0,0.0,0.0,38.0,25.8249,33.3249,63.0646,0.0,False,False,False,True
100.0,0.0,0.0,0.0,31.0,51.3233,66.4791,33.9789,0.0,False,False,True,False
85.6509,0.0,50.4676,51.5957,82.0,15.7273,12.3825,47.1039,0.0,False,False,False,False
100.0,0.0,0.0,0.0,54.0,11.8865,25.2318,5.3527,0.0,False,False,False,False
86.50851818181818,0.0,54.9967,51.6961595959596,95.0,60.5751,45.1715,45.3261,0.0,False,False,False,True
82.44186969696969,89.9638,54.9967,32.37081818181819,58.0,7.0547,68.2173,15.3279,1.0,True,False,False,True
100.0,0.0,0.0,0.0,63.0,65.509,54.1144,33.0372,0.0,False,False,False,True
51.6749,21.8742,0.0,32.747699999999995,91.0,57.2054,68.9015,77.5405,1.0,False,False,True,True
100.0,0.0,0.0,10.910200000000003,88.0,17.256,63.5738,53.0371,0.0,False,False,False,True
82.7555,51.760000000000005,92.9967,22.2121,98.0,84.5586,26.054,80.9919,1.0,False,False,False,False
100.0,0.0,0.0,0.0,77.0,28.8924,76.7274,4.839,0.0,False,False,False,True
100.0,0.0,0.0,0.0,32.0,46.6331,86.3033,64.8067,0.0,False,False,False,False
100.0,0.0,0.0,0.0,47.0,95.2326,45.7026,62.3654,0.0,False,False,False,True
100.0,0.0,0.0,11.19958585858586,24.0,79.9671,93.2739,22.4841,0.0,False,False,False,False
76.3827,0.0,8.8336,51.16160000000001,89.0,38.9129,16.9771,40.9367,0.0,False,False,True,False
79.1883,31.7911,54.9967,38.499,38.0,28.9017,12.1227,89.7686,1.0,True,False,False,True
100.0,0.0,0.0,0.0,78.0,48.6461,87.5386,94.6616,0.0,False,False,False,False
100.0,0.0,0.0,0.0,38.0,2.4287,89.2973,30.9055,0.0,False,False,False,False
100.0,0.0,0.0,0.0,82.0,26.8516,86.514,21.0627,0.0,False,False,False,False
82.50851818181818,52.3351,44.2962,74.4672,74.0,7.6794,71.1908,67.1314,1.0,True,False,False,True
100.0,0.0,0.0,0.0,95.0,78.68,31.5354,25.2317,0.0,False,False,False,False
48.508518181818175,0.0,0.0,36.6961595959596,74.0,15.9499,94.503,4.9163,1.0,False,False,False,True
82.49899696969696,84.81781515151516,94.9967,74.6961595959596,74.0,42.3833,85.8595,31.4196,1.0,True,False,True,True
51.1552,35.4987,99.9967,13.0936,21.0,22.7342,3.6821,8.9668,1.0,False,False,False,False
82.44186969696969,89.9638,94.9967,74.9102,93.0,18.1664,62.7271,11.4897,1.0,True,False,True,True
100.0,0.0,0.0,11.499242424242432,5.0,67.1432,27.9526,29.234,0.0,False,False,True,True
100.0,0.0,0.0,11.6961595959596,52.0,70.8563,71.6528,84.8777,0.0,False,False,False,False
100.0,0.0,0.0,15.6961595959596,23.0,38.989,6.1649,69.7691,0.0,False,False,False,True
100.0,0.0,0.0,11.6961595959596,82.0,18.895,66.289,81.9487,0.0,False,False,False,True
85.6725,90.4372,51.9905,74.6961595959596,22.0,15.0688,78.6959,44.3103,1.0,True,False,False,False
51.508518181818175,51.963800000000006,51.9967,74.9102,27.0,25.6482,52.8556,10.7937,1.0,True,False,True,True
47.9447,99.9638,18.1958,74.9429,13.0,82.4189,55.375,31.8922,1.0,True,False,True,False
79.21119999999999,52.4464,19.3991,74.6961595959596,74.0,52.2351,24.075,58.0756,1.0,False,False,False,True
100.0,0.0,0.0,0.0,7.0,90.7255,11.0748,16.4419,0.0,False,False,True,True
100.0,0.0,0.0,11.499242424242432,16.0,39.9649,64.8332,82.482,0.0,False,False,False,True
79.1813,31.8974,55.478,49.6961595959596,26.0,29.0323,72.1478,66.613,1.0,True,False,True,True
51.089,51.963800000000006,55.122600000000006,21.9545,11.0,23.3967,12.492,89.5971,1.0,False,False,True,True
82.0973,52.2897,96.9967,22.3435,71.0,29.9645,44.1947,44.6872,1.0,True,False,False,False
100.0,0.0,0.0,11.499242424242432,2.0,28.7738,36.8464,53.9245,0.0,False,False,False,True
52.47995454545454,0.0,0.0,32.6961595959596,90.0,88.3923,38.8531,24.8958,1.0,False,False,True,True
75.7655909090909,99.9638,99.9967,74.6961595959596,9.0,92.3658,47.9727,87.2461,1.0,False,False,True,False
100.0,0.0,0.0,0.0,41.0,35.7685,32.7398,38.607,0.0,False,False,True,True
100.0,0.0,0.0,0.0,73.0,95.8792,50.9491,32.1419,0.0,False,False,False,True
82.44186969696969,51.963800000000006,51.9967,51.49924242424243,39.0,74.1906,10.8936,27.2651,1.0,True,False,True,False
78.50851818181818,89.9638,99.9967,74.70472121212121,89.0,91.5712,15.8401,88.0741,1.0,False,False,False,True
48.508518181818175,0.0,0.0,51.6961595959596,61.0,93.8559,59.3479,24.3785,1.0,False,False,False,True
100.0,0.0,0.0,0.0,21.0,74.6473,21.1146,6.5472,0.0,False,False,False,False
100.0,0.0,0.0,0.0,97.0,86.5388,24.7489,99.2266,0.0,False,False,False,False
100.0,0.0,0.0,16.499242424242432,64.0,6.1977,4.8773,63.2899,0.0,False,False,False,True
100.0,0.0,0.0,0.0,57.0,83.9625,79.5187,0.3422,0.0,False,False,False,True
100.0,0.0,0.0,11.499242424242432,19.0,86.1349,52.7975,76.9383,0.0,False,False,True,True
82.64181515151515,99.9638,99.9967,16.24239393939394,2.0,58.3739,67.0075,95.0135,1.0,False,False,False,False
62.508518181818175,21.2129,54.83540000000001,51.4679,71.0,10.616,39.8497,43.0514,1.0,True,False,False,True
76.50851818181818,99.9638,51.9967,74.6961595959596,62.0,91.5501,78.4329,50.8415,1.0,False,False,False,True
85.50851818181818,51.963800000000006,54.9967,74.6961595959596,31.0,29.2501,27.556,98.3748,1.0,False,False,False,True
62.508518181818175,97.9638,98.9967,22.370818181818187,9.0,48.5428,86.6963,80.3153,1.0,True,False,False,False
51.7653,52.2015,0.0,49.3273,60.0,49.6209,15.8988,82.6995,1.0,False,False,False,True
100.0,0.0,0.0,11.17390101010101,78.0,82.1202,51.9066,93.3766,0.0,False,False,False,True
100.0,0.0,0.0,11.6961595959596,86.0,50.7355,39.0115,80.0006,0.0,False,False,False,True
100.0,0.0,0.0,11.499242424242432,94.0,15.1063,44.2549,81.1367,0.0,False,False,False,False
100.0,0.0,0.0,0.0,95.0,96.8565,70.8774,73.4094,0.0,False,False,False,True
82.44186969696969,48.251900000000006,54.84,74.4682,100.0,49.6181,69.4044,30.4719,1.0,True,False,True,True
51.508518181818175,51.963800000000006,0.0,51.9102,74.0,56.3265,51.4462,46.0419,1.0,False,False,True,True
48.508518181818175,0.0,0.0,51.6961595959596,31.0,99.5064,34.6719,23.1241,1.0,False,False,False,True
100.0,0.0,0.0,0.0,28.0,75.5861,85.285,14.1644,0.0,False,False,True,False
85.50851818181818,84.9638,94.9967,74.6961595959596,44.0,28.9499,56.9378,33.7025,1.0,True,False,True,True
100.0,0.0,0.0,11.6961595959596,70.0,7.7813,59.3826,78.2962,0.0,False,False,False,True
51.6504,21.3007,0.0,32.7937,67.0,14.6945,45.4962,81.9985,1.0,False,False,False,True
100.0,0.0,0.0,0.0,26.0,10.5161,87.8631,70.9152,0.0,False,False,False,False
48.49899696969696,51.81781515151516,0.0,32.6961595959596,70.0,18.4605,88.4946,33.2695,1.0,False,False,False,True
100.0,0.0,0.0,11.6961595959596,87.0,28.5563,22.2467,77.8293,0.0,False,False,False,False
100.0,0.0,0.0,11.499242424242432,87.0,5.3475,13.6371,83.393,0.0,False,False,False,True
100.0,0.0,0.0,0.0,48.0,30.3794,70.3946,15.5436,0.0,False,False,False,True
85.64181515151515,84.9638,94.9967,49.49924242424243,91.0,63.599,74.4087,45.1126,1.0,True,False,True,True
62.7519,0.0,0.0,51.1521,97.0,21.1762,4.488,52.7316,0.0,False,False,False,True
51.3272,84.7846,20.0638,74.6961595959596,17.0,75.6586,38.8792,98.6321,1.0,False,False,False,True
48.508518181818175,84.9638,94.9967,74.6961595959596,18.0,88.8299,32.5326,94.6945,1.0,False,False,True,True
100.0,0.0,0.0,0.0,8.0,22.9437,15.5891,3.4096,0.0,False,False,False,True
100.0,0.0,0.0,11.6961595959596,81.0,49.7494,28.6124,73.357,0.0,False,False,True,True
82.0365,21.9905,99.9967,51.5337,14.0,50.2314,3.1629,49.4405,1.0,False,False,False,False
100.0,0.0,0.0,11.6961595959596,41.0,95.6961,95.1209,91.7541,0.0,False,False,False,True
100.0,0.0,0.0,0.0,18.0,1.3917,67.8113,43.7903,0.0,False,False,False,True
100.0,0.0,0.0,0.0,46.0,92.1397,8.0684,42.214,0.0,False,False,False,True
100.0,0.0,0.0,15.6961595959596,54.0,41.2867,2.9162,69.616,0.0,False,False,True,False
100.0,0.0,0.0,0.0,55.0,70.8765,40.7791,2.0893,0.0,False,False,False,True
100.0,0.0,0.0,0.0,63.0,64.7478,51.5217,34.3761,0.0,False,False,False,True
100.0,0.0,0.0,0.0,40.0,56.9993,69.2379,38.3119,0.0,False,False,False,True
81.9276,89.9638,44.9393,38.364,39.0,44.9899,29.718,49.3579,1.0,True,False,True,True
100.0,0.0,0.0,0.0,45.0,19.574,28.8687,76.5667,0.0,False,False,False,False
100.0,0.0,0.0,0.0,32.0,99.785,55.1231,27.3054,0.0,False,False,False,True
100.0,0.0,0.0,11.6961595959596,79.0,56.4294,60.4504,86.4271,0.0,False,False,False,False
82.50851818181818,51.963800000000006,54.9967,74.6961595959596,95.0,64.2645,38.9327,12.9535,1.0,True,False,False,True
100.0,0.0,0.0,11.6961595959596,7.0,53.3481,39.1025,54.4695,0.0,False,False,False,False
82.8526,51.81781515151516,55.371300000000005,31.8722,59.0,30.7398,83.1078,56.0603,1.0,True,False,True,True
100.0,0.0,0.0,0.0,77.0,81.2872,20.7674,37.8286,0.0,False,False,True,False
100.0,0.0,0.0,0.0,51.0,90.7071,39.8179,89.0227,0.0,False,False,False,False
41.44186969696969,0.0,0.0,36.6961595959596,49.0,84.1291,64.7841,5.703,1.0,False,False,False,True
69.50851818181818,97.9638,99.9967,49.49924242424243,98.0,82.6797,91.5141,11.0153,1.0,True,False,False,False
100.0,0.0,0.0,0.0,98.0,12.1996,72.0769,16.7461,0.0,False,False,False,True
100.0,0.0,0.0,0.0,35.0,96.9361,61.9382,9.2178,0.0,False,False,False,True
100.0,0.0,0.0,11.6961595959596,27.0,76.3792,73.6257,61.8686,0.0,False,False,False,False
100.0,0.0,0.0,0.0,48.0,33.0124,48.5266,6.8757,0.0,False,False,True,False
6.0991060606060605,84.81781515151516,99.9967,74.6961595959596,63.0,3.9878,96.5523,15.8663,1.0,True,True,False,False
100.0,0.0,0.0,0.0,31.0,51.2587,23.7691,2.2337,0.0,False,False,False,True
82.3741,50.4524,99.9967,16.2673,18.0,72.6326,92.9963,76.9819,1.0,False,False,False,False
62.508518181818175,99.9638,0.0,51.6961595959596,17.0,43.3262,90.5037,37.0594,1.0,False,False,False,True
100.0,0.0,0.0,32.6961595959596,78.0,50.8331,96.4122,16.5598,0.0,False,False,False,True
82.77109999999999,35.8397,54.894400000000005,74.6961595959596,34.0,46.0578,27.7997,56.5956,1.0,True,False,True,True
100.0,0.0,0.0,0.0,41.0,97.7584,38.4799,12.0882,0.0,False,False,False,True
48.9113,51.977,0.0,32.346599999999995,91.0,5.5556,80.6662,38.3397,1.0,False,False,False,True
100.0,0.0,0.0,0.0,47.0,80.5772,71.9532,99.3432,0.0,False,False,False,False
58.508518181818175,21.96380000000001,0.0,31.910200000000003,38.0,55.644,83.8609,57.6185,1.0,False,False,True,True
100.0,0.0,0.0,0.0,23.0,18.6143,31.021,39.2123,0.0,False,False,True,False
100.0,0.0,0.0,0.0,53.0,17.7821,10.72,76.392,0.0,False,False,False,True
