,nsga3_adaptation,custom_adaptation,nsga3_confidence,custom_confidence,nsga3_score,custom_score,score_diff,score_improvement[%],nsga3_time,custom_time,speed-up
0,"[92.75801482  5.75424854  8.48871999 17.26709392 98.          5.3718
 83.6663     35.6999      0.        ]","[94.93759697 42.6328     45.6236     28.6398     98.          5.3718
 83.6663     35.6999      0.        ]",[0.81 0.8  0.83 0.8 ],[0.8  0.81 0.94 0.83],361.24795237001763,278.04139696969696,-83.20655540032067,-0.2303308706788023,41.69195795059204,93.4521152973175,0.4461317736677148
1,"[91.66642687  5.59315573 12.45747158  5.93874544 66.         77.3694
 75.1517      8.5953      0.        ]","[93.91827576  6.09120303 11.19611717 23.2755202  66.         77.3694
 75.1517      8.5953      0.        ]",[0.87 0.87 0.85 0.8 ],[0.8  0.85 0.87 0.8 ],367.6770541348742,353.35543535353537,-14.321618781338827,-0.038951625129386665,40.704123735427856,16.4544460773468,2.4737462169246838
2,"[93.07865718  5.62754966 11.9317299   6.82148369 80.         68.855
 90.7475     41.78        0.        ]","[92.91827576  6.09120303 11.13851111  8.13727778 80.         68.855
 90.7475     41.78        0.        ]",[0.81 0.84 0.83 0.81],[0.82 0.86 0.87 0.81],368.69789393073097,367.5512838383838,-1.1466100923471458,-0.0031098905397126163,42.82582640647888,11.984626531600952,3.5733968258048043
3,"[94.3522329   6.36077777 13.4969927   6.23094595 85.         64.602
 91.9105     46.7513      0.        ]","[93.92793636  6.17895758 12.48414747 11.19257475 85.         64.602
 91.9105     46.7513      0.        ]",[0.83 0.85 0.8  0.8 ],[0.83 0.83 0.81 0.81],368.26351648723033,364.0722565656566,-4.19125992157376,-0.011381143485385398,40.653780460357666,5.702992916107178,7.128499203556375
4,"[94.61379849 53.38970992 33.1552595  78.1019135  54.         25.9353
 99.3403     66.1919      1.        ]","[93.92793636 71.1128     95.5422     62.3206     54.         25.9353
 99.3403     66.1919      1.        ]",[0.96 0.94 0.37 0.64],[0.86 0.93 0.34 0.5 ],229.96691556253455,164.9523363636364,-65.01457919889816,-0.28271275039656235,48.032490491867065,1.398918628692627,34.335442753204525
5,"[41.51734621  5.3895985  93.33847684  6.92113902  2.         14.6445
 90.8598     33.5894      0.        ]","[53.6441     86.0679     73.701       6.09119697  2.         14.6445
 90.8598     33.5894      0.        ]",[0.66 0.79 0.8  0.75],[0.7  0.55 0.72 0.62],235.86813184705375,187.78400303030304,-48.084128816750706,-0.20386021816601474,45.311028242111206,0.6061248779296875,74.75526890907031
6,"[92.9209111   5.65529109  8.68251234  7.51110649 34.         29.8682
 45.8168     59.2961      0.        ]","[93.91827576 10.27646263 17.38813737  5.09119697 34.         29.8682
 45.8168     59.2961      0.        ]",[0.84 0.89 0.89 0.81],[0.93 0.88 0.82 0.8 ],371.0720011867305,361.1624787878788,-9.90952239885172,-0.026705120211602977,40.85432744026184,14.304622650146484,2.8560227305152632
7,"[95.17889816 10.45555388  7.90140201  4.63078179 64.         82.5339
  7.6463     66.2219      1.        ]","[92.91827576 62.9521     65.8888      9.5599     64.         82.5339
  7.6463     66.2219      1.        ]",[0.94 0.81 0.81 0.8 ],[0.91 0.77 0.95 0.95],372.19116047653546,254.51747575757577,-117.67368471895969,-0.31616464122440746,40.012906312942505,1.0503668785095215,38.09421939286692
8,"[94.44436786  6.33434003 17.10680415  5.93753861  7.         34.4134
 48.9579     77.0954      0.        ]","[93.8695      5.7164     16.7363      6.09119697  7.         34.4134
 48.9579     77.0954      0.        ]",[0.86 0.89 0.81 0.8 ],[0.85 0.93 0.82 0.81],365.0656850685366,365.325603030303,0.2599179617664049,0.0007119758783069642,40.07436227798462,60.10015511512756,0.6667929924842684
9,"[95.00718829 36.98102172 85.07489201  5.19359602  6.         52.7308
 86.6572     16.969       1.        ]","[93.92793636 85.89074444 86.86818788 21.22943939  6.         52.7308
 86.6572     16.969       1.        ]",[0.81 0.83 0.82 0.8 ],[0.87 0.9  0.88 0.69],267.7576785457073,199.93956464646465,-67.81811389924263,-0.25328167717761946,39.21573805809021,1.7696592807769775,22.16004995089922
