Unnamed: 0,custom_adaptation,custom_confidence,custom_score,custom_time
0,"[ 9.65353782 57.7064649  92.66670364 99.68585876 61.         59.4238
 36.5804     43.2471      1.        ]",[0.94194664 0.55810996 0.99221355 0.92551974],0.14898627629999994,3.2879154682159424
1,"[ 8.42528147 50.78305735 63.53602188 93.23012539 67.         23.949
 25.0238     53.6776      1.        ]",[0.95446987 0.60553489 0.99755585 0.93592902],0.2521901921249998,3.5027990341186523
2,"[ 2.81326012 82.04625955 98.64693955 94.97662374 65.         87.5775
 98.0319     60.0834      0.        ]",[0.26871644 0.65883146 0.00424659 0.03891502],0.06785859319999998,9.302653074264526
3,"[10.21853621 83.63398216 88.69509204 93.01602888 65.         13.5431
 46.469       6.9455      0.        ]",[0.81922046 0.21259395 0.01206568 0.21489096],0.11218358282499996,6.683927774429321
4,"[26.24141333 97.45099937 80.93266659 83.08035629 33.         91.9392
 78.1618     52.4151      0.        ]",[0.0620701  0.42968051 0.39831325 0.09538194],0.16194347770000006,8.309964179992676
5,"[50.89096851 99.47181    85.63546838 64.5573358  50.         78.7386
 92.5354     96.4319      0.        ]",[0.01814048 0.39321601 0.00434725 0.10931259],0.2530658858249999,7.933754920959473
6,"[ 8.49072405 99.93975288 50.16844728 77.51084933  8.         37.4304
 11.9677     23.3809      0.        ]",[0.52726916 0.33219651 0.02102482 0.363738  ],0.2021791864,9.410379648208618
7,"[ 2.3698895  67.69754338 81.79450858 63.8125589  58.         55.9296
 77.3951     73.4457      1.        ]",[0.94957729 0.53414673 0.99642879 0.91176475],0.2226631965999999,4.894948482513428
8,"[40.60362635 96.22974322 68.4157297  89.54029515 79.         78.6461
 46.5971     37.491       0.        ]",[0.3184537  0.6235196  0.43922624 0.20145343],0.21604464569999993,14.179222822189333
9,"[  1.90004234  55.47230775  71.47866365  71.48581498 100.
  61.8901      33.7806      13.9916       0.        ]",[0.75950308 0.8372063  0.00471095 0.3268944 ],0.2586581399000001,11.56540322303772
10,"[10.29087685 99.77595458 68.16026943 98.60018424  6.         38.2341
 60.9858     26.0793      0.        ]",[0.47931682 0.68571019 0.00224543 0.18730271],0.10938617149999996,9.291012525558472
11,"[28.91021463 64.09471406 76.36076873 95.92566149 36.         13.0175
  6.4716     51.7144      0.        ]",[0.35320041 0.84153124 0.20731539 0.29573449],0.231322675875,8.367303848266602
12,"[11.09465061 67.88260541 92.9473876  94.95349361 71.         17.7223
 43.7174     75.8446      1.        ]",[0.95910945 0.55233845 0.99844605 0.92707609],0.138277909975,5.687067747116089
13,"[12.88038896 87.74570676 98.50176609 93.2893104  75.         45.8191
 57.4668     65.4021      1.        ]",[0.95593931 0.66556908 0.99811029 0.93646284],0.08335901427500003,5.203009605407715
14,"[19.91519917 85.04938184 38.46884946 85.07984061 17.         94.4083
 90.4286     99.624       1.        ]",[0.00984638 0.00925777 0.66292137 0.42039343],0.27829281815000007,11.460073709487917
