,nsga3_adaptation,custom_adaptation,nsga3_confidence,custom_confidence,nsga3_score,custom_score,score_diff,score_improvement[%],nsga3_time,custom_time,speed-up
0,"[5.00071329e-01 6.39022160e+00 2.10912524e-08 3.00000000e+00
 1.00000000e+01 2.40555035e+04 6.00000000e+01]","[1.00000000e+00 5.45568788e+00 0.00000000e+00 3.00000000e+00
 1.00000000e+01 2.40555035e+04 6.00000000e+01]","[0.84241321 0.16100546 0.9924598  0.9782148  0.16100546 0.2
 0.9782148  0.99965469 0.95012172 0.99965469 0.00496871 0.67821735]","[0.82259727 0.16587822 0.99272584 0.07414992 0.16587822 0.22
 0.07414992 0.02641476 0.13553867 0.02641476 0.00624731 0.02952481]",291.1098497115229,292.5443121212121,1.4344624096892176,0.00492756398009448,7.391474962234497,0.14962315559387207,49.40060870188746
1,"[5.00056643e-01 5.92858605e+00 6.77951134e-09 1.00000000e+00
 1.60000000e+01 3.25984996e+04 1.40000000e+01]","[1.00000000e+00 5.45568788e+00 0.00000000e+00 1.00000000e+00
 1.60000000e+01 3.25984996e+04 1.40000000e+01]","[0.32585094 0.16326363 0.97767052 0.99994042 0.16326363 0.17
 0.99994042 0.99976223 0.99987521 0.99976223 0.01347279 0.02898719]","[0.51056516 0.16435813 0.97893343 0.08103162 0.16435813 0.16
 0.08103162 0.02318247 0.11474752 0.02318247 0.01354711 0.01274948]",293.57147058215344,294.5443121212121,0.9728415390586633,0.0033138149872993946,6.019798517227173,0.1433711051940918,41.98752955888662
2,"[5.00246223e-01 6.38937682e+00 1.58173742e-08 4.00000000e+00
 4.00000000e+00 2.41641234e+04 2.60000000e+01]","[0.00000000e+00 5.45568788e+00 0.00000000e+00 4.00000000e+00
 4.00000000e+00 2.41641234e+04 2.60000000e+01]","[0.60620561 0.19985339 0.99015441 0.9782148  0.19985339 0.42
 0.9782148  0.99976603 0.94607644 0.99976603 0.05224579 0.77800882]","[0.2577467  0.21232926 0.98879599 0.09418376 0.21232926 0.45
 0.09418376 0.05276449 0.13238918 0.05276449 0.06777166 0.07337732]",290.11086938849587,290.5443121212121,0.43344273271623024,0.001494058921783432,5.876339673995972,0.1442868709564209,40.7267801640165
3,"[5.00067928e-01 6.39269852e+00 7.15203734e-08 1.00000000e+00
 2.00000000e+00 2.79962709e+04 6.40000000e+01]","[0.00000000e+00 5.45568788e+00 0.00000000e+00 1.00000000e+00
 2.00000000e+00 2.79962709e+04 6.40000000e+01]","[6.64607593e-01 3.01455852e-01 9.72027854e-01 9.66036654e-01
 3.01455852e-01 2.30000000e-01 9.66036654e-01 9.99687788e-01
 9.30639259e-01 9.99687788e-01 7.91033497e-04 4.98523673e-01]","[0.26468601 0.31779706 0.96824441 0.0861847  0.31779706 0.23
 0.0861847  0.04646174 0.11201855 0.04646174 0.00313338 0.01416228]",293.10736933990955,293.5443121212121,0.43694278130254816,0.00149072601718122,5.02824068069458,0.1441938877105713,34.87138574685884
4,"[5.00256983e-01 5.07237552e+00 5.00057912e-01 2.00000000e+00
 1.20000000e+01 3.07401560e+03 1.00000000e+02]","[0.0000000e+00 5.0012000e+00 0.0000000e+00 2.0000000e+00 1.2000000e+01
 3.0740156e+03 1.0000000e+02]","[0.9296563  0.16722839 0.98531946 0.99999966 0.16722839 0.43
 0.99999966 0.99999908 0.99999924 0.99999908 0.21033974 0.50200516]","[0.36936924 0.17431808 0.98138186 0.99999874 0.17431808 0.34
 0.99999874 0.99999681 0.99999627 0.99999681 0.0712852  0.03568606]",292.9278235525678,292.9988,0.07097644743220144,0.0002423001221646132,6.659899711608887,0.18810653686523438,35.404935004360084
5,"[5.00124291e-01 5.20183606e+00 3.40332290e-08 3.00000000e+00
 2.00000000e+00 1.99849801e+04 8.20000000e+01]","[0.00000000e+00 5.00120000e+00 0.00000000e+00 3.00000000e+00
 2.00000000e+00 1.99849801e+04 8.20000000e+01]","[0.70793154 0.24952689 0.98920012 0.82554667 0.24952689 0.49
 0.82554667 0.91983532 0.71727585 0.91983532 0.05409822 0.73780788]","[0.29586617 0.25563534 0.98815336 0.55783854 0.25563534 0.5
 0.55783854 0.85294401 0.3961821  0.85294401 0.08447258 0.40857032]",292.2982881957469,291.9988,-0.29948819574690333,-0.0010245978435095776,5.917932510375977,0.16753745079040527,35.323042594097366
6,"[5.00000128e-01 6.39028126e+00 6.85684967e-09 2.00000000e+00
 1.00000000e+01 1.44030872e+04 3.60000000e+01]","[1.00000000e+00 5.00120000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+01 1.44030872e+04 3.60000000e+01]","[0.60620561 0.1886594  0.97241674 0.9782148  0.1886594  0.19
 0.9782148  0.9995861  0.95012172 0.9995861  0.04324613 0.33285965]","[0.80391558 0.19847036 0.97276956 0.01075194 0.19847036 0.31
 0.01075194 0.00541423 0.01292823 0.00541423 0.2492135  0.00762421]",292.10971886257164,293.9988,1.8890811374283771,0.00646702596813333,6.609429359436035,0.09580111503601074,68.99115273294693
7,"[1.41269560e-09 5.07210432e+00 5.00044844e-01 3.00000000e+00
 2.10000000e+01 1.04523070e+04 9.50000000e+01]","[0.0000000e+00 5.0012000e+00 0.0000000e+00 3.0000000e+00 2.1000000e+01
 1.0452307e+04 9.5000000e+01]","[0.85740245 0.09059563 0.99561637 0.7319657  0.09059563 0.37
 0.7319657  0.8519412  0.82486515 0.8519412  0.19352637 0.51206732]","[0.61419305 0.09307313 0.99486915 0.3387589  0.09307313 0.41
 0.3387589  0.6093413  0.48777297 0.6093413  0.55427176 0.1267861 ]",291.42785083444153,291.9988,0.5709491655584884,0.0019591441378155766,6.925309896469116,0.1078653335571289,64.20329561027364
8,"[5.00103709e-01 6.38852089e+00 3.02863037e-10 3.00000000e+00
 7.00000000e+00 3.07576342e+04 2.20000000e+01]","[0.00000000e+00 5.00120000e+00 0.00000000e+00 3.00000000e+00
 7.00000000e+00 3.07576342e+04 2.20000000e+01]","[0.59433313 0.19502573 0.9884262  0.98198297 0.19502573 0.5
 0.98198297 0.99976603 0.95012172 0.99976603 0.5089789  0.72508213]","[0.63390716 0.21177728 0.98653168 0.01288791 0.21177728 0.33
 0.01288791 0.00838979 0.01540194 0.00838979 0.48120874 0.01322071]",291.11158282046165,291.9988,0.8872171795383679,0.003047687663068854,6.108824014663696,0.1056983470916748,57.79488689038213
9,"[5.00159522e-01 6.39282151e+00 5.87630418e-10 1.00000000e+00
 1.30000000e+01 3.25181604e+04 3.70000000e+01]","[0.00000000e+00 5.45568788e+00 0.00000000e+00 1.00000000e+00
 1.30000000e+01 3.25181604e+04 3.70000000e+01]","[4.96020607e-01 1.82163003e-01 9.81391300e-01 9.71850658e-01
 1.82163003e-01 1.20000000e-01 9.71850658e-01 9.99539236e-01
 9.35763977e-01 9.99539236e-01 8.11688369e-04 4.80722639e-01]","[0.32561818 0.19383371 0.97884633 0.09006927 0.19383371 0.1
 0.09006927 0.02318247 0.11474752 0.02318247 0.00200506 0.01981467]",293.10733801145614,293.5443121212121,0.4369741097559654,0.0014908330604090376,5.956717014312744,0.14704346656799316,40.50990603896262
