Unnamed: 0,custom_adaptation,custom_confidence,custom_score,custom_time
0,"[  5.46480101   4.7119       4.2436     -26.           1.
   1.        ]",[0.55751603 0.8351993  0.46093866],1.0328911333333366,0.0030007362365722
1,[11.82641515  8.7927      6.1672      1.          1.          1.        ],[0.33568962 0.50826022 0.16811446],15.169811444444449,0.0030009746551513
2,[11.82641515  2.237       0.4689     28.          2.          2.        ],[0.71130655 0.7370693  0.55428359],15.169811444444449,0.0019927024841308
3,[11.82641515  8.3117      8.3787      8.          2.          1.        ],[0.16344351 0.50024498 0.0942336 ],15.169811444444449,0.0020065307617187
4,[11.82641515  6.1614      1.4723     12.          2.          1.        ],[0.63522349 0.58342272 0.41055598],15.169811444444449,0.0020010471343994
5,"[  5.46480101   0.4669       5.6493     -10.           1.
   2.        ]",[0.45702233 0.84794158 0.47129857],1.0328911333333366,0.0020008087158203
6,"[  5.46480101   7.0349       8.1232     -25.           1.
   2.        ]",[0.27043635 0.81830484 0.19872342],1.0328911333333366,0.0029966831207275
7,"[ 11.82641515   8.8031       2.8799     -14.           0.
   2.        ]",[0.66808579 0.46284301 0.38143906],15.169811444444449,0.0029873847961425
8,"[  5.46480101   3.0849       6.362      -11.           1.
   1.        ]",[0.38160169 0.77023879 0.34345611],1.0328911333333366,0.003000259399414
9,"[  5.46480101   1.7379       5.7494     -21.           2.
   1.        ]",[0.39158401 0.86326713 0.42819085],1.0328911333333366,0.0029892921447753
10,[11.82641515  5.6813      5.4029     14.          0.          2.        ],[0.45463562 0.58371557 0.26036726],15.169811444444449,0.0019950866699218
11,"[  5.46480101   4.7324       2.5909     -12.           1.
   1.        ]",[0.66283088 0.81038194 0.51344119],1.0328911333333366,0.0029890537261962
12,[11.82641515  2.0019      8.2007     19.          1.          1.        ],[0.21595098 0.63036512 0.19518088],15.169811444444449,0.0029952526092529
13,[11.82641515  9.4117      8.2991      4.          2.          2.        ],[0.17306191 0.26610705 0.08985417],15.169811444444449,0.0020062923431396
14,[11.82641515  8.273       9.9694     -5.          0.          2.        ],[0.17307114 0.72916811 0.09608556],15.169811444444449,0.0030028820037841
15,[5.46480101 3.7219     1.7726     1.         0.         0.        ],[0.74422563 0.73850101 0.57293329],1.0328911333333366,0.0020005702972412
16,[5.46480101 9.7242     2.1378     8.         1.         1.        ],[0.65021732 0.26831867 0.31606991],1.0328911333333366,0.0030131340026855
17,[11.82641515  2.8179      8.5474     23.          2.          2.        ],[0.16529701 0.65560826 0.14903717],15.169811444444449,0.0020146369934082
18,[11.82641515  4.6676      1.2102     26.          2.          1.        ],[0.64361552 0.65691342 0.42959564],15.169811444444449,0.0019919872283935
19,"[  5.46480101   0.9827       1.1607     -17.           0.
   0.        ]",[0.80312326 0.87417474 0.74030542],1.0328911333333366,0.0020804405212402
20,[ 5.46480101  1.9547      6.0747     -7.          2.          1.        ],[0.34965873 0.80916315 0.35840003],1.0328911333333366,0.0030462741851806
21,[11.82641515  4.3925      7.3224     24.          1.          2.        ],[0.26090047 0.62020438 0.17236862],15.169811444444449,0.0020036697387695
22,[ 5.46480101  6.1307      8.6475     -2.          2.          2.        ],[0.18403237 0.74831651 0.14105672],1.0328911333333366,0.0029988288879394
23,[ 5.46480101  2.2483      7.7264     -3.          2.          1.        ],[0.23763624 0.75613235 0.25481392],1.0328911333333366,0.0019934177398681
24,"[  5.46480101   4.5808       9.0027     -19.           2.
   0.        ]",[0.17238968 0.81777776 0.18168943],1.0328911333333366,0.0019962787628173
25,[11.82641515  4.0713      1.8712     28.          2.          2.        ],[0.60522484 0.66114495 0.40941125],15.169811444444449,0.0019965171813964
26,[11.82641515  8.8625      9.116       0.          2.          0.        ],[0.13289061 0.65037147 0.08078361],15.169811444444449,0.0031132698059082
27,[11.82641515  4.3945      2.2277     27.          2.          0.        ],[0.55681706 0.65691342 0.37086201],15.169811444444449,0.0029292106628417
28,[5.46480101 3.7271     9.5323     8.         0.         2.        ],[0.21097812 0.35236824 0.16449013],1.0328911333333366,0.0019869804382324
29,[11.6516  1.7138  4.0442  6.      1.      1.    ],[0.5229846  0.6947528  0.44986061],14.781333333333336,0.0019929409027099
