cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
7.068726863465969,37.42998014038426,64.87207856604236,97.21330081366652,20.0,6.6486,65.1628,66.9228,1.0,True,False,True,True
24.181326313042696,91.5238931061603,87.16403125329344,66.12295067120384,61.0,40.9182,74.0014,6.9528,0.0,True,False,False,True
17.937431188416852,99.2866980654745,78.25973410936297,93.77792264120602,52.0,73.1564,67.7624,15.0113,0.0,True,True,False,False
23.82382436267373,91.79953170899408,89.14912279300951,90.2625818597814,39.0,18.8794,71.8153,10.7021,0.0,True,True,False,True
4.497518070962236,98.17094867214682,93.73825497497532,77.18339381650992,12.0,38.6586,96.5509,56.2362,0.0,True,True,False,False
6.610319110611612,47.52070161872028,92.23236334884749,60.72107554407077,24.000000000000004,91.2625,84.61360000000002,40.9437,1.0,True,False,True,False
14.404675243748578,98.73705826464474,51.01197760757661,69.54015094296237,58.0,10.344,2.5777,82.1542,0.0,False,False,False,False
0.9734116491607048,68.7087309384518,87.05570477271363,92.66802627934312,32.0,67.4059,58.6502,49.9053,0.0,True,True,False,False
0.6461840427968379,89.0223200115597,95.06593947201286,97.16117854191924,45.0,62.1058,21.7593,10.6248,0.0,True,True,False,False
1.0870398537236925,73.49967389421684,90.71774797034332,98.307885713743,85.0,51.7538,24.092,44.3696,1.0,True,True,True,True
23.893803325015405,98.51937543863764,59.62907254301909,80.18907105731242,1.0,78.4576,22.9664,9.2552,0.0,False,False,False,False
4.287603279483987,99.23185812027228,69.81164970950695,70.49951166058793,2.0,47.4997,39.5959,84.0895,0.0,False,False,False,False
64.95457927555931,59.48295938088294,95.1083386504469,99.97415541782637,32.0,86.7648,24.7583,23.3558,1.0,False,False,True,True
16.009383793332223,71.46450812848808,63.006652369019335,99.89521792190158,28.0,93.6467,99.7559,79.1174,0.0,False,False,False,False
4.000156575685421,96.99269987093176,46.484442477424416,83.34693366977955,78.0,68.5678,16.479,93.1286,0.0,True,True,True,True
1.656662118022867,47.026184330342055,79.63490485521353,94.78684988170409,45.0,82.2747,16.0048,73.738,1.0,True,True,True,True
24.4176304082,96.99424865007607,99.28503855552998,72.63175219587247,53.0,59.4822,90.537,82.9342,0.0,True,True,False,False
5.606398312484739,88.82765295549876,99.90604034567592,41.63129426235065,74.0,2.1292,32.4704,74.4502,1.0,True,False,True,True
7.636271789837767,97.38806990522453,80.15822290928281,99.32455089959568,93.0,85.9565,25.6339,23.5499,1.0,True,False,True,True
3.231098996113813,90.63312885032542,79.37079298743062,72.3652904489486,62.0,25.7592,45.4759,74.9427,0.0,True,True,False,True
3.475878496572904,98.59559551382864,61.9276512249601,93.84078973254064,88.0,75.5256,16.7215,31.7352,1.0,True,False,True,True
10.650988438770126,98.48371282019774,32.795366031068,60.21467651604413,91.0,4.9367,97.2327,99.9934,0.0,False,False,True,True
1.241082053408371,91.58454063636952,82.35129875566916,63.07989561980365,62.0,62.4024,59.5036,62.7383,0.0,True,False,False,False
10.984663560117712,79.65382550022568,68.25871112725177,96.95704062352893,95.0,74.0492,40.309,25.9153,1.0,True,False,True,True
6.085319981333004,77.32725663171459,70.80750293212706,97.77217191126006,69.0,74.6696,90.4683,73.8133,0.0,True,True,False,True
7.289028386125762,91.21250292850638,71.67112249162734,94.00736158584112,59.0,52.1599,2.9254,40.4167,1.0,False,True,True,True
1.5672060169087176,99.41164295026404,70.98091706051672,79.55586095485563,64.0,44.0877,21.1012,50.1676,0.0,True,True,True,True
20.188920005913825,94.1244631251469,95.7914430096912,72.86336036300342,47.0,14.2541,64.4723,72.9513,0.0,True,True,False,True
6.530408799248555,79.81495939838535,63.12593273006737,96.13409949411262,90.0,2.5129,64.5584,43.9557,1.0,True,True,True,True
19.964070433369365,95.69442517608576,96.22374015031778,57.70781043697003,31.0,53.7267,94.6736,15.0128,0.0,True,False,False,False
4.606862059056205,96.67166195769596,68.49800861056734,60.18073092462147,91.0,22.6104,93.9219,80.3789,0.0,True,False,False,False
66.27745950290522,72.08863615260856,0.0365444463382491,83.66564946230639,37.0,94.7616,56.3488,70.7361,0.0,False,False,False,True
4.027084912274603,98.40776343589948,92.99532060496227,93.91033490925666,57.0,60.8324,13.5356,85.9512,1.0,True,False,True,True
6.096422692159287,96.87398809957548,50.5968644222374,82.97071995273556,78.0,38.3112,24.7059,91.9151,0.0,False,True,True,True
8.32653594151318,83.78215158346521,51.8240847732304,53.3384384820804,72.0,13.2135,40.2907,96.7508,1.0,False,False,True,True
