,custom_adaptation,custom_confidence,custom_score,custom_time
0,"[  5.46480101   0.           4.2436     -26.           1.
   1.        ]",[0.57903075 0.95395742 0.61675362],327.221201010101,0.008041620254516602
1,[5.46480101 0.         6.1672     1.         1.         1.        ],[0.39476139 0.9275394  0.4143623 ],298.297601010101,0.019002914428710938
2,[11.82641515  0.          0.4689     28.          2.          2.        ],[0.71978156 0.91381484 0.62672863],283.35751515151514,0.006188392639160156
3,[5.46480101 0.         8.3787     8.         2.         1.        ],[0.19995767 0.87491995 0.25455441],289.086101010101,0.006153106689453125
4,[11.82641515  0.          1.4723     12.          2.          1.        ],[0.66136483 0.89388403 0.61425112],298.35411515151515,0.006026268005371094
5,"[  5.46480101   0.           5.6493     -10.           1.
   2.        ]",[0.45917982 0.9352564  0.48693492],309.815501010101,0.00501704216003418
6,"[  5.46480101   0.           8.1232     -25.           1.
   2.        ]",[0.29703441 0.94482895 0.38931791],322.34160101010104,0.0059566497802734375
7,"[  5.46480101   0.           2.8799     -14.           0.
   2.        ]",[0.72211055 0.92412908 0.68374589],316.584901010101,0.006992816925048828
8,"[  5.46480101   0.           6.362      -11.           1.
   1.        ]",[0.39524154 0.9352564  0.44178417],310.102801010101,0.005304813385009766
9,"[  5.46480101   0.           5.7494     -21.           2.
   1.        ]",[0.39931767 0.95461621 0.48600289],320.715401010101,0.005349397659301758
10,[ 5.46480101  0.          5.4029     14.          0.          2.        ],[0.50383661 0.87300073 0.44805467],286.061901010101,0.007014274597167969
11,"[  5.46480101   0.           2.5909     -12.           1.
   1.        ]",[0.6822271  0.94293242 0.66571881],314.873901010101,0.007008075714111328
12,[ 5.46480101  0.          8.2007     19.          1.          1.        ],[0.23855737 0.85098084 0.25446205],278.264101010101,0.0063703060150146484
13,[5.46480101 0.         8.2991     4.         2.         2.        ],[0.21461354 0.89835065 0.27303956],293.16570101010103,0.007003068923950195
14,[ 5.46480101  0.          9.9694     -5.          0.          2.        ],[0.2110732  0.95846129 0.25766271],300.495401010101,0.006042957305908203
15,[5.46480101 0.         1.7726     1.         0.         0.        ],[0.75718893 0.9312792  0.6885444 ],302.69220101010103,0.007158756256103516
16,[5.46480101 0.         2.1378     8.         1.         1.        ],[0.69018919 0.8751678  0.63021389],295.327001010101,0.00613093376159668
17,[ 5.46480101  0.          8.5474     23.          2.          2.        ],[0.18613418 0.89427991 0.21569617],273.917401010101,0.0060100555419921875
18,[11.82641515  0.          1.2102     26.          2.          1.        ],[0.66328672 0.91000423 0.58489712],284.6162151515151,0.005995035171508789
19,"[  5.46480101   0.           1.1607     -17.           0.
   0.        ]",[0.80599954 0.94889738 0.7648469 ],321.304101010101,0.006005764007568359
20,[ 5.46480101  0.          6.0747     -7.          2.          1.        ],[0.35797727 0.93891047 0.42067901],306.39010101010103,0.0060083866119384766
21,[ 5.46480101  0.          7.3224     24.          1.          2.        ],[0.29567499 0.86611764 0.28774366],274.142401010101,0.0059967041015625
22,[ 5.46480101  0.          8.6475     -2.          2.          2.        ],[0.20178999 0.93903555 0.27214314],298.817301010101,0.005998849868774414
23,[ 5.46480101  0.          7.7264     -3.          2.          1.        ],[0.24530115 0.93370925 0.31618293],300.73840101010103,0.0060269832611083984
24,"[  5.46480101   0.           9.0027     -19.           2.
   0.        ]",[0.18489687 0.95528085 0.2910724 ],315.46210101010104,0.005004167556762695
25,[11.82641515  0.          1.8712     28.          2.          2.        ],[0.62318008 0.91153459 0.54487519],281.9552151515152,0.005002021789550781
26,[5.46480101 0.         9.116      0.         2.         0.        ],[0.1653265  0.93720284 0.23698319],296.348801010101,0.006182670593261719
27,[11.82641515  0.          2.2277     27.          2.          0.        ],[0.57689862 0.91000423 0.51530497],282.59871515151514,0.005002021789550781
28,[5.46480101 0.         9.5323     8.         0.         2.        ],[0.22275862 0.7142383  0.24508506],287.932501010101,0.005991458892822266
29,[11.6516  0.      4.0442  6.      1.      1.    ],[0.53093654 0.91404608 0.50719075],301.6074,0.005005836486816406
30,"[  5.46480101   0.           1.3358     -18.           1.
   1.        ]",[0.76668806 0.95613054 0.74480882],322.129001010101,0.006004810333251953
31,[5.1723 0.     1.0321 5.     2.     1.    ],[0.71914284 0.91158947 0.67712377],299.1402,0.006091594696044922
32,[11.82641515  0.          8.6115     27.          2.          2.        ],[0.16685759 0.90895702 0.19271468],276.21491515151513,0.005997180938720703
33,[11.82641515  0.          1.499      26.          0.          0.        ],[0.73107275 0.90479646 0.61181473],284.32741515151514,0.005991935729980469
34,"[  5.46480101   0.           0.7777     -24.           1.
   1.        ]",[0.80163262 0.95731513 0.78333937],328.687101010101,0.006103515625
35,"[  5.46480101   0.           1.9586     -13.           0.
   1.        ]",[0.76777689 0.93862427 0.72251912],316.506201010101,0.00702977180480957
36,[ 5.46480101  0.          1.4334     -3.          2.          1.        ],[0.70101085 0.94200419 0.6784044 ],307.03140101010104,0.006990194320678711
37,"[  5.46480101   0.           5.4336     -29.           1.
   0.        ]",[0.47945399 0.95171783 0.55120047],329.03120101010103,0.005986928939819336
