Unnamed: 0,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
0,"[ 5.46480101e+00  2.30000000e-03  4.24360000e+00 -2.60000000e+01
  1.00000000e+00  1.00000000e+00]",[0.57902032 0.95395742 0.61668066],101.00989113333334,,,0.004190444946289
1,"[5.46480101e+00 2.30000000e-03 6.16720000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.39475116 0.9275394  0.4142874 ],101.00989113333334,,,0.002000093460083
2,"[1.18264152e+01 2.30000000e-03 4.68900000e-01 2.80000000e+01
 2.00000000e+00 2.00000000e+00]",[0.71977292 0.91381484 0.62665641],115.14681155555556,,,0.0020015239715576
3,"[5.46480101e+00 2.30000000e-03 8.37870000e+00 8.00000000e+00
 2.00000000e+00 1.00000000e+00]",[0.19995083 0.87491995 0.25449585],101.00989113333334,,,0.0020179748535156
4,"[1.18264152e+01 2.30000000e-03 1.47230000e+00 1.20000000e+01
 2.00000000e+00 1.00000000e+00]",[0.66135524 0.89388403 0.61417797],115.14681155555556,,,0.003286600112915
5,"[ 5.46480101e+00  2.30000000e-03  5.64930000e+00 -1.00000000e+01
  1.00000000e+00  2.00000000e+00]",[0.45916919 0.9352564  0.4868578 ],101.00989113333334,,,0.0021016597747802
6,"[ 5.46480101e+00  2.30000000e-03  8.12320000e+00 -2.50000000e+01
  1.00000000e+00  2.00000000e+00]",[0.29702547 0.94482895 0.38924452],101.00989113333334,,,0.0020010471343994
7,"[ 5.46480101e+00  2.30000000e-03  2.87990000e+00 -1.40000000e+01
  0.00000000e+00  2.00000000e+00]",[0.72210196 0.92412908 0.68367914],101.00989113333334,,,0.0020005702972412
8,"[ 5.46480101e+00  2.30000000e-03  6.36200000e+00 -1.10000000e+01
  1.00000000e+00  1.00000000e+00]",[0.3952313  0.9352564  0.44170805],101.00989113333334,,,0.0019993782043457
9,"[ 5.46480101e+00  2.30000000e-03  5.74940000e+00 -2.10000000e+01
  2.00000000e+00  1.00000000e+00]",[0.39930741 0.95461621 0.48592578],101.00989113333334,,,0.0019969940185546
10,"[5.46480101e+00 2.30000000e-03 5.40290000e+00 1.40000000e+01
 0.00000000e+00 2.00000000e+00]",[0.5038259  0.87300073 0.44797833],101.00989113333334,,,0.002000093460083
11,"[ 5.46480101e+00  2.30000000e-03  2.59090000e+00 -1.20000000e+01
  1.00000000e+00  1.00000000e+00]",[0.68221782 0.94293242 0.66565011],101.00989113333334,,,0.0020005702972412
12,"[5.46480101e+00 2.30000000e-03 8.20070000e+00 1.90000000e+01
 1.00000000e+00 1.00000000e+00]",[0.2385496  0.85098084 0.2544035 ],101.00989113333334,,,0.0009880065917968
13,"[5.46480101e+00 2.30000000e-03 8.29910000e+00 4.00000000e+00
 2.00000000e+00 2.00000000e+00]",[0.21460633 0.89835065 0.2729783 ],101.00989113333334,,,0.002000093460083
14,"[ 5.46480101e+00  2.30000000e-03  9.96940000e+00 -5.00000000e+00
  0.00000000e+00  2.00000000e+00]",[0.21106607 0.95846129 0.25760367],101.00989113333334,,,0.0020034313201904
15,"[5.46480101e+00 2.30000000e-03 1.77260000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00]",[0.75718106 0.9312792  0.68847821],101.00989113333334,,,0.0019793510437011
16,"[5.46480101e+00 2.30000000e-03 2.13780000e+00 8.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.69018004 0.8751678  0.63014195],101.00989113333334,,,0.0019795894622802
17,"[5.46480101e+00 2.30000000e-03 8.54740000e+00 2.30000000e+01
 2.00000000e+00 2.00000000e+00]",[0.1861277  0.89427991 0.21564396],101.00989113333334,,,0.0020074844360351
18,"[1.18264152e+01 2.30000000e-03 1.21020000e+00 2.60000000e+01
 2.00000000e+00 1.00000000e+00]",[0.66327716 0.91000423 0.58482218],115.14681155555556,,,0.0019609928131103
19,"[ 5.46480101e+00  2.30000000e-03  1.16070000e+00 -1.70000000e+01
  0.00000000e+00  0.00000000e+00]",[0.80599284 0.94889738 0.76479138],101.00989113333334,,,0.0014269351959228
20,"[ 5.46480101e+00  2.30000000e-03  6.07470000e+00 -7.00000000e+00
  2.00000000e+00  1.00000000e+00]",[0.35796743 0.93891047 0.42060378],101.00989113333334,,,0.0009918212890625
21,"[5.46480101e+00 2.30000000e-03 7.32240000e+00 2.40000000e+01
 1.00000000e+00 2.00000000e+00]",[0.29566607 0.86611764 0.2876804 ],101.00989113333334,,,0.0014362335205078
22,"[ 5.46480101e+00  2.30000000e-03  8.64750000e+00 -2.00000000e+00
  2.00000000e+00  2.00000000e+00]",[0.2017831  0.93903555 0.27208201],101.00989113333334,,,0.0020020008087158
23,"[ 5.46480101e+00  2.30000000e-03  7.72640000e+00 -3.00000000e+00
  2.00000000e+00  1.00000000e+00]",[0.24529323 0.93370925 0.3161162 ],101.00989113333334,,,0.0019915103912353
24,"[ 5.46480101e+00  2.30000000e-03  9.00270000e+00 -1.90000000e+01
  2.00000000e+00  0.00000000e+00]",[0.18489042 0.95528085 0.29100871],101.00989113333334,,,0.00201416015625
25,"[1.18264152e+01 2.30000000e-03 1.87120000e+00 2.80000000e+01
 2.00000000e+00 2.00000000e+00]",[0.62317003 0.91153459 0.54479864],115.14681155555556,,,0.001986026763916
26,"[5.46480101e+00 2.30000000e-03 9.11600000e+00 0.00000000e+00
 2.00000000e+00 0.00000000e+00]",[0.16532059 0.93720284 0.23692738],101.00989113333334,,,0.0020143985748291
