cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
5.554374787410477,97.71343893689676,99.9234690692211,94.21955062241722,28.0,94.0161,80.7624,63.5628,1.0,True,True,True,True
0.8394614174622104,59.89262277932686,98.95379647463092,95.1248298910157,6.0,71.8208,75.0593,60.5977,1.0,True,True,False,True
8.724255211525536,85.53968435962653,83.92625608406584,88.37695699134902,77.0,7.5391,1.6253,80.0753,0.0,False,True,True,True
38.2336557350872,84.11035398459249,78.50404281822516,86.79236996769329,69.0,53.3293,80.054,70.5053,0.0,False,True,True,False
44.75434638913174,98.577889111719,30.303996079443174,99.54364320560347,99.0,2.4322,12.8356,94.2017,1.0,False,True,True,True
19.452311687038744,16.629346280168075,99.81901857925232,96.29834707127584,45.0,98.6709,3.9151,61.8843,1.0,False,False,False,False
0.0364890792319766,98.18352856662608,87.10649018551,95.44948906866348,50.0,73.3268,98.4476,89.9971,1.0,True,True,False,False
38.915896205503415,99.11097473339998,76.6906643648775,92.24619778098646,60.0,5.0044,65.223,37.6768,0.0,True,True,True,False
14.924048662033094,95.69248772767976,99.80340035044212,98.45463873095422,100.0,92.6164,59.3104,6.7457,1.0,True,True,True,True
47.21243200265506,76.12842632878335,83.0426573881269,54.44700808427399,57.0,36.8875,58.619,10.06,1.0,True,True,True,True
41.226936420132056,75.65331823850121,52.8686268163744,26.692896738089487,32.0,47.4298,72.366,51.9463,1.0,True,True,True,True
8.899408842025927,86.13397967251656,88.97542294942991,99.5519988715406,65.0,71.5749,16.7207,90.6924,1.0,True,True,True,True
5.156755925327465,97.81529275953072,69.11052737226048,88.68628339351682,37.0,79.1809,53.0692,31.1356,0.0,True,True,True,False
27.14242682536618,95.4529900637902,99.4081903384464,93.72295833730486,57.0,91.1472,30.0571,47.7731,1.0,False,True,True,True
38.73672152352542,98.74701048939306,85.50926979334231,86.77231858065146,54.0,8.7951,97.14,64.1799,0.0,True,True,False,False
2.7864798068087056,58.971273541056135,99.45489061339036,92.95756819112516,79.0,86.3154,36.3292,89.1413,1.0,False,True,True,True
3.317406861684168,95.34252622925672,99.30623096743452,94.70470236657331,63.0,92.8676,18.7256,55.7951,1.0,False,True,True,True
4.971384826087991,98.8762749504492,99.3277864426214,86.99615528012501,86.0,81.9628,80.0029,77.7698,0.0,True,True,True,False
38.58658952906914,33.787664609656986,36.25243887013902,23.506070841393512,68.0,53.6763,79.7056,39.447,1.0,True,True,True,True
33.213369229950224,98.77379849858632,82.56855790682204,84.51667828375162,48.0,5.8405,17.4103,42.6772,0.0,True,True,True,False
4.4386758310105074,78.17603897795381,94.33437675168352,46.35866575705229,92.0,48.5672,34.9167,13.1011,1.0,True,True,True,True
8.200939369718926,91.7543366318845,96.8094153931621,99.48332677843086,34.0,23.4219,55.6327,75.5008,1.0,True,True,True,True
39.35948407846995,98.1068620563751,77.8370335712038,25.18382803674872,20.0,30.5299,88.347,72.1533,1.0,True,True,True,False
5.167629602583409,68.67229871293604,86.2984397610057,94.25969610195811,26.0,25.0392,87.8182,57.3263,0.0,True,True,False,False
6.124670325144748,81.11656037360389,59.444439509941766,83.97409623281959,97.0,20.7041,57.6769,92.789,0.0,True,True,True,True
35.045245641853725,94.44294413000344,81.42194153899739,87.74000703516096,16.0,10.2433,71.0307,90.0647,0.0,True,True,True,False
7.460267221132737,96.34688702845968,94.23595477473528,88.96144796708774,98.0,35.0461,95.9395,33.3524,1.0,True,True,False,True
8.560427550243661,67.92463380347314,64.98984657792758,81.38592185588548,91.0,63.5706,20.2699,37.0342,0.0,False,True,True,False
5.970035892842665,96.34199693494382,85.4768159222093,87.03067310550985,86.0,39.0552,87.3664,91.7777,0.0,False,True,False,True
31.884125709532977,73.62612533569599,67.31589889526607,25.15144634246847,38.0,23.0321,17.0318,57.9137,1.0,True,True,True,True
34.931451650676046,98.36635081107848,81.16612872678877,81.59181837468512,32.0,65.934,46.6649,66.7595,0.0,True,True,True,False
6.056784952748225,99.0845206390834,86.2933694292288,88.5889205449438,20.0,72.492,98.0729,81.4842,0.0,True,True,False,False
10.983851912231192,73.3772333172448,78.2318244458544,89.2540365089055,85.0,50.5482,73.1106,66.2633,0.0,False,True,True,False
