Unnamed: 0,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
0,"[ 1.42340883 74.0862991  54.77901054 51.19919873 62.87299349  4.8951683
 67.93509241 67.35887958  1.        ]",[0.959476   0.75223014 0.99376476 0.92589749],0.473450641025,,,157.4078049659729
1,"[ 4.27661206 99.29413315 99.52260834 92.46696879 41.89965268 17.80085742
 30.17890306 19.53079007  1.        ]",[0.96058661 0.77606925 0.99847847 0.93925131],0.2830544800625,,,165.29784679412842
2,"[13.78135323 99.11031491 77.27819275 80.31032959 99.38660386 22.13509971
 17.6986184  82.40629128  0.        ]",[0.79894572 0.83332027 0.97411299 0.47292489],0.49880211626250004,,,161.8842146396637
3,"[ 4.82668949 95.79807733 97.25511672 87.8007268  95.13192629 24.31832156
 21.64958937 67.06770438  0.        ]",[0.84473434 0.86443583 0.91832685 0.49755859],0.42525561047500005,,,163.03229355812073
4,"[ 1.09671486 85.1087363  93.21379952 54.140493   77.10094779  1.37596138
 58.06865537 84.04723427  1.        ]",[0.95252068 0.78947811 0.99671835 0.92983212],0.4629215641875001,,,161.24545454978943
5,"[ 2.72829893 88.2756292  99.52309498 19.6566702  86.69185168 10.79285942
 74.50544649 85.16324495  1.        ]",[0.94265538 0.79709792 0.99672818 0.96537569],0.4772871190875,,,161.27195763587952
6,"[ 0.35315254 89.92490766 91.97769802 61.76707782 72.05221539 29.11029618
 52.83125983 50.21339005  1.        ]",[0.96058661 0.71634964 0.9981938  0.92983212],0.37125939808749997,,,167.77851009368896
7,"[10.64442642 55.8523937  74.15612531 85.29679786 93.64750551 46.25990348
 22.02043067 79.13251835  0.        ]",[0.81880328 0.84072341 0.97119898 0.46710938],0.49979849907499996,,,161.73173904418945
8,"[ 0.9551903  67.31050587 98.2018761  46.14227808 74.23530006  7.70919909
 79.19081339 66.28089825  1.        ]",[0.959476   0.78130406 0.99121255 0.9255584 ],0.42864589509999995,,,160.919451713562
9,"[ 1.19868003 39.52114963 91.81610166 57.38486916 94.42154397  7.2317392
 76.78377226 59.08557591  1.        ]",[0.95611147 0.76836595 0.99458849 0.89741906],0.47746020999999994,,,162.34008860588074
10,"[ 1.31457144 95.17407268 92.79976962 86.67345197 73.53175966 32.56449646
 25.82929158 82.17012507  1.        ]",[0.959476   0.71020999 0.99943346 0.94396147],0.404969217325,,,161.4283926486969
11,"[ 1.05701574 99.73748982 95.3683256  71.58162835 38.63024919  9.87126503
 44.76034271 57.24197684  1.        ]",[0.96058661 0.74350369 0.9987734  0.94600161],0.3445127378249999,,,159.3235378265381
12,"[36.24474808 62.88078029 77.70900332 83.58101066 90.95705034 14.63233043
 24.70170046 72.12616809  0.        ]",[0.79507837 0.82005636 0.97553504 0.46710938],0.5447789266875,,,169.44640517234802
13,"[ 0.79748383 97.88226536 95.14112152 70.72899846 94.47361709 37.92150543
 80.25346468 69.9547493   1.        ]",[0.959476   0.74662285 0.99958092 0.9360013 ],0.3541231184624999,,,155.20842218399048
14,"[ 1.54350478 70.01949041 97.51430232 84.44135126 74.16472689 18.89920214
 42.9039491  79.48635584  0.        ]",[0.80810976 0.92379452 0.8889147  0.46710938],0.42677036535,,,157.83836889266968
15,"[ 0.63592737 65.2627354  99.96933204 24.14006009 80.14229394 70.19890097
 57.04533508 31.93442793  1.        ]",[0.95340056 0.77856505 0.98990029 0.9294371 ],0.3701203570749999,,,164.78704833984375
16,"[ 1.53879208 89.49550195 87.92310539 41.77926781 32.36175977  8.72495772
 33.45110082 40.9558229   1.        ]",[0.96058661 0.76277218 0.99716324 0.91188106],0.3918530513249999,,,164.2701723575592
