,nsga3_adaptation,custom_adaptation,nsga3_confidence,custom_confidence,nsga3_score,custom_score,score_diff,score_improvement[%],nsga3_time,custom_time,speed-up
0,"[  5.01509591   4.7119       4.2436     -26.           1.
   1.        ]","[  5.46480101   4.7119       4.2436     -26.           1.
   1.        ]",[0.55911197 0.88565795 0.46222243],[0.55751603 0.8351993  0.46093866],322.05959590542716,322.509301010101,0.4497051046738534,0.001396341268483456,0.13000130653381348,0.004967212677001953,26.171882499760006
1,[10.97313412  8.7927      6.1672      1.          1.          1.        ],[11.82641515  8.7927      6.1672      1.          1.          1.        ],[0.33843353 0.63803488 0.16948965],[0.33568962 0.50826022 0.16811446],295.0132341152127,295.86651515151516,0.8532810363024623,0.002892348334343628,0.12677001953125,0.003983259201049805,31.82570180164003
2,[11.50621014  2.237       0.4689     28.          2.          2.        ],[11.82641515  2.237       0.4689     28.          2.          2.        ],[0.71225191 0.79594095 0.55519208],[0.71130655 0.7370693  0.55428359],280.80031013768587,281.1205151515152,0.3202050138293089,0.0011403299863604194,0.26361560821533203,0.0030176639556884766,87.3575096784388
3,[10.98595184  8.3117      8.3787      8.          2.          1.        ],[11.82641515  8.3117      8.3787      8.          2.          1.        ],[0.16510403 0.63059755 0.09506085],[0.16344351 0.50024498 0.0942336 ],286.29555183529516,287.13601515151515,0.8404633162199957,0.0029356492297285546,0.14600682258605957,0.003014087677001953,48.44146495807625
4,[11.50621014  6.1614      1.4723     12.          2.          1.        ],[11.82641515  6.1614      1.4723     12.          2.          1.        ],[0.63629059 0.66086788 0.41144637],[0.63522349 0.58342272 0.41055598],291.8725101376859,292.19271515151513,0.32020501382925204,0.001097071504535322,0.38095998764038086,0.0020008087158203125,190.40300285986655
5,"[  5.01509591   0.4669       5.6493     -10.           1.
   2.        ]","[  5.46480101   0.4669       5.6493     -10.           1.
   2.        ]",[0.45862876 0.89498933 0.4725859 ],[0.45702233 0.84794158 0.47129857],308.89889590542714,309.348601010101,0.4497051046738534,0.0014558326709317071,0.12495946884155273,0.003000974655151367,41.639628187812825
6,"[  5.01566566   7.0349       8.1232     -25.           1.
   2.        ]","[  5.46480101   7.0349       8.1232     -25.           1.
   2.        ]",[0.27171351 0.8731506  0.19954619],[0.27043635 0.81830484 0.19872342],314.85756566253144,315.30670101010105,0.4491353475696087,0.0014264715114103309,0.14300012588500977,0.004976987838745117,28.73226347305389
7,"[ 11.00179703   8.8031       2.8799     -14.           0.
   2.        ]","[ 11.82641515   8.8031       2.8799     -14.           0.
   2.        ]",[0.67071204 0.59505408 0.38367643],[0.66808579 0.46284301 0.38143906],313.3187970349163,314.1434151515151,0.8246181165987991,0.002631882046026442,0.0859994888305664,0.003014802932739258,28.52574139976275
8,"[  5.01552294   3.0849       6.362      -11.           1.
   1.        ]","[  5.46480101   3.0849       6.362      -11.           1.
   1.        ]",[0.38312863 0.83669813 0.34462076],[0.38160169 0.77023879 0.34345611],306.5686229370387,307.017901010101,0.4492780730623167,0.001465505728401262,0.1380019187927246,0.003021717071533203,45.670033138709165
9,"[  5.01509591   1.7379       5.7494     -21.           2.
   1.        ]","[  5.46480101   1.7379       5.7494     -21.           2.
   1.        ]",[0.39312696 0.90332253 0.42945608],[0.39158401 0.86326713 0.42819085],318.5277959054271,318.97750101010104,0.4497051046739102,0.0014118237417730115,0.15065693855285645,0.0029799938201904297,50.556124489959196
10,[11.47271946  5.6813      5.4029     14.          0.          2.        ],[11.82641515  5.6813      5.4029     14.          0.          2.        ],[0.45589796 0.6611379  0.26115042],[0.45463562 0.58371557 0.26036726],286.3885194562498,286.74221515151515,0.35369569526534406,0.0012350205096799505,0.09985184669494629,0.003023386001586914,33.02649633309676
11,"[  5.01552294   4.7324       2.5909     -12.           1.
   1.        ]","[  5.46480101   4.7324       2.5909     -12.           1.
   1.        ]",[0.66427434 0.86723124 0.51473033],[0.66283088 0.81038194 0.51344119],309.6922229370387,310.141501010101,0.4492780730623167,0.001450724428277478,0.14898276329040527,0.002991199493408203,49.80703012912482
12,[10.98595184  2.0019      8.2007     19.          1.          1.        ],[11.82641515  2.0019      8.2007     19.          1.          1.        ],[0.21800594 0.68155695 0.19670186],[0.21595098 0.63036512 0.19518088],281.78335183529515,282.62381515151515,0.8404633162199957,0.002982657814047346,0.1567215919494629,0.002008676528930664,78.02231454005934
13,[20.0659761  9.4117     8.2991     4.         2.         2.       ],[11.82641515  9.4117      8.2991      4.          2.          2.        ],[0.15674391 0.28630609 0.08240866],[0.17306191 0.26610705 0.08985417],298.3551760977771,290.11561515151516,-8.239560946261918,-0.027616618065850633,0.2830617427825928,0.004000186920166016,70.76212897842413
14,[11.00179703  8.273       9.9694     -5.          0.          2.        ],[11.82641515  8.273       9.9694     -5.          0.          2.        ],[0.17477615 0.79256736 0.09691139],[0.17307114 0.72916811 0.09608556],297.75939703491633,298.58401515151513,0.8246181165987991,0.0027694108894978095,0.08601617813110352,0.0029973983764648438,28.696945593382118
15,[11.00179703  3.7219      1.7726      1.          0.          0.        ],[5.46480101 3.7219     1.7726     1.         0.         0.        ],[0.72876479 0.78220004 0.55730402],[0.74422563 0.73850101 0.57293329],304.5072970349163,298.970301010101,-5.5369960248152665,-0.01818345924294999,0.07900238037109375,0.0029993057250976562,26.340222575516695
16,[10.97313412  9.7242      2.1378      8.          1.          1.        ],[5.46480101 9.7242     2.1378     8.         1.         1.        ],[0.63198064 0.41411674 0.30255419],[0.65021732 0.26831867 0.31606991],291.1111341152127,285.602801010101,-5.50833310511166,-0.018921753445993703,0.12298226356506348,0.003995656967163086,30.778984426278416
17,[20.0659761  2.8179     8.5474    23.         2.         2.       ],[11.82641515  2.8179      8.5474     23.          2.          2.        ],[0.14957872 0.65066039 0.13742812],[0.16529701 0.65560826 0.14903717],285.7006760977771,277.4611151515152,-8.239560946261918,-0.02883983705884561,0.31380724906921387,0.0030002593994140625,104.59337253655436
18,[11.50621014  4.6676      1.2102     26.          2.          1.        ],[11.82641515  4.6676      1.2102     26.          2.          1.        ],[0.64467181 0.72708709 0.43049716],[0.64361552 0.65691342 0.42959564],279.6284101376859,279.9486151515151,0.32020501382925204,0.0011451090168970552,0.28684067726135254,0.00201416015625,142.41205018939394
19,"[  5.01509591   0.9827       1.1607     -17.           0.
   0.        ]","[  5.46480101   0.9827       1.1607     -17.           0.
   0.        ]",[0.80414454 0.91392969 0.74129729],[0.80312326 0.87417474 0.74030542],319.87169590542715,320.321401010101,0.4497051046738534,0.0014058921449768178,0.12400007247924805,0.003006458282470703,41.24456780333069
